"","alpha_1","beta_w1_1","beta_w2_1","beta_ta1_1","beta_ta2_1","beta_Ec1_1","beta_Ec2_1","beta_wta_1","beta_wEc_1","beta_taEc_1","alpha_2","beta_w1_2","beta_w2_2","beta_ta1_2","beta_ta2_2","beta_Ec1_2","beta_Ec2_2","beta_wta_2","beta_wEc_2","beta_taEc_2","alpha_3","beta_w1_3","beta_w2_3","beta_ta1_3","beta_ta2_3","beta_Ec1_3","beta_Ec2_3","beta_wta_3","beta_wEc_3","beta_taEc_3","alpha_4","beta_w1_4","beta_w2_4","beta_ta1_4","beta_ta2_4","beta_Ec1_4","beta_Ec2_4","beta_wta_4","beta_wEc_4","beta_taEc_4","alpha_5","beta_w1_5","beta_w2_5","beta_ta1_5","beta_ta2_5","beta_Ec1_5","beta_Ec2_5","beta_wta_5","beta_wEc_5","beta_taEc_5","sigma_1","sigma_2","sigma_3","sigma_4","sigma_5","asc_2","x_female_2","x_mayor45_2","x_underage_in_household_2","x_only_worker_2","x_university_2","x_metropolitana_2","asc_3","x_female_3","x_mayor45_3","x_underage_in_household_3","x_only_worker_3","x_university_3","x_metropolitana_3","asc_4","x_female_4","x_mayor45_4","x_underage_in_household_4","x_only_worker_4","x_university_4","x_metropolitana_4","asc_5","x_female_5","x_mayor45_5","x_underage_in_household_5","x_only_worker_5","x_university_5","x_metropolitana_5"
"beta_taEc_5",-529.325916431844,1782.60961547494,203.726813197136,4954.92713525891,-435300.535173155,55655.6187802926,2798558.85310099,-600.266503170133,-13118.5515783727,484033.080283552,-105.50138540566,-138.243194669485,-1517.03716255724,1726.22094396502,-82378.3921077847,-7305.06144464016,-1158428.85861639,-10268.1951830164,-28399.8815575615,-400765.202357434,725.776772014797,-1042.28092823178,225.554686039686,-2039.08712137491,468793.587060645,-21858.7956624106,1727396.01111971,-6888.51287122816,7985.36348156631,138468.749355525,-607.542460784316,187.355908565223,161.890056915581,8205.46119939536,-605345.121584833,9484.2107500881,-3653642.12484565,-18791.9795280322,-41123.7124353647,-994530.637399293,-5915.35354033113,1426.08769237995,-14921.1700772867,284613.633994013,-10271945.9391665,260997.694567777,-30732944.6513904,-260162.77843155,-21324.0127777681,-21546293.2828814,1002.26316135377,-16.3709046319127,-1000.44417195022,-1302.39641293883,-922.227627597749,-90.9494701772928,278.305378742516,-180.07995095104,0,-167.347025126219,-141.881173476577,436.557456851006,-4452.88605988026,-2672.09543380886,-1593.43471750617,-2817.61458609253,-803.993316367269,-170.985003933311,-949.512468650937,8003.55337560177,7190.46511221677,3281.45688399673,4829.41686641425,3743.48019249737,-65.4836185276508,2122.76063393801,2639.35362454504,211.002770811319,1324.22428578138,3732.5662560761,-1178.70513349771,1002.26316135377,-81.8545231595635
"sigma_1",-1.81898940354586,5.45696821063757,-1.81898940354586,-18.1898940354586,-1165.97220767289,70.9405867382884,-10995.7909444347,5.45696821063757,-143.700162880123,-1116.85949377716,1.81898940354586,0,-1.81898940354586,0,10.9139364212751,-12.732925824821,-2197.33919948339,0,-60.0266503170133,-54.5696821063757,1.81898940354586,1.81898940354586,9.09494701772928,10.9139364212751,-87.3114913702011,25.465851649642,4667.52680949867,10.9139364212751,258.296495303512,-120.053300634027,1.81898940354586,1.81898940354586,5.45696821063757,-5.45696821063757,70.9405867382884,0,-442.014425061643,0,32.7418092638254,-63.664629124105,3.63797880709171,-1.81898940354586,1.81898940354586,-3.63797880709171,367.435859516263,-56.3886715099216,480.213202536106,20.0088834390044,29.1038304567337,1002.26316135377,-10.9139364212751,0,0,1.81898940354586,0,1.81898940354586,1.81898940354586,0,0,0,1.81898940354586,0,3.63797880709171,3.63797880709171,3.63797880709171,3.63797880709171,1.81898940354586,3.63797880709171,3.63797880709171,0,1.81898940354586,0,0,0,0,1.81898940354586,3.63797880709171,3.63797880709171,1.81898940354586,1.81898940354586,1.81898940354586,0,1.81898940354586
"sigma_2",0,0,-3.63797880709171,0,-32.7418092638254,-27.2848410531878,-7219.5689426735,-10.9139364212751,-167.347025126219,-325.599103234708,1.81898940354586,0,7.27595761418343,3.63797880709171,49.1127138957381,14.5519152283669,6777.55451761186,0,243.744580075145,-76.397554948926,0,3.63797880709171,49.1127138957381,12.732925824821,160.071067512035,63.664629124105,10659.2779047787,16.3709046319127,458.385329693556,911.313691176474,1.81898940354586,0,0,5.45696821063757,160.071067512035,32.7418092638254,4307.36690759659,3.63797880709171,61.8456397205591,403.81564758718,0,0,-5.45696821063757,-1.81898940354586,-65.4836185276508,-12.732925824821,-1338.77620100975,1.81898940354586,-89.130480773747,-16.3709046319127,0,-3.63797880709171,0,0,0,1.81898940354586,0,0,0,1.81898940354586,1.81898940354586,0,1.81898940354586,1.81898940354586,3.63797880709171,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,0,0,-1.81898940354586,0,-1.81898940354586,0,0,1.81898940354586,0,1.81898940354586,0,1.81898940354586,0,0
"sigma_3",-1.81898940354586,1.81898940354586,5.45696821063757,45.4747350886464,-723.957782611251,121.872290037572,4727.55345981568,-20.0088834390044,252.839527092874,-1335.13822220266,1.81898940354586,0,-10.9139364212751,12.732925824821,138.243194669485,40.0177668780088,4534.74058303982,-3.63797880709171,-163.709046319127,633.008312433958,-21.8278728425503,41.8367562815547,822.183210402727,327.418092638254,-7319.61335986853,376.530806533992,46502.4641016498,41.8367562815547,11345.0369099155,5580.65949007869,0,0,-1.81898940354586,12.732925824821,140.062184073031,18.1898940354586,-1031.3669918105,-14.5519152283669,-5.45696821063757,549.334799870849,0,1.81898940354586,3.63797880709171,43.6557456851006,-340.151018463075,120.053300634027,2151.86446439475,-54.5696821063757,38.198777474463,-1000.44417195022,0,0,-229.192664846778,1.81898940354586,-1.81898940354586,-10.9139364212751,-1.81898940354586,-9.09494701772928,0,-5.45696821063757,-3.63797880709171,-5.45696821063757,103.682396002114,34.5607986673713,49.1127138957381,63.664629124105,34.5607986673713,32.7418092638254,40.0177668780088,-21.8278728425503,-5.45696821063757,-9.09494701772928,-10.9139364212751,-9.09494701772928,-10.9139364212751,-3.63797880709171,-32.7418092638254,-10.9139364212751,-10.9139364212751,-20.0088834390044,-9.09494701772928,-7.27595761418343,-12.732925824821
"sigma_4",1.81898940354586,0,0,3.63797880709171,-3.63797880709171,0,689.39698394388,-1.81898940354586,-1.81898940354586,5.45696821063757,1.81898940354586,1.81898940354586,1.81898940354586,-1.81898940354586,27.2848410531878,1.81898940354586,-1455.19152283669,-10.9139364212751,-52.7506927028298,-265.572452917695,0,-1.81898940354586,-3.63797880709171,1.81898940354586,18.1898940354586,-118.234311230481,-15741.5342982858,9.09494701772928,-387.444742955267,121.872290037572,5.45696821063757,-5.45696821063757,7.27595761418343,10.9139364212751,1142.3253454268,-14.5519152283669,24730.9799306095,52.7506927028298,454.747350886464,2419.25590671599,0,1.81898940354586,-3.63797880709171,25.465851649642,-763.97554948926,50.931703299284,-8487.40455694497,-23.6468622460961,-203.726813197136,-1302.39641293883,1.81898940354586,0,1.81898940354586,-16.3709046319127,1.81898940354586,0,0,0,0,-1.81898940354586,0,0,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,3.63797880709171,1.81898940354586,3.63797880709171,3.63797880709171,1.81898940354586,1.81898940354586,5.45696821063757,0,0,0,0,1.81898940354586,1.81898940354586,-1.81898940354586,0,1.81898940354586
"sigma_5",-1.81898940354586,1.81898940354586,-5.45696821063757,20.0088834390044,-174.622982740402,30.9228198602796,-973.159330897033,-27.2848410531878,-70.9405867382884,-994.987203739583,0,-1.81898940354586,-5.45696821063757,-1.81898940354586,45.4747350886464,-10.9139364212751,-1471.5624274686,-3.63797880709171,-103.682396002114,30.9228198602796,-3.63797880709171,3.63797880709171,-9.09494701772928,12.732925824821,-183.717929758132,85.4925019666553,-5902.6206145063,-23.6468622460961,-192.812876775861,-589.352566748857,1.81898940354586,0,1.81898940354586,-18.1898940354586,725.776772014797,-60.0266503170133,4258.25419370085,27.2848410531878,107.320374809206,731.233740225434,0,-1.81898940354586,-1.81898940354586,36.3797880709171,-9.09494701772928,20.0088834390044,-669.388100504875,16.3709046319127,167.347025126219,-922.227627597749,0,0,-1.81898940354586,1.81898940354586,-27.2848410531878,0,0,-1.81898940354586,0,0,0,0,5.45696821063757,1.81898940354586,3.63797880709171,3.63797880709171,1.81898940354586,1.81898940354586,1.81898940354586,-18.1898940354586,-10.9139364212751,-7.27595761418343,-10.9139364212751,-5.45696821063757,0,-3.63797880709171,30.9228198602796,16.3709046319127,12.732925824821,20.0088834390044,7.27595761418343,-1.81898940354586,9.09494701772928
"asc_2",1.81898940354586,-1.81898940354586,0,1.81898940354586,261.934474110603,-25.465851649642,-1618.90056915581,-10.9139364212751,-60.0266503170133,-176.441972143948,0,-5.45696821063757,80.0355337560177,-29.1038304567337,-318.323145620525,-203.726813197136,-21898.8134292886,-50.931703299284,-478.39421313256,-2877.64123640954,0,-3.63797880709171,-314.685166813433,-29.1038304567337,-785.80342233181,-145.519152283669,7907.14693721384,-78.2165443524718,-2368.32420341671,-3281.45688399673,0,1.81898940354586,-7.27595761418343,-14.5519152283669,105.50138540566,10.9139364212751,-12667.4422062933,-52.7506927028298,-325.599103234708,-1295.12045532465,1.81898940354586,-1.81898940354586,-3.63797880709171,-3.63797880709171,281.943357549608,18.1898940354586,-5304.17310073972,-14.5519152283669,-203.726813197136,-90.9494701772928,1.81898940354586,1.81898940354586,-10.9139364212751,0,0,-32.7418092638254,-7.27595761418343,-27.2848410531878,0,-20.0088834390044,-12.732925824821,-14.5519152283669,29.1038304567337,7.27595761418343,25.465851649642,1.81898940354586,12.732925824821,9.09494701772928,14.5519152283669,7.27595761418343,5.45696821063757,3.63797880709171,1.81898940354586,5.45696821063757,5.45696821063757,3.63797880709171,0,0,0,0,1.81898940354586,0,0
"x_female_2",1.81898940354586,0,-5.45696821063757,0,65.4836185276508,-12.732925824821,-1487.93333210051,-5.45696821063757,-100.044417195022,-70.9405867382884,1.81898940354586,0,18.1898940354586,-3.63797880709171,-25.465851649642,-36.3797880709171,-2277.37473323941,-30.9228198602796,-132.786226458848,-662.112142890692,0,7.27595761418343,92.7684595808387,-5.45696821063757,145.519152283669,-30.9228198602796,15197.6564666256,9.09494701772928,-254.65851649642,465.661287307739,0,1.81898940354586,1.81898940354586,-10.9139364212751,109.139364212751,3.63797880709171,-5080.43740410358,-34.5607986673713,-38.198777474463,-971.340341493487,0,0,0,-3.63797880709171,134.605215862393,9.09494701772928,-30.9228198602796,5.45696821063757,-21.8278728425503,278.305378742516,1.81898940354586,0,-1.81898940354586,0,0,-7.27595761418343,-7.27595761418343,-7.27595761418343,0,-3.63797880709171,-1.81898940354586,-3.63797880709171,5.45696821063757,5.45696821063757,5.45696821063757,1.81898940354586,1.81898940354586,3.63797880709171,3.63797880709171,3.63797880709171,5.45696821063757,1.81898940354586,1.81898940354586,3.63797880709171,1.81898940354586,1.81898940354586,0,0,1.81898940354586,0,0,0,1.81898940354586
"x_mayor45_2",0,-1.81898940354586,1.81898940354586,0,185.536919161677,-27.2848410531878,-2451.99771597981,-7.27595761418343,-47.2937244921923,-196.450855582952,1.81898940354586,-3.63797880709171,83.6735125631094,-18.1898940354586,129.148247651756,-81.8545231595635,-1620.71955855936,-16.3709046319127,-89.130480773747,-962.245394475758,0,5.45696821063757,-72.7595761418343,-18.1898940354586,-442.014425061643,56.3886715099216,53534.6771357581,-21.8278728425503,878.571881912649,-1406.07880894095,0,1.81898940354586,7.27595761418343,-1.81898940354586,32.7418092638254,43.6557456851006,-985.892256721854,-5.45696821063757,61.8456397205591,-190.993887372315,0,-1.81898940354586,-5.45696821063757,-3.63797880709171,190.993887372315,12.732925824821,-5265.97432326525,-12.732925824821,-203.726813197136,-180.07995095104,0,0,-9.09494701772928,0,-1.81898940354586,-27.2848410531878,-7.27595761418343,-27.2848410531878,0,-14.5519152283669,-7.27595761418343,-10.9139364212751,23.6468622460961,5.45696821063757,23.6468622460961,0,10.9139364212751,5.45696821063757,10.9139364212751,3.63797880709171,3.63797880709171,1.81898940354586,0,1.81898940354586,1.81898940354586,1.81898940354586,0,0,0,0,1.81898940354586,0,0
"x_underage_in_household_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"x_only_worker_2",0,0,14.5519152283669,0,174.622982740402,14.5519152283669,3912.64620702714,3.63797880709171,198.269844986498,185.536919161677,0,-7.27595761418343,18.1898940354586,-27.2848410531878,-351.06495488435,-252.839527092874,-32074.2401527241,-92.7684595808387,-1278.74955069274,-2977.68565360457,-1.81898940354586,0,-94.5874489843845,-27.2848410531878,-645.741238258779,-121.872290037572,1784.42860487849,-38.198777474463,-1169.61018647999,-1975.4224922508,0,0,-3.63797880709171,-5.45696821063757,314.685166813433,32.7418092638254,-6315.53120911121,-25.465851649642,-156.433088704944,-485.670170746744,0,-1.81898940354586,0,-1.81898940354586,63.664629124105,20.0088834390044,-2250.08989218622,-7.27595761418343,-74.5785655453801,-167.347025126219,0,1.81898940354586,-5.45696821063757,-1.81898940354586,0,-20.0088834390044,-3.63797880709171,-14.5519152283669,0,-20.0088834390044,-7.27595761418343,-9.09494701772928,10.9139364212751,1.81898940354586,10.9139364212751,0,12.732925824821,1.81898940354586,5.45696821063757,5.45696821063757,3.63797880709171,1.81898940354586,0,3.63797880709171,3.63797880709171,1.81898940354586,1.81898940354586,-1.81898940354586,1.81898940354586,0,1.81898940354586,0,0
"x_university_2",1.81898940354586,0,0,0,36.3797880709171,-12.732925824821,-3185.05044560879,-9.09494701772928,-78.2165443524718,-167.347025126219,0,-3.63797880709171,-7.27595761418343,-18.1898940354586,-376.530806533992,-152.795109897852,-23012.0349442586,-25.465851649642,-674.845068715513,-1969.96552404016,1.81898940354586,1.81898940354586,-158.25207810849,-5.45696821063757,-52.7506927028298,-32.7418092638254,2486.55851464719,-132.786226458848,-2750.31197816133,-2017.25924853235,0,0,-5.45696821063757,-9.09494701772928,58.2076609134674,-63.664629124105,-13546.014088206,-58.2076609134674,-327.418092638254,-1102.30757854879,1.81898940354586,0,0,0,10.9139364212751,-7.27595761418343,-1447.9155652225,-5.45696821063757,-50.931703299284,-141.881173476577,1.81898940354586,1.81898940354586,-3.63797880709171,0,0,-12.732925824821,-1.81898940354586,-7.27595761418343,0,-7.27595761418343,-12.732925824821,-7.27595761418343,9.09494701772928,1.81898940354586,5.45696821063757,1.81898940354586,1.81898940354586,9.09494701772928,5.45696821063757,7.27595761418343,5.45696821063757,3.63797880709171,1.81898940354586,5.45696821063757,5.45696821063757,5.45696821063757,1.81898940354586,0,1.81898940354586,0,1.81898940354586,0,1.81898940354586
"x_metropolitana_2",0,-1.81898940354586,-16.3709046319127,-1.81898940354586,45.4747350886464,-43.6557456851006,-9020.3684521839,-25.465851649642,-349.245965480804,-614.818418398499,0,0,63.664629124105,-12.732925824821,-98.2254277914762,-60.0266503170133,2604.79282587767,-14.5519152283669,325.599103234708,-931.322574615479,1.81898940354586,-1.81898940354586,-103.682396002114,-7.27595761418343,63.664629124105,-103.682396002114,11405.0635602325,-38.198777474463,-1926.30977835506,-743.966666050255,0,0,3.63797880709171,0,1.81898940354586,14.5519152283669,-1065.92779047787,-21.8278728425503,47.2937244921923,-378.349795937538,0,0,0,-5.45696821063757,118.234311230481,14.5519152283669,-520.230969414115,10.9139364212751,-23.6468622460961,436.557456851006,0,0,-5.45696821063757,0,0,-14.5519152283669,-3.63797880709171,-10.9139364212751,0,-9.09494701772928,-7.27595761418343,-14.5519152283669,12.732925824821,3.63797880709171,10.9139364212751,1.81898940354586,3.63797880709171,5.45696821063757,12.732925824821,3.63797880709171,1.81898940354586,0,0,1.81898940354586,3.63797880709171,3.63797880709171,0,0,0,0,1.81898940354586,0,0
"asc_3",1.81898940354586,-1.81898940354586,9.09494701772928,65.4836185276508,-651.198206469417,47.2937244921923,17173.0789588764,-3.63797880709171,509.31703299284,-840.373104438186,0,1.81898940354586,-60.0266503170133,32.7418092638254,292.857293970883,145.519152283669,17502.3160409182,0,520.230969414115,1413.35476655513,-5.45696821063757,20.0088834390044,629.370333626866,170.985003933311,-933.141564019024,367.435859516263,15077.6031659916,261.934474110603,6837.58116792887,6353.72998658568,-5.45696821063757,0,-21.8278728425503,-7.27595761418343,-529.325916431844,-36.3797880709171,-18864.7391041741,16.3709046319127,-625.732354819775,1826.26536116004,-3.63797880709171,3.63797880709171,-12.732925824821,149.15713109076,16.3709046319127,332.875060848892,-12709.2789625749,-231.011654250324,-494.765117764473,-4452.88605988026,3.63797880709171,1.81898940354586,103.682396002114,1.81898940354586,5.45696821063757,29.1038304567337,5.45696821063757,23.6468622460961,0,10.9139364212751,9.09494701772928,12.732925824821,-405.634636990726,-152.795109897852,-170.985003933311,-227.373675443232,-134.605215862393,-67.3026079311967,-129.148247651756,101.863406598568,54.5696821063757,34.5607986673713,45.4747350886464,43.6557456851006,21.8278728425503,27.2848410531878,165.528035722673,65.4836185276508,63.664629124105,100.044417195022,41.8367562815547,10.9139364212751,52.7506927028298
"x_female_3",1.81898940354586,0,0,29.1038304567337,-494.765117764473,0,1320.58630697429,-10.9139364212751,50.931703299284,-640.284270048141,1.81898940354586,1.81898940354586,5.45696821063757,7.27595761418343,-5.45696821063757,32.7418092638254,856.744009070098,-3.63797880709171,211.002770811319,245.563569478691,-12.732925824821,-7.27595761418343,-140.062184073031,116.415321826935,-3878.08540835977,-61.8456397205591,-44105.0360677764,70.9405867382884,678.483047522604,-2619.34474110603,-1.81898940354586,1.81898940354586,-12.732925824821,1.81898940354586,-438.376446254551,-9.09494701772928,-5791.66226089001,34.5607986673713,-154.614099301398,1025.91002359986,-3.63797880709171,5.45696821063757,-12.732925824821,78.2165443524718,-707.586877979338,225.554686039686,-10120.8570413291,-118.234311230481,-396.539689972997,-2672.09543380886,3.63797880709171,1.81898940354586,34.5607986673713,1.81898940354586,1.81898940354586,7.27595761418343,5.45696821063757,5.45696821063757,0,1.81898940354586,1.81898940354586,3.63797880709171,-152.795109897852,-150.976120494306,-67.3026079311967,-96.4064383879304,-41.8367562815547,-25.465851649642,-49.1127138957381,56.3886715099216,56.3886715099216,21.8278728425503,30.9228198602796,21.8278728425503,12.732925824821,16.3709046319127,67.3026079311967,65.4836185276508,29.1038304567337,47.2937244921923,12.732925824821,5.45696821063757,23.6468622460961
"x_mayor45_3",1.81898940354586,0,1.81898940354586,36.3797880709171,-401.996658183634,23.6468622460961,7270.50064597279,-10.9139364212751,211.002770811319,-698.491930961609,1.81898940354586,1.81898940354586,-50.931703299284,25.465851649642,121.872290037572,107.320374809206,11919.837561436,-9.09494701772928,487.48916015029,723.957782611251,-1.81898940354586,-1.81898940354586,285.581336356699,83.6735125631094,-1484.29535329342,-98.2254277914762,-50980.8160131797,169.166014529765,456.56634029001,4287.35802415758,0,1.81898940354586,7.27595761418343,0,-83.6735125631094,5.45696821063757,-1724.40195456147,0,-16.3709046319127,378.349795937538,-1.81898940354586,3.63797880709171,-5.45696821063757,50.931703299284,-174.622982740402,140.062184073031,-5469.70113646239,-76.397554948926,-218.278728425503,-1593.43471750617,3.63797880709171,3.63797880709171,49.1127138957381,1.81898940354586,3.63797880709171,25.465851649642,5.45696821063757,23.6468622460961,0,10.9139364212751,5.45696821063757,10.9139364212751,-170.985003933311,-67.3026079311967,-170.985003933311,-67.3026079311967,-67.3026079311967,-16.3709046319127,-49.1127138957381,36.3797880709171,23.6468622460961,36.3797880709171,9.09494701772928,21.8278728425503,3.63797880709171,9.09494701772928,63.664629124105,29.1038304567337,65.4836185276508,27.2848410531878,20.0088834390044,3.63797880709171,20.0088834390044
"x_underage_in_household_3",1.81898940354586,0,10.9139364212751,60.0266503170133,-649.379217065871,45.4747350886464,14410.0340548903,-5.45696821063757,449.290382675827,-809.450284577906,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,0,1.81898940354586,10.9139364212751,200.088834390044,156.433088704944,-1895.38695849478,169.166014529765,60552.338254638,231.011654250324,4487.44685854763,2248.27090278268,0,0,-9.09494701772928,3.63797880709171,-396.539689972997,-38.198777474463,-7508.7882578373,27.2848410531878,-140.062184073031,360.15990190208,-3.63797880709171,7.27595761418343,-7.27595761418343,101.863406598568,-503.860064782202,280.124368146062,-9869.83650363982,-134.605215862393,-341.970007866621,-2817.61458609253,3.63797880709171,1.81898940354586,63.664629124105,1.81898940354586,3.63797880709171,1.81898940354586,1.81898940354586,0,0,0,1.81898940354586,1.81898940354586,-227.373675443232,-96.4064383879304,-67.3026079311967,-227.373675443232,-70.9405867382884,-45.4747350886464,-67.3026079311967,47.2937244921923,30.9228198602796,7.27595761418343,47.2937244921923,21.8278728425503,16.3709046319127,14.5519152283669,101.863406598568,49.1127138957381,29.1038304567337,100.044417195022,25.465851649642,10.9139364212751,32.7418092638254
"x_only_worker_3",1.81898940354586,0,10.9139364212751,12.732925824821,-109.139364212751,43.6557456851006,9891.66437648237,7.27595761418343,338.332029059529,54.5696821063757,1.81898940354586,1.81898940354586,-29.1038304567337,20.0088834390044,234.649633057415,112.777343019843,15075.7841765881,7.27595761418343,651.198206469417,1253.2836990431,-5.45696821063757,1.81898940354586,232.83064365387,123.691279441118,-23.6468622460961,-20.0088834390044,8638.38067743927,-136.424205265939,2848.53740595281,-1506.12322613597,-1.81898940354586,0,-9.09494701772928,7.27595761418343,9.09494701772928,-23.6468622460961,-12325.4721984267,-12.732925824821,-432.919478043914,1167.79119707644,1.81898940354586,-1.81898940354586,1.81898940354586,38.198777474463,207.364792004228,47.2937244921923,-1227.81784739345,-47.2937244921923,-78.2165443524718,-803.993316367269,1.81898940354586,1.81898940354586,34.5607986673713,1.81898940354586,1.81898940354586,12.732925824821,1.81898940354586,10.9139364212751,0,12.732925824821,1.81898940354586,3.63797880709171,-134.605215862393,-41.8367562815547,-67.3026079311967,-70.9405867382884,-134.605215862393,-18.1898940354586,-36.3797880709171,45.4747350886464,21.8278728425503,20.0088834390044,21.8278728425503,43.6557456851006,5.45696821063757,10.9139364212751,41.8367562815547,10.9139364212751,20.0088834390044,23.6468622460961,41.8367562815547,1.81898940354586,10.9139364212751
"x_university_3",1.81898940354586,1.81898940354586,9.09494701772928,12.732925824821,-85.4925019666553,58.2076609134674,13194.9491333216,27.2848410531878,376.530806533992,600.266503170133,1.81898940354586,3.63797880709171,9.09494701772928,12.732925824821,140.062184073031,107.320374809206,16580.0884133205,12.732925824821,567.524693906307,1098.6695997417,-5.45696821063757,18.1898940354586,420.186552219093,43.6557456851006,-1387.88891490549,125.510268844664,45032.7206635848,271.029421128333,7681.59225117415,816.72624219209,0,-1.81898940354586,-12.732925824821,10.9139364212751,-141.881173476577,-98.2254277914762,-14781.1078932136,-12.732925824821,-398.358679376543,291.038304567337,1.81898940354586,1.81898940354586,3.63797880709171,3.63797880709171,25.465851649642,25.465851649642,1122.31646198779,-9.09494701772928,27.2848410531878,-170.985003933311,3.63797880709171,1.81898940354586,32.7418092638254,3.63797880709171,1.81898940354586,9.09494701772928,3.63797880709171,5.45696821063757,0,1.81898940354586,9.09494701772928,5.45696821063757,-67.3026079311967,-25.465851649642,-16.3709046319127,-45.4747350886464,-18.1898940354586,-65.4836185276508,-21.8278728425503,23.6468622460961,14.5519152283669,3.63797880709171,18.1898940354586,7.27595761418343,23.6468622460961,9.09494701772928,14.5519152283669,5.45696821063757,5.45696821063757,10.9139364212751,5.45696821063757,12.732925824821,5.45696821063757
"x_metropolitana_3",1.81898940354586,1.81898940354586,7.27595761418343,27.2848410531878,-269.210431724787,23.6468622460961,4878.52958030999,-12.732925824821,138.243194669485,-529.325916431844,1.81898940354586,1.81898940354586,-18.1898940354586,14.5519152283669,138.243194669485,65.4836185276508,5440.59730600566,0,150.976120494306,742.147676646709,-3.63797880709171,16.3709046319127,223.73569663614,-30.9228198602796,-833.097146824002,198.269844986498,-39288.352127187,25.465851649642,3145.03267873079,-780.346454121172,0,0,0,1.81898940354586,-30.9228198602796,-1.81898940354586,-1236.91279441118,-1.81898940354586,-56.3886715099216,645.741238258779,0,1.81898940354586,-1.81898940354586,34.5607986673713,-145.519152283669,103.682396002114,-4609.3191485852,-47.2937244921923,-160.071067512035,-949.512468650937,3.63797880709171,1.81898940354586,40.0177668780088,1.81898940354586,1.81898940354586,14.5519152283669,3.63797880709171,10.9139364212751,0,5.45696821063757,5.45696821063757,12.732925824821,-129.148247651756,-49.1127138957381,-49.1127138957381,-67.3026079311967,-36.3797880709171,-21.8278728425503,-127.32925824821,29.1038304567337,16.3709046319127,9.09494701772928,12.732925824821,10.9139364212751,7.27595761418343,29.1038304567337,54.5696821063757,23.6468622460961,21.8278728425503,30.9228198602796,12.732925824821,3.63797880709171,54.5696821063757
"asc_4",3.63797880709171,0,-10.9139364212751,-16.3709046319127,1040.46193882823,43.6557456851006,15375.9174281731,50.931703299284,70.9405867382884,1900.84392670542,5.45696821063757,1.81898940354586,3.63797880709171,25.465851649642,976.797309704125,154.614099301398,31592.2079607844,69.1215973347425,700.310920365155,2797.60570265353,9.09494701772928,1.81898940354586,-110.958353616297,-38.198777474463,249.201548285782,211.002770811319,29205.6938633323,-18.1898940354586,-811.269273981452,580.257619731128,21.8278728425503,-16.3709046319127,29.1038304567337,-12.732925824821,5855.32689001411,-216.459739021957,64894.265960902,67.3026079311967,1235.09380500764,5113.1792133674,23.6468622460961,-25.465851649642,72.7595761418343,-76.397554948926,7436.02868169546,-647.560227662325,62023.9006821066,120.053300634027,1766.23871084303,8003.55337560177,0,0,-21.8278728425503,3.63797880709171,-18.1898940354586,7.27595761418343,3.63797880709171,3.63797880709171,0,5.45696821063757,7.27595761418343,3.63797880709171,101.863406598568,56.3886715099216,36.3797880709171,47.2937244921923,45.4747350886464,23.6468622460961,29.1038304567337,-198.269844986498,-118.234311230481,-65.4836185276508,-81.8545231595635,-107.320374809206,-32.7418092638254,-43.6557456851006,52.7506927028298,40.0177668780088,14.5519152283669,16.3709046319127,38.198777474463,0,5.45696821063757
"x_female_4",3.63797880709171,-1.81898940354586,-7.27595761418343,-16.3709046319127,705.767888575792,-29.1038304567337,2386.51409745216,29.1038304567337,-132.786226458848,1275.11157188565,3.63797880709171,0,-9.09494701772928,3.63797880709171,323.780113831162,27.2848410531878,7434.20969229192,40.0177668780088,138.243194669485,665.750121697783,7.27595761418343,7.27595761418343,29.1038304567337,-20.0088834390044,974.978320300579,209.183781407773,26166.1625700071,-47.2937244921923,-169.166014529765,1549.77897182107,16.3709046319127,-10.9139364212751,23.6468622460961,-63.664629124105,4101.82110499591,-203.726813197136,36152.4143954739,72.7595761418343,574.800651520491,4607.50015918165,14.5519152283669,-18.1898940354586,49.1127138957381,-123.691279441118,4964.02208227664,-518.411980010569,38171.4926334098,178.260961547494,1253.2836990431,7190.46511221677,1.81898940354586,0,-5.45696821063757,3.63797880709171,-10.9139364212751,5.45696821063757,5.45696821063757,3.63797880709171,0,3.63797880709171,5.45696821063757,1.81898940354586,54.5696821063757,56.3886715099216,23.6468622460961,30.9228198602796,21.8278728425503,14.5519152283669,16.3709046319127,-118.234311230481,-118.234311230481,-41.8367562815547,-58.2076609134674,-60.0266503170133,-20.0088834390044,-23.6468622460961,41.8367562815547,40.0177668780088,12.732925824821,18.1898940354586,27.2848410531878,3.63797880709171,7.27595761418343
