id_hogar,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores_0_4,n_menores_5_14,n_nna,n_menores_18,n_personas_15_65,n_mayores,n_tiempo,n_trabajadores,n_profesionales,n_tercera_edad,hay_tercera_edad,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_anios,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo_contratadas,horas_trabajo_habituales,dias_trabajo_semana,quintil,macrozona,region,prop_ing_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_total,w,savings,total_expenses,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec_cuentas,Ec_hogar,Ec_salud,Ec_transporte,Ec_educacion
519,1723,0,0,4,6,3,0,1,1,1,3,4,5,2,0,1,0,5,38.4,0,0,0,0,0,0,1,21,12-24,primaria,1,0,0,0,0,4,centro,7,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,85,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,367.5,73.5,0,0,0.64,4.56,0,31.87,43.16,3.12,12.77,63.91000000000001,7.97,0,18.46,0,6.54,8.26,8.77,1.13,12.77,63.91000000000001,48.15,168.00000000000003,NA,0,0,0,0,0,0,0,0,0,0,0,0
519,1724,0,0,4,6,3,0,1,1,1,3,4,5,2,0,1,0,5,38.4,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,0,0,4,centro,7,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,4,85,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,367.5,73.5,0,0,0.52,0.2,0.1,36.87,45.47,2.46,11.49,64.75,6.14,0,29.42,1.01,5.41,1.25,6.96,1.42,11.49,64.75,46.29,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
520,1727,0,0,2,6,2,0,1,1,2,3,2,1,0,0,0,0,4,28.5,1,1,1,0,0,0,1,45,45-65,primaria,0,0,0,0,0,2,sur,9,0,Inactiva(o),0,7,5,5,5,5,85,5,5,5,4,85,4,4,85,5,5,3,0,0,0,0,0,0,0,0,0,150,37.5,0,0,24.13,12.23,8.07,19.55,40.86,2.9,16.91,43.35,0,0,12.25,0,0.49,18.82,5.17,4.13,16.91,43.35,66.88,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
525,1746,1,0,3,7,1,0,0,0,0,1,1,1,1,0,0,0,1,32,0,0,0,0,0,0,1,32,25-44,secundaria,0,1,45,9,5,5,norte,5,1,Ocupada(o),2,2,3,85,85,4,4,4,3,3,2,4,2,4,4,85,85,2,1,150,150,0,20,170,170,20,170,170,170,45,0,18.3,2.86,6.89,0,32.57,2.87,11.42,46.34000000000001,1.75,45,8.66,3.18,1.88,7.17,10.61,1.07,11.42,46.34000000000001,32.67,168,3.3333333333333335,-141.66393850588221,311.66393850588224,31.85,19.8,26.44,21.65,16.3,78.71,21.02,23.76,51.2,20.93
526,1747,1,0,3,6,1,0,0,0,0,2,2,1,1,0,0,0,2,27.5,0,0,0,0,0,0,1,30,25-44,secundaria,1,1,24,12,2,3,centro,8,0.375,Ocupada(o),2,2,4,85,85,4,3,4,4,4,3,4,3,2,85,85,85,3,0,45,45,0,0,120,60,0,45,120,60,24,0,12.33,6.58,0,10.87,70.16,6.34,7.9,26.04,3.78,24,16.94,0,1.15,39.07,12.1,0.91,7.9,26.04,39.91,167.99999999999997,1.875,-17.259491405883047,62.25949140588305,10.71,3.05,4.11,5.06,3.29,14.99,2.53,4.45,8.91,5.16
527,1749,1,1,3,6,1,0,1,1,1,2,2,2,2,0,0,0,3,23,1,1,1,0,0,0,0,30,25-44,secundaria,0,1,48,8,6,3,norte,1,0.7142857142857143,Ocupada(o),2,6,3,3,4,1,5,3,2,3,3,3,2,5,4,5,5,2,1,125,125,0,0,175,58.333333333333336,0,125,175,58.333333333333336,48,0,1.63,15.04,0,0,56.93,1.32,9.97,31.82999999999999,3.28,48,13.49,0,0,30.17,11.34,1.93,9.97,31.82999999999999,21.28,168,2.6041666666666665,-8.766688311258239,133.76668831125824,25.95,6.55,8.32,10.68,8.36,29.53,5.35,8.81,20.5,9.72
531,1762,0,0,5,6,2,2,0,2,2,4,4,4,1,1,0,0,6,26.333333333333332,1,1,1,2,0,0,1,59,45-65,primaria,0,0,0,0,0,3,centro,7,0,Desocupada(o),0,7,2,4,4,4,85,2,2,2,4,85,2,2,85,4,4,1,2,0,0,0,0,0,0,0,0,270,45,0,0,25.65,10.55,0,0,74.67,3.53,9.03,44.42999999999999,0.14,0,41.54,0,0.52,8.3,24.24,0.07,9.03,44.42999999999999,39.88,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
531,1764,0,0,5,6,3,2,0,2,2,4,4,4,1,1,0,0,6,26.333333333333332,1,0,0,2,0,0,1,21,12-24,secundaria,0,0,0,0,0,3,centro,7,0,Inactiva(o),0,7,2,85,4,4,85,2,2,2,85,85,2,2,85,85,85,3,0,0,0,0,0,0,0,0,0,270,45,0,0,2.67,47.11,0,0,66.32,3.28,9.04,39.58,0,0,27.79,1.32,1.32,16.46,19.44,0,9.04,39.58,53.06,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
533,1771,1,1,2,7,2,0,0,0,0,2,2,2,1,0,0,0,2,43,1,1,1,0,0,0,1,40,25-44,secundaria,0,1,30,5,6,3,sur,12,0.35205183585313177,Ocupada(o),2,3,2,2,3,2,4,4,2,1,1,2,2,2,2,4,4,2,1,40.75,40.75,0,0,0,0,0,40.75,115.75,57.875,30,0,22.41,8.07,0,0,61.31,2.84,3.28,37.82,2.27,30,28.09,0.03,4.03,25.03,0.1,4.03,3.28,37.82,35.59,167.99999999999997,1.3583333333333334,-11.781902122303793,52.53190212230379,11.1,2.49,2.93,4.39,2.26,12.96,2.68,4.9,7.09,1.74
534,1772,1,0,5,6,1,0,0,0,0,3,3,1,1,2,0,0,3,33.666666666666664,1,0,0,0,0,0,0,51,45-65,técnica,0,1,48,8,6,5,metropolitana,13,0.4411764705882353,Ocupada(o),2,2,4,4,4,1,4,1,1,4,4,4,2,4,4,85,85,3,0,150,150,0,0,340,113.33333333333333,0,150,340,113.33333333333333,48,0,12.92,1.91,0,0,53.07,2.68,8.14,40.07,1.21,48,34.46,0,0.27,8.69,8.61,1.05,8.14,40.07,18.72,168,3.125,-82.60481350830625,232.60481350830625,28.2,16.93,22.99,14.35,8.28,42.22,15.7,21.42,36.8,25.73
536,1781,0,0,1,6,3,0,0,0,0,1,2,2,0,0,1,0,2,69.5,0,0,0,0,0,0,0,55,45-65,primaria,0,0,0,0,0,1,centro,8,0,Inactiva(o),0,7,2,85,85,4,85,3,4,4,1,85,2,4,85,85,85,1,4,0,0,0,0,0,0,0,0,42.5,21.25,0,0,12.31,0.29,0.77,0,84.79,3.5,7.7,58.63999999999998,0,0,39.77,0,0.58,4.14,40.31,0,7.7,58.63999999999998,16.86,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
537,1782,0,0,3,6,1,0,0,0,0,0,1,1,0,0,1,0,1,74,1,0,0,0,0,0,1,74,66+,primaria,0,0,0,0,0,5,centro,6,1,Inactiva(o),0,7,4,85,4,85,85,5,3,4,4,85,4,4,85,85,85,1,8,0,0,120,0,120,120,0,120,120,120,0,0,10.44,0,0,0,76.08,14.12,15.19,47.03,5.14,0,47.62,0,2.02,12.21,14.18,0.04,15.19,47.03,29.7,168,NA,-146.6533811933897,266.6533811933897,43.01,14.59,12.56,18.05,7.01,66.32,31.35,39.82,32.12,1.82
543,1797,1,0,2,7,3,1,1,2,2,1,2,1,1,0,1,0,4,29.75,1,0,0,0,0,0,1,32,25-44,secundaria,0,1,40,8,5,1,sur,9,0.7384615384615385,Ocupada(o),2,2,2,85,4,4,4,4,2,4,2,2,4,4,4,85,85,1,1,60,60,0,0,0,0,6.276923076923077,66.28,89.75,21.88173076923077,40,0,5.99,9.84,0.33,0,42.67,5.87,10,52.44,0.86,40,19.15,0,0.26,9.01,5.01,9.24,10,52.44,22.9,168,1.5,-9.307498691660577,75.58749869166058,25.55,2.83,2.44,4.84,3.85,17.88,3.21,5.51,7.94,1.55
544,1801,0,0,2,7,3,0,0,0,2,3,1,3,1,0,0,0,3,22,0,0,0,0,0,0,0,17,12-24,primaria,1,0,0,0,0,1,centro,7,0,Inactiva(o),0,7,4,85,85,85,4,4,4,4,85,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,62.5,20.833333333333332,0,0,11.06,0.12,0.16,31.77,51.31,2.39,10.62,58.3,2.27,0,14.87,6.98,0.03,7.38,15.11,6.94,10.62,58.3,47.78,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
544,1802,0,0,2,7,3,0,0,0,2,3,1,3,1,0,0,0,3,22,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,0,0,1,centro,7,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,62.5,20.833333333333332,0,0,7.74,0.21,2.24,38.59,43.11,3.42,12.12,55.78,4.79,0,13.25,0.75,0,9.27,13.07,6.78,12.12,55.78,56.99,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
547,1809,1,1,4,6,1,0,1,1,1,2,2,2,2,1,0,0,3,28.333333333333332,1,1,1,0,0,0,0,40,25-44,secundaria,0,1,60,10,6,4,sur,9,0.5789473684210527,Ocupada(o),2,3,3,3,3,2,4,2,2,3,2,3,2,2,2,2,3,2,1,137.5,137.5,0,0,237.5,79.16666666666667,0,137.5,237.5,79.16666666666667,60,0,4.62,2.98,0,0,32.81,6.3,6.82,50.39999999999999,4.07,60,17.96,0.8,0.43,0.23,13.39,0,6.82,50.39999999999999,17.99,168,2.2916666666666665,-28.391527278785873,165.89152727878587,26.61,9.91,11.98,12.98,9.58,34.97,8.76,13.59,27.2,10.29
548,1813,1,1,3,6,2,1,0,1,1,2,2,2,2,2,0,0,3,21,1,1,1,0,0,0,1,32,25-44,universitaria,0,1,40,8,5,5,metropolitana,13,0.375,Ocupada(o),2,3,2,3,4,2,3,1,2,1,3,4,2,2,4,3,5,3,0,150,150,0,0,0,0,0,150,400,133.33333333333334,40,0,13.97,41.63,0,0,27.28,1.13,5.36,35.69,2.94,40,6.98,0,0.88,6.31,7.55,5.56,5.36,35.69,59.68,168,3.75,-47.49026348369654,197.49026348369654,21.33,13.88,19.96,11.45,8.94,41.47,15.29,17.33,34.4,13.43
549,1815,0,0,1,6,1,0,1,1,1,3,3,3,0,0,0,0,4,30.5,1,1,1,0,0,0,1,46,45-65,primaria,0,0,0,0,0,3,norte,5,0,Inactiva(o),0,7,2,2,5,2,85,3,3,3,4,85,3,3,85,3,4,1,2,0,0,0,0,197.5,49.375,0,0,197.5,49.375,0,0,49.36,8.54,0,0,38.17,4.17,10.33,57.43,0,0,17.27,0,0.12,2.92,16.26,1.61,10.33,57.43,62.07,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
549,1817,0,0,1,6,3,0,1,1,1,3,3,3,0,0,0,0,4,30.5,0,0,0,0,0,0,0,19,12-24,secundaria,0,0,0,0,0,3,norte,5,0,Desocupada(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,197.5,49.375,0,0,2.3,0.43,0,0,76.59,1.97,8.2,78.51,0,0,26.03,1.79,0,0.84,14.65,33.28,8.2,78.51,4.7,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
549,1818,0,0,1,6,3,0,1,1,1,3,3,3,0,0,0,0,4,30.5,0,0,0,0,0,0,0,14,12-24,ninguna,0,0,0,0,0,3,norte,5,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,4,85,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,197.5,49.375,0,0,0.49,2.11,0,0,82.94,1.97,5.78,74.71,0,0,16.03,12.17,0,18.25,23.63,12.87,5.78,74.71,4.57,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
552,1821,1,1,1,7,1,0,0,0,0,2,2,2,2,2,0,0,2,56.5,1,1,1,1,0,1,1,54,45-65,universitaria,0,1,40,8,5,5,metropolitana,13,0.2727272727272727,Ocupada(o),2,3,3,3,2,2,4,2,2,3,3,3,4,2,3,3,85,1,3,112.5,112.5,0,0,412.5,206.25,0,112.5,412.5,206.25,40,0,25.58,4.02,10.76,0,25.26,1.89,14.81,40.98999999999999,4.69,40,13.54,0.57,3.48,0.44,3.34,3.9,14.81,40.98999999999999,46.95,168,2.8125,-23.694269007029643,136.19426900702965,19.11,9.7,11.51,8.81,3.99,29.24,13.75,17.32,20.54,2.22
553,1825,1,0,5,7,10,1,0,1,2,5,4,4,4,0,1,0,6,29.833333333333332,1,0,0,0,0,0,1,31,25-44,secundaria,0,1,56,8,7,4,sur,14,0.11594202898550723,Ocupada(o),2,3,2,85,2,2,4,2,2,2,2,2,2,3,3,85,85,2,1,60,60,0,0,0,0,0.4057971014492754,60.41,521,86.31763285024154,56,0,9.05,34.89,0.11,0,16.87,3.79,4.83,39.079999999999984,3.38,56,5.98,0,0.72,3.55,5.17,1.45,4.83,39.079999999999984,51.22,168,1.0714285714285714,20.653715765570656,39.756284234429344,11.74,1.54,2.04,2.99,1.59,5.65,1.61,3.71,6.88,2
553,1827,0,0,5,7,3,1,0,1,2,5,4,4,4,0,1,0,6,29.833333333333332,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,0,0,4,sur,14,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,521,86.25,0,0,1.29,6.52,0,35.61,72.48,5.74,3.49,41.09000000000001,1.78,0,25.67,0.59,0.05,30.24,6.19,9.74,3.49,41.09000000000001,50.93,167.99999999999997,NA,0,0,0,0,0,0,0,0,0,0,0,0
554,1829,1,0,5,6,1,0,0,0,0,1,1,1,1,1,0,0,1,52,1,0,0,1,0,1,1,52,45-65,universitaria,0,1,45,9,5,5,metropolitana,13,1,Ocupada(o),2,7,4,4,2,2,4,3,2,3,4,4,4,4,3,85,85,2,7,200,200,0,75,275,275,75,275,275,275,45,0,9.92,0,0.29,0,36.21,3.01,16.92,51.17999999999999,5.47,45,16.69,0,5.79,9.48,3.01,1.24,16.92,51.17999999999999,18.69,168,4.444444444444445,-94.15362344487724,369.1536234448772,51.77,23.62,29.54,24.65,12.22,95.09,33.89,39.98,51.24,7.15
557,1838,1,1,3,6,1,0,0,0,0,1,2,2,1,0,2,0,2,68,1,1,1,0,0,0,0,71,66+,primaria,0,1,48,8,6,3,centro,7,0.8039647577092511,Ocupada(o),2,4,4,4,4,85,4,4,4,4,4,4,4,4,4,4,85,2,9,60,60,31.25,0,113.5,56.75,0,91.25,113.5,56.75,48,0,1.32,0.52,0,0,40.91,7.12,17.63,48.349999999999994,4.15,48,20.39,0.15,0.34,2.91,17.13,0,17.63,48.349999999999994,13.12,168.00000000000003,1.25,-8.054477601422944,99.30447760142295,26.48,4.07,3.82,7.87,2.77,23.07,6.63,12.88,11.05,0.68
