id_household,id_person,is_worker,is_family,weekday,weekend_day,relationship_to_head,n_children_0_5,n_children_6_11,n_children_0_14,n_youth_12_17,n_underage,n_adults,n_time_reporters,n_workers,n_professionals,n_elderly,has_elderly,household_size,mean_age,has_children,in_couple,lives_with_partner,domestic_service,help_from_relatives,external_support,female,age,age_bracket,education_level,in_education,employed,contracted_hours,usual_hours,work_days_per_week,quintile,macrozone,region,income_share,employment_status,cise,occupation_group,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,inc_main_job,inc_labor,inc_pension,inc_group,ing_mon,ing_mon_pc,inc_group_personal,inc_personal,household_income,inc_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_total,wage,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec
737,2425,1,1,3,6,2,1,0,1,0,1,2,2,2,0,0,0,3,20.333333333333332,1,1,1,0,0,0,1,23,12-24,secundaria,0,1,56,8,7,3,norte,3,0.42424242424242425,Ocupada(o),2,3,2,3,2,1,1,3,1,1,2,1,1,1,1,2,3,2,4,70,70,0,0,0,0,0,70,165,55,56,0,15.77,12.36,0,0.21,20.24,7.08,7.99,46.65999999999999,1.69,56,2.13,0.08,0,12.19,5.83,0.02,7.99,46.65999999999999,37.12,167.99999999999997,1.25,13.87,3.27,4.32,5.55,4.3,38.68627089449255
739,2428,1,1,3,7,1,0,0,0,0,0,3,3,2,1,2,0,3,50.666666666666664,1,1,1,1,0,1,0,67,66+,universitaria,0,1,60,12,5,5,metropolitana,13,0.9523990860624524,Ocupada(o),1,1,4,4,4,85,3,3,3,4,3,2,2,2,3,3,4,2,1,500.2,500.2,0,0,525.2,175.06666666666666,0,500.2,525.2,175.06666666666666,60,0,6.69,3.23,0,0,30.3,5.96,10.2,47.86999999999999,3.75,60,9.45,1.52,7.53,0.75,10.28,0.77,10.2,47.86999999999999,19.64,168,8.336666666666666,87.54,25.76,33.86,30.73,13.83,308.48163071212616
739,2429,0,0,3,7,2,0,0,0,0,0,3,3,2,1,2,0,3,50.666666666666664,1,1,1,1,0,1,1,62,45-65,secundaria,0,0,0,0,0,5,metropolitana,13,0,Inactiva(o),0,7,1,5,5,85,85,2,3,3,4,85,4,4,85,3,4,1,2,0,0,0,0,0,0,0,0,525.2,175.06666666666666,0,0,39.72,1.43,0,0,63.62,3.18,11.74,48.31,0,0,17.08,4.88,4.99,29.48,4.81,2.36,11.74,48.31,44.33,168,NA,0,0,0,0,0,0
740,2432,1,0,3,6,3,0,0,0,0,0,2,2,2,0,0,0,2,36,0,0,0,0,0,0,0,23,12-24,ninguna,0,1,40,8,5,3,centro,8,0.8,Ocupada(o),2,3,4,85,85,3,4,4,4,4,4,4,4,4,4,85,85,3,0,70,70,0,0,0,0,0,70,87.5,43.75,40,0,7.1,8.55,0,0,52.79,4.98,8.81,43.97999999999999,1.79,40,13.93,2.86,0,35.09,0.91,0,8.81,43.97999999999999,22.43,167.99999999999997,1.75,21.22,5.14,6.8,9.11,5.38,22.343192669966115
741,2433,1,1,4,6,1,0,1,1,0,1,5,2,2,3,0,0,6,34,1,1,1,0,0,0,0,59,45-65,técnica,0,1,45,9,5,4,metropolitana,13,0.5625,Ocupada(o),2,1,5,5,5,2,4,4,5,5,4,4,4,4,4,5,4,3,0,225,225,0,0,400,66.66666666666667,0,225,400,66.66666666666667,45,0,6.65,5.59,0.79,0,36.01,4.67,15.49,41.27000000000001,12.53,45,26.23,0,1.07,0.81,7.86,0.03,15.49,41.27000000000001,30.24,168,5,66.8,15.18,17.13,17.92,9.56,98.40992958819
742,2441,0,0,1,6,3,0,1,1,0,1,4,3,3,0,0,0,5,27.6,0,0,0,0,0,0,0,21,12-24,primaria,1,0,0,0,0,3,metropolitana,13,0,Inactiva(o),0,7,3,4,85,4,85,3,4,2,4,85,2,4,4,85,85,3,0,0,0,0,0,0,0,0,0,219.25,43.5,0,0,1.8,6.64,0,15.64,79.42,4.26,7.6,42.21000000000001,10.43,0,32.8,0.53,0.5,22.61,4.39,18.59,7.6,42.21000000000001,38.77,168,NA,0,0,0,0,0,0
746,2453,1,0,2,6,1,0,0,0,0,0,2,1,1,0,0,0,2,27.5,0,0,0,0,0,0,1,24,12-24,secundaria,1,1,14,7,2,2,sur,10,0.3225806451612903,Ocupada(o),2,3,4,4,85,3,3,4,2,2,3,3,3,3,2,85,85,2,6,25,25,0,0,77.5,38.75,0,25,77.5,38.75,14,0,19.99,11.29,0.59,43.23,21.91,7.04,6.16,37.07999999999999,6.71,14,5.35,0,0,9.7,3.3,3.55,6.16,37.07999999999999,88.86,168,1.7857142857142858,7.86,1.95,2.25,3.11,2.2,7.617732708821986
748,2459,0,0,4,7,2,0,0,0,0,0,2,1,0,2,0,0,2,53,0,1,1,0,0,0,1,53,45-65,técnica,0,0,0,0,0,5,centro,6,0,Inactiva(o),0,7,5,5,85,4,85,4,4,5,4,85,5,5,85,4,85,3,0,0,0,0,0,0,0,0,0,225,75,0,0,28.04,0,0,0,73.09,3.12,11.74,52.009999999999984,0,0,11.86,0.51,4.71,24.44,19.32,12.24,11.74,52.009999999999984,31.15,168,NA,0,0,0,0,0,0
749,2461,0,0,4,6,2,0,2,3,1,3,2,2,1,0,0,0,5,22.6,1,1,1,0,0,0,1,40,25-44,secundaria,0,0,0,0,0,3,norte,3,0,Inactiva(o),0,7,3,3,3,2,85,2,2,4,3,85,2,2,85,3,3,2,2,0,0,0,0,0,0,0,0,300,50,0,0,32.5,13.59,0,0,65.83,2.85,9.01,44.22,0,0,12.4,0,0.42,40.97,11.96,0.07,9.01,44.22,48.94,168,NA,0,0,0,0,0,0
749,2462,0,0,4,6,3,0,2,3,1,3,2,2,1,0,0,0,5,22.6,0,0,0,0,0,0,0,12,12-24,ninguna,1,0,0,0,0,3,norte,3,0,Menor de 15 años,0,7,3,85,85,4,85,4,4,5,85,3,3,3,85,85,85,2,6,0,0,0,0,0,0,0,0,300,50,0,0,0.54,7.33,0,26.38,63.91,4.07,6.84,56,2.93,0,8.3,8.3,5.37,1.39,12.7,27.84,6.84,56,41.25,168,NA,0,0,0,0,0,0
751,2469,0,0,1,7,1,0,1,1,0,1,2,2,0,0,1,0,3,41.333333333333336,1,0,0,0,0,0,1,71,66+,secundaria,0,0,0,0,0,2,metropolitana,13,0.25,Inactiva(o),0,7,3,85,4,85,85,5,5,3,2,85,4,3,85,85,85,2,5,0,0,20,7.5,87.5,29.166666666666668,1.875,21.88,87.5,27.291666666666668,0,0,32.48,17.71,3.33,0,55.48,3.63,7.64,47.73,0,0,15.79,0,7.52,11.77,20.39,0,7.64,47.73,57.15,168,NA,10.81,1.56,1.46,2.37,1.29,4.379250158965981
752,2473,0,0,4,7,2,0,0,0,0,0,4,1,3,0,0,0,4,40.75,1,1,1,0,0,0,1,56,45-65,primaria,0,0,1,1,2,2,metropolitana,13,0.004739336492890996,Ocupada(o),1,5,4,4,3,4,3,3,3,4,1,2,3,3,3,3,4,1,4,0.5,0.5,0,0,0,0,0,0.5,105.5,26.375,1,0,56.23,2.94,0,0,38.88,2.18,9.93,56.84,0,1,19.36,0.05,2.32,1.38,15.71,0.05,9.93,56.84,61.35,168,0.5,0.22,0.02,0.03,0.04,0.02,0.16428815872322383
755,2484,0,0,2,6,2,0,0,0,0,0,2,2,1,2,0,0,2,55.5,1,1,1,0,0,0,0,57,45-65,técnica,0,0,0,0,0,4,sur,12,0,Inactiva(o),0,7,5,4,1,85,85,3,4,5,2,85,4,4,85,4,3,3,0,0,0,0,0,0,0,0,0,200,100,0,0,9.52,3.3,0,0,92.57,2.84,10.08,49.69,0,0,35.86,15.05,6.2,11.48,17.78,6.2,10.08,49.69,15.66,168,NA,0,0,0,0,0,0
758,2497,1,1,1,6,1,1,0,3,2,3,2,4,2,2,0,0,5,26.2,1,1,1,0,0,0,1,45,45-65,técnica,0,1,20,4,5,2,sur,11,0.625,Ocupada(o),1,5,1,4,4,4,2,2,2,2,2,3,1,1,3,3,5,3,0,125,125,0,0,200,40,0,125,200,40,20,0,23.09,31.55,0.73,0,21.17,3.91,9.41,58.14,0,20,4.42,0.24,1.55,0.7,13.8,0.46,9.41,58.14,59.28,168,6.25,48.28,11.13,10.63,14.3,9.95,30.716205881542436
758,2499,0,0,1,6,3,1,0,3,2,3,2,4,2,2,0,0,5,26.2,0,0,0,0,0,0,0,14,12-24,primaria,1,0,0,0,0,2,sur,11,0,Menor de 15 años,0,7,4,85,85,4,85,5,2,2,3,85,3,4,85,85,85,3,0,0,0,0,0,0,0,0,0,200,40,0,0,16.76,7.97,0,36.45,38.24,1.11,8.46,57.2,1.81,0,7.39,13.8,3.32,4.19,4.93,4.6,8.46,57.2,64.1,168,NA,0,0,0,0,0,0
759,2502,0,0,3,6,1,0,0,0,0,0,2,2,0,0,2,0,2,77,1,1,1,0,0,0,0,80,66+,primaria,0,0,0,0,0,2,metropolitana,13,0.7142857142857143,Inactiva(o),0,7,4,4,3,85,96,3,3,3,1,85,3,2,85,5,85,2,4,0,0,50,0,70,35,0,50,70,35,0,0,53.76,0.08,0,0,21.71,3.89,28.03,60.53000000000001,0,0,6.15,0.95,0,13.26,1.33,0,28.03,60.53000000000001,57.72,168,NA,22.16,2.13,1.79,3.97,1.08,18.866033596958058
759,2503,0,0,3,6,2,0,0,0,0,0,2,2,0,0,2,0,2,77,1,1,1,0,0,0,1,74,66+,primaria,0,0,0,0,0,2,metropolitana,13,0.2857142857142857,Inactiva(o),0,7,4,4,2,85,85,3,3,3,1,85,3,3,85,4,85,2,3,0,0,20,0,0,0,0,20,70,35,0,0,57.37,0.58,0,0,37.95,4.15,18.95,49,0,0,9.17,0,3.54,1.91,23.33,0,18.95,49,62.09,168,NA,8.86,0.85,0.72,1.59,0.43,7.558413438783225
760,2504,1,1,4,6,1,1,0,1,0,1,2,2,2,0,0,0,3,23.666666666666668,1,1,1,0,0,0,0,38,25-44,secundaria,1,1,40,8,5,2,norte,5,0.9333333333333333,Ocupada(o),2,3,5,3,3,3,4,1,2,1,3,4,2,5,1,4,1,3,0,105,105,0,0,112.5,37.5,0,105,112.5,37.5,40,0,0.49,2.83,11.66,17.65,18.2,1.93,5.55,59.05999999999999,10.63,40,12.58,1.26,0.1,1.13,2.23,0.9,5.55,59.05999999999999,45.2,168,2.625,26.24,5.07,5.74,8.41,6.52,53.019552422498194
761,2508,0,0,3,6,2,1,1,3,1,3,3,3,0,0,0,0,6,17.166666666666668,1,1,1,0,0,0,1,33,25-44,secundaria,0,0,0,0,0,1,centro,8,0,Inactiva(o),0,7,4,2,4,2,85,4,4,4,4,85,2,4,85,4,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,22.49,60.88,0,0,16.42,3.31,4.94,59.96,0,0,6.42,0.06,0.41,0,9.06,0.47,4.94,59.96,86.69,167.99999999999997,NA,0,0,0,0,0,0
761,2509,0,0,3,6,10,1,1,3,1,3,3,3,0,0,0,0,6,17.166666666666668,0,0,0,0,0,0,1,18,12-24,primaria,1,0,0,0,0,1,centro,8,0,Inactiva(o),0,7,4,85,85,3,85,4,3,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,0,0,0,0,4.29,1.29,0,41.77,52.58,3.32,3.11,55.44999999999999,6.19,0,34.2,0.49,3.93,0.05,9.19,4.72,3.11,55.44999999999999,56.87,167.99999999999997,NA,0,0,0,0,0,0
762,2513,0,0,2,6,1,0,0,0,0,0,2,1,0,2,2,0,2,70,1,1,1,0,0,0,0,69,66+,universitaria,0,0,0,0,0,5,norte,2,0.7920792079207921,Inactiva(o),0,7,4,5,4,85,85,4,5,4,4,85,4,4,85,4,85,2,9,0,0,200,0,252.5,126.25,0,200,252.5,126.25,0,0,10.05,2.66,0,0,81.78,3.87,17.15,52.49,0,0,58.29,0.48,2.08,8.4,7.56,4.98,17.15,52.49,16.57,168,NA,47.46,26.01,21.01,23.16,9.13,73.22238468547931
764,2522,0,0,1,6,3,0,0,0,0,0,3,3,0,0,1,0,3,45,0,0,0,0,0,0,1,24,12-24,secundaria,1,0,0,0,0,3,norte,5,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,4,85,85,3,0,0,0,0,0,0,0,0,0,175,58.333333333333336,0,0,0.97,0,0,20.94,67.79,6.18,9.08,50.13999999999998,12.9,0,33.72,0,0,19.28,1.88,12.9,9.08,50.13999999999998,40.99,168,NA,0,0,0,0,0,0
768,2532,1,1,1,6,2,0,0,0,0,0,4,3,3,1,0,0,4,39,1,1,1,0,0,0,1,59,45-65,secundaria,0,1,45,9,5,4,metropolitana,13,0.18439716312056736,Ocupada(o),3,2,2,2,3,85,4,3,3,3,1,4,3,3,3,3,3,2,1,65,65,0,0,0,0,0,65,352.5,88.125,45,0,26.13,0.04,0,0,30.13,2.78,11.39,47.87000000000001,4.66,45,6.74,0,0,12.46,10.93,0,11.39,47.87000000000001,33.6,168.00000000000003,1.4444444444444444,14.94,2.83,4.32,4.58,2.1,36.242968216121255
769,2537,1,0,4,7,12,0,0,0,0,0,3,2,1,0,2,1,3,64.33333333333333,1,0,0,0,0,0,1,45,45-65,primaria,0,1,50,10,5,1,sur,9,0.32786885245901637,Ocupada(o),4,3,3,4,3,3,3,4,4,3,2,4,3,3,3,85,85,2,4,25,25,0,0,0,0,0,25,76.25,25.416666666666668,50,0,21.56,2.25,0.67,0,33.6,1.59,6.75,46.88000000000001,4.7,50,5.7,0.14,0,17.6,10.16,0,6.75,46.88000000000001,30.76,167.99999999999997,0.5,9.07,0.75,0.62,1.54,0.62,12.395513317321221
771,2544,1,0,5,7,3,1,0,1,0,1,4,4,2,0,0,0,5,33,1,0,0,0,0,0,1,31,25-44,secundaria,0,1,36,6,6,2,centro,8,0.40540540540540543,Ocupada(o),3,3,2,1,2,2,4,1,2,1,2,4,3,4,4,85,85,2,1,75,75,0,0,0,0,4.054054054054054,79.05,195,37.810810810810814,36,0,7.51,29.71,0,0,35.34,5.86,4.81,37.86,10.91,36,16.65,0,0.9,6.88,1.96,8.95,4.81,37.86,53.99,167.99999999999997,2.0833333333333335,22.86,2.53,2.51,4.78,2.87,43.51440431611527
772,2547,1,0,2,7,1,0,0,0,0,0,2,2,2,1,0,0,2,40,0,1,1,0,0,0,0,40,25-44,secundaria,0,1,52,9,6,3,norte,5,0.673469387755102,Ocupada(o),2,6,2,4,85,85,3,2,2,2,2,3,2,4,3,4,85,1,1,0,82.5,0,0,122.5,61.25,0,82.5,122.5,61.25,52,0,6.53,0.53,0,0,57.5,1.83,5.97,43.150000000000006,0.49,52,3.08,0.15,0.62,33.01,13.8,6.84,5.97,43.150000000000006,9.37,167.99999999999997,1.5865384615384615,23.36,6.56,8.15,10.47,5.86,28.096696248166865
774,2553,0,0,2,6,1,0,0,0,0,0,1,1,0,1,1,0,1,77,0,0,0,1,0,1,0,77,66+,universitaria,0,0,0,0,0,5,norte,5,1,Inactiva(o),0,7,4,85,85,85,85,4,4,4,4,85,5,5,85,85,85,3,0,0,0,150,0,150,150,0,150,150,150,0,0,41.86,0,0,0,49.79,4.19,4.56,67.6,0,0,7.38,10.99,8.38,3.66,4.72,14.66,4.56,67.6,46.05,168,NA,47.18,18.76,15.66,20.82,7.51,40.060871711486726
776,2558,1,1,4,6,1,0,1,2,1,2,2,3,1,0,0,0,4,20.5,1,1,1,0,0,0,0,32,25-44,secundaria,0,1,60,10,6,2,metropolitana,13,1,Ocupada(o),2,5,4,4,4,3,2,4,4,4,2,4,2,4,2,4,4,3,0,125,125,0,0,125,31.25,0,125,125,31.25,60,0,3.54,8.22,0,0,38.84,0.67,5.34,36.39000000000001,15,60,16.13,0.26,0.06,13.53,8.86,0,5.34,36.39000000000001,27.42,168,2.0833333333333335,50.62,7.9,9.13,12.07,8.88,36.39365861483726
776,2559,0,0,4,6,2,0,1,2,1,2,2,3,1,0,0,0,4,20.5,1,1,1,0,0,0,1,29,25-44,primaria,0,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,2,2,4,3,85,3,3,2,1,85,2,2,2,4,4,1,4,0,0,0,0,0,0,0,0,125,31.25,0,0,17.27,11.68,0,0,77.52,1.63,7.46,52.44000000000001,0,0,36.03,0,0.86,40.63,0,0,7.46,52.44000000000001,30.58,167.99999999999997,NA,0,0,0,0,0,0
776,2560,0,0,4,6,3,0,1,2,1,2,2,3,1,0,0,0,4,20.5,0,0,0,0,0,0,0,12,12-24,ninguna,1,0,0,0,0,2,metropolitana,13,0,Menor de 15 años,0,7,1,85,85,4,85,2,2,5,4,85,2,2,85,85,85,2,6,0,0,0,0,0,0,0,0,125,31.25,0,0,2.07,3.79,0,30.7,58.46,2.38,3.75,66.12,0.73,0,14.66,13.29,1.1,13.48,9.95,5.99,3.75,66.12,39.66,168,NA,0,0,0,0,0,0
777,2562,1,0,5,7,1,0,0,0,0,0,1,1,1,0,0,0,1,59,1,0,0,0,0,0,1,59,45-65,primaria,0,1,45,9,5,3,centro,6,1,Ocupada(o),4,3,2,85,4,85,4,3,4,4,4,4,4,2,2,85,85,2,1,55,55,0,0,55,55,0,55,55,55,45,0,12.23,0,1.39,0,37.52,2.97,6.89,55.609999999999985,6.39,45,5.88,4.23,9.34,0.57,17.51,0,6.89,55.609999999999985,22.99,168,1.2222222222222223,21.28,4.62,4.85,8.2,3.46,12.609518518082943
780,2571,1,1,3,7,1,0,0,0,0,0,2,2,2,0,0,0,2,24,1,1,1,0,0,0,0,26,25-44,primaria,0,1,45,9,5,4,centro,8,0.5833333333333334,Ocupada(o),2,5,2,2,2,2,4,2,3,3,1,3,4,4,3,4,85,2,4,87.5,87.5,0,0,150,75,0,87.5,150,75,45,0,3.65,1.17,0,0,64.69,1.06,5.09,44.01999999999999,3.32,45,16.32,1.85,0.13,20.62,13.21,12.57,5.09,44.01999999999999,9.2,168,1.9444444444444444,17.06,6.46,9.69,9.7,7.05,37.548024091800315
780,2572,1,0,3,7,2,0,0,0,0,0,2,2,2,0,0,0,2,24,0,1,1,0,0,0,1,22,12-24,secundaria,0,1,52,7,7,4,centro,8,0.4166666666666667,Ocupada(o),2,3,2,2,85,4,3,3,4,3,3,3,3,4,4,4,85,2,1,62.5,62.5,0,0,0,0,0,62.5,150,75,52,0,14.1,0.28,1.6,0,41.31,2.28,6.38,46.68000000000001,3.37,52,18.89,0.4,0,7.98,13.47,0.56,6.38,46.68000000000001,21.63,168,1.2019230769230769,12.18,4.61,6.92,6.93,5.04,26.805731494143085
781,2573,1,0,2,7,1,1,0,1,0,1,3,3,1,0,1,0,4,35.5,1,0,0,0,0,0,1,40,25-44,secundaria,0,1,21,3,7,1,sur,9,0.3888888888888889,Ocupada(o),1,5,4,85,4,85,2,4,4,4,4,2,4,4,4,85,85,2,5,17.5,17.5,0,0,45,11.25,0,17.5,45,11.25,21,0,28.19,14.67,0.86,0,41.09,1.91,8.08,52.06,0.14,21,8.64,0,0.19,18.3,13.97,0,8.08,52.06,45.77,168,0.8333333333333334,11.61,1.15,1.06,2.13,1.39,0.15794256067223422
781,2575,0,0,2,7,3,1,0,1,0,1,3,3,1,0,1,0,4,35.5,1,0,0,0,0,0,1,19,12-24,primaria,0,0,0,0,0,1,sur,9,0,Inactiva(o),0,7,4,85,5,5,85,4,4,4,2,85,4,4,85,85,85,2,5,0,0,0,0,0,0,0,0,45,11.25,0,0,14.26,38.01,0.21,0,40.46,1.99,8.53,64.54,0,0,11.39,0.31,0.29,14.89,12.67,0.92,8.53,64.54,54.47,168,NA,0,0,0,0,0,0
782,2577,1,0,3,6,1,0,0,0,0,0,1,1,1,0,1,0,1,62,1,0,0,0,0,0,1,62,45-65,primaria,0,1,45,9,5,2,metropolitana,13,1,Ocupada(o),2,3,2,85,3,85,4,2,2,2,2,2,2,2,4,85,85,1,4,40,40,0,0,40,40,0,40,40,40,45,0,19.9,0.21,0,0,30.15,1.87,11.12,52.9,6.85,45,1.84,0,0,19.59,8.1,0.62,11.12,52.9,28.83,168,0.8888888888888888,18.56,2.67,2.8,4.64,1.72,9.612203549574318
784,2581,1,1,5,6,1,0,0,0,0,0,2,2,1,0,0,0,2,57,1,1,1,0,0,0,0,58,45-65,primaria,0,1,45,9,5,4,sur,14,1,Ocupada(o),2,5,4,4,4,85,4,4,4,4,4,4,4,4,4,4,85,3,0,142.5,142.5,0,0,142.5,71.25,0,142.5,142.5,71.25,45,0,10.99,1.79,7.7,0,33.69,3.89,7.09,50.96999999999999,6.88,45,13.08,3.44,2.29,5.83,5.61,3.44,7.09,50.96999999999999,31.25,167.99999999999997,3.1666666666666665,38.8,9.15,9.79,15.05,6.28,63.418375822898675
784,2582,0,0,5,6,2,0,0,0,0,0,2,2,1,0,0,0,2,57,1,1,1,0,0,0,1,56,45-65,primaria,0,0,0,0,0,4,sur,14,0,Inactiva(o),0,7,5,5,5,4,85,4,5,5,2,85,5,4,85,3,85,2,9,0,0,0,0,0,0,0,0,142.5,71.25,0,0,34.3,4.08,0,0,66.76,5.93,6.56,50.37000000000001,0,0,1.78,0,1.78,22.85,17.36,23,6.56,50.37000000000001,44.32,167.99999999999997,NA,0,0,0,0,0,0
786,2584,1,0,1,6,1,0,0,0,0,0,2,2,1,0,1,0,2,69.5,0,0,0,0,0,0,1,58,45-65,primaria,0,1,24,6,4,4,metropolitana,13,0.6779661016949152,Ocupada(o),2,3,3,3,85,5,4,4,2,4,4,4,2,4,3,85,85,3,0,100,100,0,0,147.5,73.75,0,100,147.5,73.75,24,0,29.77,0.02,0.08,0,50.2,2.17,11.05,46.49000000000001,4.22,24,14.72,0,5.6,19.24,10.63,0,11.05,46.49000000000001,36.26,168,4.166666666666667,32.46,5.07,5.71,8.78,2.61,45.36359507373918
787,2586,0,0,1,6,1,0,0,0,0,0,2,2,0,0,2,0,2,62,1,1,1,0,1,1,1,63,45-65,primaria,0,0,0,0,0,2,norte,15,0.29411764705882354,Inactiva(o),0,7,3,4,2,85,85,4,4,2,1,85,4,3,85,96,85,2,9,0,0,18.75,0,63.75,31.875,0,18.75,63.75,31.875,0,0,37.37,21.54,20,0,36.62,4.47,11.31,36.69000000000002,0,0,5.47,0.22,6.06,4.54,20.33,0,11.31,36.69000000000002,83.38,168,NA,8.12,1.22,1,2.15,0.85,5.4144805502107705
787,2587,0,0,1,6,2,0,0,0,0,0,2,2,0,0,2,0,2,62,1,1,1,0,1,1,0,61,45-65,primaria,0,0,0,0,0,2,norte,15,0.7058823529411765,Inactiva(o),0,7,2,2,2,85,85,2,2,2,2,85,2,2,85,96,96,1,4,0,0,45,0,0,0,0,45,63.75,31.875,0,0,0.09,0.26,0,0,79,0.38,6.87,81.39999999999999,0,0,8.22,0.51,0.67,0.4,69.2,0,6.87,81.39999999999999,0.73,168,NA,19.48,2.94,2.39,5.16,2.05,12.97075332050586
788,2588,0,0,1,7,1,0,0,0,0,0,2,2,1,0,1,0,2,53.5,1,0,0,0,0,0,1,63,45-65,ninguna,0,0,0,0,0,2,centro,8,0.36363636363636365,Inactiva(o),0,7,4,85,4,85,85,4,4,4,2,85,4,4,85,85,85,2,9,0,0,20,0,55,27.5,0,20,55,27.5,0,0,46.23,2.25,7.19,0,48.9,5.4,5.5,52.43,0.1,0,15.29,0.6,2.1,24.91,6,0,5.5,52.43,61.16,168,NA,8.83,1.46,1.37,2.58,1.19,4.561972273415339
790,2591,0,0,1,7,1,1,0,1,0,1,2,2,1,1,1,0,3,33,1,0,0,0,0,0,1,65,45-65,ninguna,0,0,0,0,0,2,centro,8,0.14285714285714285,Inactiva(o),0,7,4,85,4,85,85,4,4,3,2,85,4,4,85,85,85,2,4,0,0,12.5,0,87.5,29.166666666666668,0,12.5,87.5,29.166666666666668,0,0,60.76,18.63,0,0,40.23,3.02,4.79,40.57000000000001,0,0,4.72,0,0,1.98,33.54,0,4.79,40.57000000000001,82.42,168,NA,5.31,1.14,1.08,1.67,1.11,2.2083756872750335
791,2594,1,1,2,7,1,0,0,0,0,0,3,3,1,0,1,0,3,48,1,1,1,0,0,0,0,64,45-65,primaria,0,1,45,9,5,2,metropolitana,13,1,Ocupada(o),2,6,4,4,4,85,5,4,4,4,2,4,4,4,2,4,85,2,4,125,125,0,0,125,41.666666666666664,0,125,125,41.666666666666664,45,0,9.06,0.85,0.09,0,28.42,5.77,20.16,49.84000000000001,8.81,45,14.59,4.38,0.34,3.1,6.01,0,20.16,49.84000000000001,24.57,167.99999999999997,2.7777777777777777,44.81,5.28,5.86,9.59,4.04,55.42671486800544
791,2595,0,0,2,7,2,0,0,0,0,0,3,3,1,0,1,0,3,48,1,1,1,0,0,0,1,51,45-65,primaria,0,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,2,4,4,4,85,4,2,2,1,85,4,4,4,2,4,1,4,0,0,0,0,0,0,0,0,125,41.666666666666664,0,0,60.04,3.6,0.71,0,35.95,6,11.64,50.06000000000001,0,0,8.37,5.03,2.51,9.62,10.41,0,11.64,50.06000000000001,70.34,168.00000000000003,NA,0,0,0,0,0,0
792,2599,0,0,1,6,3,0,1,1,1,2,2,2,2,1,0,0,4,23.5,0,0,0,0,1,1,1,16,12-24,primaria,1,0,0,0,0,5,metropolitana,13,0,Inactiva(o),0,7,5,5,85,5,85,5,5,3,5,85,5,5,85,85,85,3,0,0,0,0,0,0,0,0,0,450,112.5,0,0,3.71,0,0,35.62,55.32,2.38,9.84,54.45,6.68,0,34.85,4.45,0.49,8.9,5.16,1.47,9.84,54.45,48.39,168,NA,0,0,0,0,0,0
793,2601,1,0,3,6,1,0,1,1,1,2,3,3,2,0,1,0,5,32.4,1,1,0,0,0,0,1,42,25-44,primaria,0,1,30,6,5,1,norte,15,0.43478260869565216,Ocupada(o),4,3,2,85,4,4,4,3,2,2,1,2,2,4,3,85,85,3,0,50,50,0,12.5,127.5,25.5,5.434782608695652,55.43,127.5,24.08695652173913,30,0,17.07,13.75,0,0,48.96,2.95,8.42,45.43,1.42,30,4.63,0,0,20.74,17.91,5.68,8.42,45.43,35.19,168,1.6666666666666667,23.35,2.15,2.01,3.96,2.87,21.09899167329125
793,2603,1,0,3,6,9,0,1,1,1,2,3,3,2,0,1,0,5,32.4,0,0,0,0,0,0,1,28,25-44,secundaria,0,1,45,9,5,1,norte,15,0.5652173913043479,Ocupada(o),3,3,3,85,85,4,4,3,3,2,2,2,2,3,3,85,85,2,4,65,65,0,0,0,0,7.065217391304347,72.07,127.5,24.41304347826087,45,0,6.39,3.99,0.34,0,52.36,3.45,9.56,45.14,1.77,45,15.57,0.17,0.18,13.56,7.29,15.59,9.56,45.14,15.94,168.00000000000003,1.4444444444444444,30.36,2.8,2.61,5.14,3.73,27.422689175278624
793,2604,0,0,3,6,3,0,1,1,1,2,3,3,2,0,1,0,5,32.4,0,0,0,0,0,0,1,15,12-24,ninguna,1,0,0,0,0,1,norte,15,0,Inactiva(o),0,7,2,85,85,4,85,2,2,2,1,85,2,3,85,85,85,2,4,0,0,0,0,0,0,0,0,127.5,23,0,0,1.31,2.89,0,38.1,61.85,4.29,6.86,50.58,2.12,0,17.29,3.23,0,18.76,7.13,15.44,6.86,50.58,48.71,168,NA,0,0,0,0,0,0
