id_household,id_person,is_worker,is_family,weekday,weekend_day,relationship_to_head,n_children_0_5,n_children_6_11,n_children_0_14,n_youth_12_17,n_underage,n_adults,n_time_reporters,n_workers,n_professionals,n_elderly,has_elderly,household_size,mean_age,has_children,in_couple,lives_with_partner,domestic_service,help_from_relatives,external_support,female,age,age_bracket,education_level,in_education,employed,contracted_hours,usual_hours,work_days_per_week,quintile,macrozone,region,income_share,employment_status,cise,occupation_group,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,inc_main_job,inc_labor,inc_pension,inc_group,ing_mon,ing_mon_pc,inc_group_personal,inc_personal,household_income,inc_person_week,t_paid_work,t_job_search,t_care_essential,t_care_education_related,t_care_other,t_domestic_meals,t_domestic_cleaning,t_domestic_laundry,t_domestic_maintenance,t_domestic_admin,t_domestic_shopping,t_domestic_pets,t_voluntary_community,t_voluntary_households,t_personal_care,t_meals,t_sleep,t_education,t_leisure_social,t_leisure_hobbies,t_media_reading,t_media_video,t_media_audio,t_media_computer,t_commute1,t_total,wage,savings,food,clothing,utilities,household_goods,health,transportation,communications,recreation,education_exp,restaurants,total_expenses
10552,34063,1,1,2,7,1,0,0,0,0,0,2,2,1,0,0,0,2,58,1,1,1,0,0,0,0,58,45-65,secundaria,0,1,48,8,6,3,centro,6,1,Ocupada(o),2,5,3,3,3,85,5,4,4,4,2,3,4,3,3,4,4,2,1,100,100,0,2.47475,102.47475,51.237375,2.47475,102.47,102.47475,51.237375,48,0,0,0,0.45,0.95,0.35,0.08,0.26,0,3.03,0,0,0,1.69,4.86,42.34000000000001,0,17.41,12.75,7.14,0.52,7,17.76,3.41,168,2.0833333333333335,-27.783540098524746,31.97,4.33,31.28,7.9,14.91,15.86,10.63,5.72,1.77,5.89,130.25354009852475
10555,34072,0,0,5,7,2,0,0,0,0,0,5,3,2,4,2,0,5,51.2,1,1,1,0,0,0,1,68,66+,técnica,0,0,0,0,0,5,norte,5,0.03445342407486176,Inactiva(o),0,7,4,5,5,85,85,2,2,4,3,85,4,2,85,5,4,1,9,0,0,20.25,0,0,0,0,20.25,587.75,117.55,0,0,0,0,1.85,22.01,8.09,4.07,0,0,0.04,4.61,0,2.96,2.32,8.46,50.23999999999999,0,13.37,8.85,1.51,11.9,27.68,0.04,0,168.00000000000003,NA,-0.3927138178975516,3.76,0.67,2.91,1.62,2.75,3.69,1.41,1.37,1.09,1.37,20.64271381789755
10555,34075,0,0,5,7,8,0,0,0,0,0,5,3,2,4,2,1,5,51.2,0,0,0,0,0,0,0,18,12-24,secundaria,0,0,0,0,0,5,norte,5,0,Desocupada(o),0,7,4,85,85,3,85,5,5,5,5,85,5,5,85,85,85,3,0,0,0,0,0,0,0,0,0,587.75,117.55,0,9.52,0,0,0.39,1.01,1.98,0,0,0,0.39,0.48,2.11,0,3.17,7.57,49.62000000000001,3.16,15.84,26.29,15.06,9.5,3.96,13.73,4.22,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10557,34080,0,0,2,6,3,0,0,0,0,0,3,3,2,0,0,0,3,36.666666666666664,0,0,0,0,0,0,1,23,12-24,secundaria,1,0,0,0,0,3,sur,9,0,Inactiva(o),0,7,2,85,85,4,85,2,1,3,1,85,1,1,85,85,85,2,6,0,0,0,0,0,0,0,0,148.75,49.583333333333336,0,0,0,0,0,0.24,0.49,0,0,0,0,0.08,0,0,5.33,3.63,32.72999999999999,36.43,31.99,8.67,0,16.92,16.05,9.65,5.79,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10558,34081,1,1,4,6,1,0,0,0,1,1,2,3,1,0,0,0,3,39.333333333333336,1,1,1,0,0,0,0,52,45-65,primaria,0,1,84,12,7,1,norte,5,1,Ocupada(o),2,6,4,2,2,2,4,3,2,2,2,2,2,2,2,5,5,3,0,75,75,0,0,75,25,0,75,75,25,84,0,0.16,0,3.18,0.48,0.58,0,0.67,0,0,0.01,0,0,1.88,3.93,35.04,0,1.79,0.61,1.6,3.59,30.22,0.23,0.03,168,0.8928571428571429,-22.209661762813063,31.62,4.33,22.44,3.36,6.93,10.42,7.15,3.87,3.2,3.91,97.20966176281306
10558,34082,0,0,4,6,2,0,0,0,1,1,2,3,1,0,0,0,3,39.333333333333336,1,1,1,0,0,0,1,49,45-65,secundaria,0,0,0,0,0,1,norte,5,0,Inactiva(o),0,7,2,4,4,2,85,3,4,4,2,85,4,2,85,4,4,2,4,0,0,0,0,0,0,0,0,75,25,0,0,0,0,6.92,6.5,6.32,2.01,0,0,0,0.09,0,0,18.5,7.74,53.97999999999999,0,12.5,5.29,0.51,23.09,12.65,1.31,10.59,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10559,34085,0,0,4,7,2,0,0,0,0,0,2,2,0,0,0,0,2,23.5,0,1,1,0,0,0,1,24,12-24,secundaria,1,0,0,0,0,1,norte,4,0,Inactiva(o),0,7,4,4,85,4,85,4,3,1,4,85,1,4,85,4,85,2,6,0,0,0,0,0,0,0,0,42.4495,0,0,0,0,0,3.55,9.89,0.97,0.49,0,0,1.34,0.11,0.88,0.22,14.18,8.43,38.13000000000001,26.48,24.91,2.22,0.07,5.91,0.07,21.32,8.83,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10560,34086,0,0,4,6,1,0,0,0,0,0,2,2,0,0,1,0,2,61.5,0,0,0,0,0,0,1,68,66+,secundaria,0,0,0,0,0,1,centro,8,1,Inactiva(o),0,7,4,85,85,85,85,4,5,4,4,85,4,4,85,85,85,2,8,0,0,25,0,25,12.5,0,25,25,12.5,0,0,0,0,0.01,0.46,0.22,11.7,0,0,1.39,2.11,17.07,0,3.98,17.68,39.01999999999999,0,29,0,0,16.51,28.85,0,0,167.99999999999997,NA,-29.031180924579424,18.29,1.64,13.73,2.64,5.24,4.59,3.75,2.03,0.49,1.64,54.031180924579424
10562,34089,0,0,5,6,1,0,2,2,0,2,4,2,2,0,1,0,6,37.166666666666664,1,1,1,0,0,0,0,32,25-44,primaria,0,0,0,0,0,1,sur,10,0,Desocupada(o),0,7,3,4,4,4,85,4,4,4,1,85,4,4,85,4,4,2,9,0,0,0,0,135,22.5,0,0,135,22.5,0,0,20.36,7.58,14.71,2.46,8.29,16.36,0,0,0.03,0.09,0,0,2.94,16.77,44.62,0.17,5.55,12.29,0,14.02,0.94,0.82,0,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10562,34094,1,1,5,6,2,0,2,2,0,2,4,2,2,0,1,0,6,37.166666666666664,1,1,1,0,0,0,1,25,25-44,secundaria,0,1,40,8,5,1,sur,10,0.5370370370370371,Ocupada(o),4,3,4,4,5,85,5,2,4,3,2,4,3,4,4,96,96,2,1,72.5,72.5,0,0,0,0,0,72.5,135,22.5,40,0,4.36,0.1,1.22,8.32,12.65,2.35,0,0.07,0.46,3.17,2.94,0,2.36,9.12,36.03,0,12.51,6.7,0.41,10.29,5.63,1.39,7.92,168.00000000000003,1.8125,-2.9823281558783807,34.85,3.75,12.01,2.87,4.44,7.63,4.3,2.75,1.12,1.77,75.48232815587838
10564,34099,1,0,5,7,1,0,0,0,1,1,2,2,2,0,0,0,3,30.666666666666668,1,0,0,0,0,0,1,53,45-65,primaria,0,1,54,9,6,3,norte,5,0.5454545454545454,Ocupada(o),1,3,4,85,4,85,4,4,4,2,4,4,4,4,4,85,85,2,1,75,75,0,0,137.5,45.833333333333336,0,75,137.5,45.833333333333336,54,0,0.78,0.82,1.7,12.3,2,2.59,0.09,0.11,1.28,0.3,0,0,9.26,6.65,25.95000000000001,0,38.57,0,2.59,0,3.9,2.32,2.79,168,1.3888888888888888,-19.725914181248886,20.36,4.86,20.04,3.69,7.13,14.46,7.93,4.35,6.06,5.84,94.72591418124888
10566,34105,0,0,4,6,1,1,0,1,0,1,6,5,2,0,1,0,7,36,1,1,1,0,0,0,1,60,45-65,primaria,0,0,0,0,0,2,sur,14,0,Inactiva(o),0,7,4,4,4,85,85,4,4,4,3,85,4,4,85,4,4,2,5,0,0,0,0,270,38.57142857142857,0,0,270,38.57142857142857,0,0,0,0,2.69,24,4.58,1.21,0,1.08,0.96,0.72,8.66,0,5.8,8.92,50.09000000000001,0,15.49,0.01,2.67,22.32,14.96,3.84,0,168.00000000000003,NA,0,0,0,0,0,0,0,0,0,0,0,0
10566,34109,0,0,4,6,3,1,0,1,0,1,6,5,2,0,1,0,7,36,1,1,1,0,0,0,1,29,25-44,secundaria,0,0,0,0,0,2,sur,14,0,Inactiva(o),0,7,3,4,4,4,85,2,2,3,4,85,2,2,85,2,2,3,0,0,0,0,0,0,0,0,0,270,38.57142857142857,0,2.68,36.41,0.02,3.83,7.16,2.04,3.28,0,1.93,10.29,0.01,0,1.53,4.17,7.14,42.13000000000001,0,21.63,0,0,15.55,6.21,1.99,0,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
10566,34110,1,1,4,6,7,1,0,1,0,1,6,5,2,0,1,0,7,36,1,1,1,0,0,0,0,32,25-44,secundaria,0,1,48,8,6,2,sur,14,0.4166666666666667,Ocupada(o),2,6,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,0,112.5,112.5,0,0,0,0,0,112.5,270,38.57142857142857,48,0,4.1,0,4.02,0,0.31,0.07,0.36,3.51,1.74,0.17,7.02,0,2.96,6.53,37.53999999999999,0,17.86,8.64,0.08,11.02,4.5,5.11,4.46,168,2.34375,24.677966174862362,39.12,2.97,10.58,2.77,7.52,10.61,5.75,2.73,3.27,2.5,87.82203382513764
10567,34112,1,1,2,7,1,0,0,0,0,0,4,4,3,2,0,0,4,41.25,1,1,1,0,0,0,0,54,45-65,secundaria,0,1,48,8,6,5,centro,8,0.25510204081632654,Ocupada(o),2,6,4,2,2,2,2,4,1,1,4,5,2,3,4,3,4,2,7,125,125,0,0,490,122.5,0,125,490,122.5,48,0,0,0,1.82,0.77,1.8,0,0,0,0.17,0,0,0,11.97,14.02,38.25000000000001,0,8.1,0,0.52,8.3,14.51,0.52,19.25,168,2.6041666666666665,-16.23803639787045,19.7,5.77,22.7,10.26,15.07,28.12,9.76,9.93,8.01,11.92,141.23803639787045
10571,34126,1,0,3,7,1,0,0,0,0,0,2,1,1,0,0,0,2,27.5,1,0,0,0,0,0,0,30,25-44,secundaria,0,1,84,12,7,4,centro,7,0.5555555555555556,Ocupada(o),2,2,5,5,5,85,5,5,5,5,5,5,5,5,5,85,85,3,0,100,100,0,0,180,90,0,100,180,90,84,0,0.16,0,0.13,0.03,0.12,0,0,0,0.01,0.02,0,0,1.49,8.7,38.390000000000015,0,6.16,5.35,0.22,3.85,10.44,3.75,5.18,168,1.1904761904761905,-23.975260644277725,18.17,6.73,28.63,5.74,9.49,18.71,9.93,6.78,10.62,9.17,123.97526064427772
10573,34134,0,0,2,7,1,0,0,0,0,0,2,2,0,1,2,0,2,64.5,1,1,1,1,0,1,1,64,45-65,técnica,0,0,0,0,0,1,norte,5,1,Inactiva(o),0,7,4,4,4,2,85,4,3,4,4,85,4,4,85,5,4,3,0,0,0,30,0,30,15,0,30,30,15,0,0,0,0,0.05,14.31,1.49,0,0,0.05,6.83,5.2,0,0,3.09,15.68,56.15999999999999,0,22.75,4.86,5.2,18.52,6.66,7.15,0,168,NA,-67.92407001168394,31.05,2.84,24.84,5.44,10.65,8.42,6.73,4.06,0.8,3.1,97.92407001168394
10573,34135,0,0,2,7,2,0,0,0,0,0,2,2,0,1,2,0,2,64.5,1,1,1,1,0,1,1,65,45-65,secundaria,0,0,0,0,0,1,norte,5,0,Inactiva(o),0,7,4,5,4,85,85,4,4,3,4,85,4,4,85,2,4,2,2,0,0,0,0,0,0,0,0,30,15,0,0,0.7,0,0.17,14.24,2.33,3.53,0,0,2.84,0.4,0,0,2.81,18.7,59.79999999999999,0,33.43,0,3.88,22.35,2.82,0,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10574,34136,1,0,5,6,1,0,0,0,0,0,1,1,1,1,0,0,1,35,0,0,0,0,0,0,0,35,25-44,universitaria,0,1,45,9,5,5,metropolitana,13,1,Ocupada(o),2,1,4,85,85,85,4,4,4,4,2,4,4,4,85,85,85,3,0,212.5,212.5,0,0,212.5,212.5,0,212.5,212.5,212.5,45,0,0,0,0,3.78,0.94,0,0,0,1.71,0.27,0,0,1.44,7.67,45.1,0,0,4.26,1.06,6.48,0,47.75,2.54,168.00000000000003,4.722222222222222,-154.91833974293849,41.71,15.39,93.36,26.59,30.19,55.22,24.14,24.62,20.18,36.01,367.4183397429385
10577,34146,0,0,3,7,3,1,0,1,0,1,5,1,0,0,0,0,6,27.166666666666668,1,0,0,0,0,0,1,22,12-24,secundaria,0,0,0,0,0,1,centro,8,0,Inactiva(o),0,7,4,85,5,4,85,4,2,2,4,85,4,4,85,85,85,2,3,0,0,0,0,0,0,0,0,125,16.666666666666668,0,0,27.82,0.36,0,3.69,10.75,0.54,0,0,7.05,0,0,0,7.41,8.37,67.04,0,23.29,0,0,8.66,0.72,2.3,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10581,34156,1,1,4,6,1,0,0,0,1,1,4,5,3,1,0,0,5,32.4,1,1,1,0,0,0,0,50,45-65,secundaria,0,1,48,8,6,4,sur,12,0.24390243902439024,Ocupada(o),2,3,4,4,4,85,3,4,3,4,2,4,2,4,4,2,5,3,0,112.5,112.5,0,32.5,493.75,98.75,7.926829268292683,120.43,493.75,93.83536585365854,48,0,0.19,0.15,2.7,0.97,0.14,0.46,0.09,0,5.93,1.01,0,0.09,2.16,7.38,51.26,0,17.93,3.06,3.41,12.5,4.23,2.3,4.04,168,2.34375,27.155752746095047,21.53,4.19,13.64,3.62,8.08,16.43,7.54,4.56,7.55,6.14,93.27424725390496
10581,34157,0,0,4,6,2,0,0,0,1,1,4,5,3,1,0,0,5,32.4,1,1,1,0,0,0,1,50,45-65,secundaria,0,0,0,0,0,4,sur,12,0.051490514905149054,Desocupada(o),0,7,4,4,4,3,4,3,4,4,3,3,4,4,4,2,4,3,0,0,0,23.75,0,0,0,1.6734417344173442,25.42,493.75,92.58468834688347,0,0,0,0,3.89,15.22,12.11,3.21,0,6.61,5.42,1.1,0,0,16.69,5.81,39.89000000000001,0,16.63,4.03,0.21,20.03,0,9.8,7.35,168,NA,5.732881135286733,4.55,0.88,2.88,0.76,1.71,3.47,1.59,0.96,1.59,1.3,19.68711886471327
10581,34158,1,0,4,6,3,0,0,0,1,1,4,5,3,1,0,0,5,32.4,0,0,0,0,0,0,1,25,25-44,universitaria,0,1,48,12,4,4,sur,12,0.5420054200542005,Ocupada(o),2,1,4,4,85,4,4,3,4,4,5,5,5,4,5,85,85,3,0,250,250,0,0,0,0,17.615176151761517,267.62,493.75,95.77303523035229,48,0,4.24,0,5.03,0.39,0.71,0.08,0,0.78,7.89,13.54,0,0,2.91,8.18,36.76000000000001,0,31.5,0,4.89,0,0.47,0,2.63,168,5.208333333333333,60.346117213544545,47.84,9.31,30.31,8.04,17.96,36.51,16.75,10.14,16.77,13.65,207.27388278645546
10581,34160,0,0,4,6,3,0,0,0,1,1,4,5,3,1,0,0,5,32.4,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,0,0,4,sur,12,0,Inactiva(o),0,7,5,85,85,3,85,4,4,3,4,85,5,4,85,85,85,3,0,0,0,0,0,0,0,0,0,493.75,92.25,0,0,0.38,0,0.96,1.37,0.27,0.54,0,0,0.06,4.88,0,0,4.94,4.17,41.49999999999999,35.26,33.74,2.34,0.64,9.88,5.68,20.13,1.26,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
10583,34164,1,0,1,7,1,0,2,2,0,2,1,1,1,0,0,0,3,16.333333333333332,1,0,0,0,0,0,1,31,25-44,primaria,0,1,30,6,5,2,sur,10,1,Ocupada(o),4,3,4,85,5,4,4,4,5,4,4,4,4,5,5,85,85,3,0,60,60,0,32.75,92.75,30.916666666666668,32.75,92.75,92.75,30.916666666666668,30,0,7.76,0.88,0.78,8.47,5.55,1.42,0,0.05,2.11,0.37,0,0,2.39,10.32,47.529999999999994,0,30.81,0.44,0.03,3.78,12.26,0,3.05,168,2,-56.01988858795738,30.34,12.92,37.69,7.62,7.98,19.99,9.97,8.75,6.69,6.82,148.76988858795738
10586,34176,0,0,1,7,2,1,1,2,0,2,3,3,1,2,0,0,5,24.4,1,1,1,0,0,0,1,39,25-44,técnica,0,0,0,0,0,2,metropolitana,13,0,Desocupada(o),0,7,2,2,4,4,85,3,3,2,2,85,1,3,85,2,2,2,4,0,0,0,0,0,0,0,0,175,35,0,16.49,20.64,0.16,7.28,9.67,5.35,3.89,0,0,0.07,1.92,0,0,1.96,7.21,38.52000000000001,0,13.04,0,0.17,22.87,12.11,6.65,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10586,34177,0,0,1,7,3,1,1,2,0,2,3,3,1,2,0,0,5,24.4,0,0,0,0,0,0,1,19,12-24,secundaria,1,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,3,85,85,4,85,4,4,3,1,85,3,2,85,85,85,2,4,0,0,0,0,0,0,0,0,175,35,0,0,9.86,1.71,0.49,1.21,5.16,0.07,0,0,1.71,0.07,0,0,2.15,8.75,57.98000000000001,0,41.39,0,0,4.21,28.13,5.11,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10588,34183,0,0,5,7,1,0,0,0,0,0,1,1,0,0,1,0,1,75,1,0,0,0,0,0,1,75,66+,ninguna,0,0,0,0,0,2,sur,14,1,Inactiva(o),0,7,4,85,4,85,85,4,4,4,2,85,4,4,85,85,85,2,4,0,0,27,0,27,27,0,27,27,27,0,0,0,0,0,19.44,9.68,5.65,0,0,1.28,3.83,0,0,8.99,19.07,65.3,0,5.26,0,0.91,16.58,12.01,0,0,168,NA,-32.10473568291614,16.1,1.45,15.38,4.24,7.76,5.35,4.3,2.44,0.24,1.84,59.10473568291614
10592,34193,1,0,5,6,12,0,0,0,0,0,4,4,2,1,1,0,4,31.5,0,0,0,0,0,0,0,24,12-24,secundaria,1,1,35,7,5,3,metropolitana,13,0.45454545454545453,Ocupada(o),2,1,4,85,85,3,4,5,4,4,5,4,4,4,5,85,85,2,6,100,100,0,0,0,0,0,100,220,55,35,0,0.02,0,1.72,2.41,0.5,0.05,0,0,2.4,2.29,0,0,3.96,7.45,48.84000000000001,7.46,20.19,8.19,1.98,6.43,5.36,6.91,6.84,167.99999999999997,2.857142857142857,-14.556182390324256,30.47,4.5,20.62,4.15,8.97,15.9,8.83,5.19,8.35,7.58,114.55618239032425
10592,34195,0,0,5,6,12,0,0,0,0,0,4,4,2,1,1,0,4,31.5,0,0,0,0,0,0,0,21,12-24,secundaria,1,0,0,0,0,3,metropolitana,13,0,Inactiva(o),0,7,3,85,85,3,85,2,2,3,5,85,2,4,85,85,85,2,6,0,0,0,0,0,0,0,0,220,55,0,0,0,0,0,0.02,0.86,0,0.28,0,0,0.01,0,2.9,2.22,6.3,41.10000000000001,40.22,45.79,13.43,0,2.84,0.08,5.6,6.35,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10594,34199,1,1,4,6,2,0,1,1,1,2,2,3,2,0,0,0,4,25.25,1,1,1,0,0,0,1,39,25-44,secundaria,0,1,45,9,5,4,norte,2,0.391304347826087,Ocupada(o),2,3,3,4,4,4,3,4,3,3,3,3,3,3,3,4,4,1,1,112.5,112.5,0,0,0,0,0.9782608695652175,113.48,290,72.11956521739131,45,0,8.9,7.68,0.54,12.02,4.29,2.36,0,0,5.55,0.1,0,0,5.39,14.06,44.42000000000001,0,7.53,0,0.38,1.61,1.51,1.2,5.46,168,2.5,4.163934295517922,21.97,6.4,20.18,4.83,8.02,18.05,8.51,5.74,8.69,6.92,109.31606570448209
10595,34203,0,0,5,7,2,0,0,0,0,0,2,2,0,0,2,0,2,79,1,1,1,0,0,0,1,76,66+,primaria,0,0,0,0,0,3,norte,5,0.5041322314049587,Inactiva(o),0,7,4,4,5,85,85,4,4,4,2,85,4,4,85,3,85,3,0,0,0,45.75,0,0,0,0,45.75,90.75,45.375,0,0,0,0,6.73,16.22,13.56,18.12,0,0,9.87,5.65,0,0,8.3,7.04,43.88999999999999,0,11.69,0,6.17,7.41,13.35,0,0,168.00000000000003,NA,-13.998965258643612,17.09,1.27,13.29,4.49,9.07,5.65,4.45,2.29,0.29,1.86,59.74896525864361
10597,34207,0,0,3,6,1,0,0,0,0,0,1,1,0,0,1,0,1,74,1,0,0,0,0,0,0,74,66+,primaria,0,0,0,0,0,2,norte,4,1,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,4,4,85,85,85,2,9,0,0,40,0,40,40,0,40,40,40,0,0,0,0,0,26.81,2.09,0.35,0,0,4.35,3.47,0,0,8.87,12.98,54.07999999999999,0,27.32,0,0.53,18.81,8.34,0,0,168,NA,-24.022318260707678,17.31,1.61,16.74,4.56,8.31,5.84,4.67,2.67,0.28,2.03,64.02231826070768
10602,34225,1,0,4,7,3,0,0,1,2,2,2,3,1,1,0,0,4,32.5,0,0,0,0,0,0,0,17,12-24,primaria,1,1,2,2,1,1,norte,5,0,Ocupada(o),1,2,4,85,85,4,2,4,5,4,5,3,4,3,4,85,85,3,0,0,0,0,0,0,0,0,0,96,24,2,0,1.96,4.2,6.86,1.78,0,1.79,0,0,1.68,0.49,0,0,2.87,13.32,52.25,27.27,14.27,5.04,0,14.55,13.57,0,4.1,168,0,-0,0,0,0,0,0,0,0,0,0,0,0
10602,34226,0,0,4,7,3,0,0,1,2,2,2,3,1,1,0,0,4,32.5,0,0,0,0,0,0,1,14,12-24,primaria,1,0,0,0,0,1,norte,5,0,Menor de 15 años,0,7,4,85,85,3,85,4,4,4,4,85,3,3,85,85,85,2,6,0,0,0,0,0,0,0,0,96,24,0,0,0.27,0,0.17,2.2,0.39,0.43,0,0,4.13,1.61,0,0,3.18,14.43,56.33,48.12,15.09,2.49,0,9.93,4,1.55,3.68,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10604,34230,0,0,1,6,1,0,0,0,0,0,2,2,0,0,1,0,2,64,1,0,0,0,0,0,0,82,66+,ninguna,0,0,0,0,0,1,sur,9,1,Inactiva(o),0,7,3,85,3,85,85,3,3,3,1,85,4,4,85,85,85,2,4,0,0,32.5,15,47.5,23.75,15,47.5,47.5,23.75,0,0,0,0,0.11,0.11,0.25,0,0,0,0.54,1.83,0,0,1.31,10.78,71.33999999999999,0,2.16,0,3.45,72.67,3.45,0,0,168,NA,-11.097242568030772,20.21,1.69,14.72,2.92,5.84,4.86,4.03,2.16,0.46,1.71,58.59724256803077
10607,34241,0,0,4,7,3,0,0,0,1,1,2,3,1,0,0,0,3,25.666666666666668,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,0,0,4,norte,4,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,189.92,56.666666666666664,0,0,0,0,0,2.08,2.09,0.08,6.82,0,0,0.89,0,0,4.83,9.36,52.51000000000001,38.46,31.9,0,0,14.49,2.09,0,2.4,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10608,34243,1,1,2,6,2,2,1,3,0,3,2,2,1,0,0,0,5,14.2,1,1,1,0,0,0,0,36,25-44,secundaria,0,1,48,8,6,1,metropolitana,13,1,Ocupada(o),2,2,4,4,4,4,4,4,3,1,3,4,3,3,4,2,4,2,1,112.5,112.5,0,0,0,0,7.5,120,120,24,48,0,11.61,3.26,4.87,0.01,0,0,0,0,0,0,0,0,1.38,6.04,40.17,0,20.18,0.12,0,6.87,11.32,3.42,10.75,168,2.34375,-3.235375816075342,46.91,6.32,28.15,4.88,7.46,11.77,6.56,4.23,2.9,4.05,123.23537581607535
10610,34249,0,0,1,7,1,0,1,1,0,1,3,2,1,0,0,0,4,31.25,1,1,1,0,0,0,1,50,45-65,ninguna,0,0,0,0,0,2,centro,7,0,Inactiva(o),0,7,4,4,4,85,85,4,4,4,4,85,4,4,85,4,4,3,0,0,0,0,4.5,167,41.75,0,0,167,40.625,0,0,2.01,2.21,8.42,25.4,14.45,11.05,0,0,0.16,0.91,0,3.82,11.44,8.66,40.22,0,1.04,0,0.01,7.38,30.82,0,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10611,34253,0,0,2,6,1,0,0,0,0,0,3,2,0,1,0,0,3,38.333333333333336,1,1,1,0,0,0,1,45,45-65,primaria,0,0,0,0,0,1,sur,10,0,Inactiva(o),0,7,2,2,4,85,85,2,2,2,3,85,4,4,85,2,2,2,2,0,0,0,0,75,25,0,0,75,25,0,0,0,0,0.88,10.37,10,2.88,0,0,1.04,1.24,0,12.96,2.95,9.76,59.16,0,38.29,0,0.5,11.64,6.3,0.03,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10611,34255,0,0,2,6,3,0,0,0,0,0,3,2,0,1,0,0,3,38.333333333333336,0,0,0,0,0,0,1,23,12-24,técnica,0,0,0,0,0,1,sur,10,0,Desocupada(o),0,7,4,85,85,4,85,4,4,4,3,85,4,4,85,85,85,2,4,0,0,0,0,0,0,0,0,75,25,0,8.53,2.49,0,0.03,4.75,0.96,0.57,0,0,0.3,0.5,0,0,7.88,9.51,66.21,2.06,25.88,0.07,0.46,5.88,4.35,27.57,0,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
10612,34256,1,0,2,7,1,0,0,0,0,0,2,2,2,2,1,0,2,61.5,0,1,1,1,0,1,0,70,66+,técnica,0,1,30,5,6,5,norte,5,0.564094284791734,Ocupada(o),1,2,4,4,85,85,4,2,2,2,5,5,2,2,4,4,85,3,0,375,375,61.75,0,774.25,387.125,0,436.75,774.25,387.125,30,0,0.42,0,7.65,0.83,0.37,0,0.04,0.01,0.3,32,0,0,2.58,9.27,53.70000000000001,0,4.99,0.77,0.08,12,0.08,5.71,7.2,168,12.5,94.5714473532644,42.28,10.57,71.26,38.13,48.03,55.23,22.78,24.49,4.87,24.54,342.1785526467356
10614,34261,1,1,5,7,1,0,0,0,1,1,4,3,2,2,0,0,5,32.2,1,1,1,0,0,0,1,47,45-65,secundaria,0,1,36,7,5,3,norte,15,0.3055555555555556,Ocupada(o),3,2,2,3,2,1,4,2,2,2,2,2,3,3,2,4,85,2,1,82.5,82.5,0,0,270,54,0,82.5,270,54,36,0,0.44,0,2.74,13.7,1.29,1.11,0,0,3.37,0,0,0,7.21,10.12,43.60000000000001,4.49,8.78,0,1.73,3.77,5.21,13.65,10.79,168,2.2916666666666665,-32.10436134059612,24.17,4.92,17.27,4.79,10.81,18.11,8.8,6.26,12.33,7.16,114.60436134059611
10614,34262,1,1,5,7,2,0,0,0,1,1,4,3,2,2,0,0,5,32.2,1,1,1,0,0,0,0,50,45-65,secundaria,0,1,40,8,5,3,norte,15,0.6944444444444444,Ocupada(o),3,2,1,4,4,85,5,5,4,4,5,5,3,3,5,5,5,2,1,187.5,187.5,0,0,0,0,0,187.5,270,54,40,0,0,0.76,4.02,5.28,2.03,0.76,0.68,0,2.71,0,0,0,1.42,4.93,67.79,0,8.5,0.25,7.56,11.43,5.09,1.02,3.77,168,4.6875,-72.9644575922639,54.94,11.18,39.25,10.89,24.56,41.15,19.99,14.23,28.01,16.27,260.4644575922639
