"","FOLIO","id_hogar","g.alimentos","g.vestimenta","g.cuentas","g.hogar","g.salud","g.transporte","g.comunicaciones","g.recreacion","g.educacion","g.restaurantes","total_expenses","savings","n_personas","macrozona","quintil","n_menores_0_4","n_menores_5_14","n_trabajadores","edad_promedio","n_profesionales","income_person_week","ingreso_hogar","n_personas_cut","n_menores_0_4_cut","n_menores_5_14_cut","n_trabajadores_cut","n_profesionales_cut"
"1285","01265-1",1285,273.285320300591,10.923312303162,26.3090329253638,19.6358692898258,23.0286396958071,197.707163957927,34.4079585870041,7.08841511051829,0.914634146341463,0.519817073170732,593.820163389711,-143.905329243369,4,"metropolitana",5,0,1,3,35.75,0,112.478708536585,449.914834146341,4,0,1,3,0
"1286","01266-1",1286,22.8653658536585,0.868504772004242,15.0425304878049,0,3.02269353128314,1.95121951219512,3.63414634146342,0,23.6382113821138,1.70731707317073,72.7299889536939,-1.01947066101097,5,"regiones",1,1,2,1,22,0,14.3421036585366,71.7105182926829,5,1,3,1,0
"1287","01267-1",1287,26.2063416420541,6.00549450549451,16.8147154446734,1.49707315584508,10.5617885980373,18.0420888154279,16.5829268292683,3.67073176686357,0.711382113821138,59.7167518984208,159.809294769906,-52.5317337942963,4,"regiones",1,0,2,0,27.5,0,26.8193902439024,107.27756097561,4,0,3,0,0
"1288","01268-1",1288,74.1009756395294,6.60714285714286,29.1938615305831,10.930243902439,8.25317073170732,70.7268151187676,9.26829268292683,3.50609756097561,0.304878048780488,21.6243904820884,234.515868554941,-27.6589173354283,5,"metropolitana",3,0,1,2,29,0,41.3713902439024,206.856951219512,5,0,1,2,0
"1289","01269-1",1289,65.6417497501091,24.1223465993645,45.6171781331496,4.13534416964972,29.0404920104891,292.36260382567,38.5711835139564,29.214229901723,75.1829268292683,7.99935616170416,611.887410895084,-334.49106943167,5,"metropolitana",4,0,1,2,33,0,55.4792682926829,277.396341463415,5,0,1,2,0
"1290","01270-1",1290,29.2526829268293,2.43205574912892,22.4734146341463,0,42.1693379790941,0,6.09756097560976,2.75261324041812,0,0,105.177665505226,-42.9859581881533,2,"regiones",1,0,0,0,66.5,0,31.0958536585366,62.1917073170732,2,0,0,0,0
"1291","01271-1",1291,51.1689452307938,11.4071438129538,17.8785250417057,2.26911016063742,0.330113290690248,30.1689962572632,14.5312434755209,2.89850603658442,0.40650406504065,4.9680691733371,136.027156544527,-2.30233947135659,6,"regiones",2,1,2,2,19.6666666666667,0,22.2874695121951,133.724817073171,6,1,3,2,0
"1292","01272-1",1292,105.605659291337,0.839268292682927,91.7248509286607,75.6030893911966,17.2864064087907,41.6159281893629,23.3025745257453,29.7228138255401,0,14.7261348028662,400.426725656182,6.76400605113461,2,"regiones",4,0,0,0,80,1,203.595365853659,407.190731707317,2,0,0,0,1
"1293","01273-1",1293,32.5626021147937,2.53008131073742,70.295224304626,2.07719110158135,17.0721045113856,40.8796759479802,13.9,0,0.203252032520325,4.78861798542302,184.308749309048,24.6562507214402,4,"metropolitana",3,0,1,3,23.75,0,52.241250007622,208.965000030488,4,0,1,3,0
"1294","01274-1",1294,12.2243902439024,0,40.1183171430568,0,2.42276422764228,3.90243902439024,0,0,0.0731707317073171,7.78536585365854,66.5264472243576,-5.76547161460153,2,"metropolitana",1,0,0,1,27.5,0,30.3804878048781,60.7609756097561,2,0,0,1,0
"1295","01275-1",1295,26.9692682926829,8.3609756097561,79.9154605405008,53.1726808044005,110.737282229965,11.43469109818,27.9720193141018,0,0,0,318.562377889587,-196.511564853002,1,"regiones",2,0,0,1,57,0,122.050813036585,122.050813036585,1,0,0,1,0
"1296","01276-1",1296,57.6420323004118,13.6852641144472,190.306060301447,5.68035706973505,16.1234411505192,25.1033547213597,17.5772920530837,11.5084663961636,54.4715447154472,43.2057133271126,435.303526149727,18.4074494600288,3,"regiones",5,1,0,1,27.6666666666667,1,151.236991869919,453.710975609756,3,1,0,1,1
"1297","01277-1",1297,108.585424191862,5.28019410585557,14.1996126612553,19.5601638671212,9.28654235146717,21.1167318435121,9.60127411376952,31.1183515709889,78.2520325203252,23.3138108209798,320.314138047136,-210.558040486161,4,"regiones",1,1,0,0,29.25,1,27.4390243902439,109.756097560976,4,1,0,0,1
"1298","01278-1",1298,63.3485071089379,7.41853379432899,85.0722702839879,19.8980026966311,115.116875941443,19.9032942598687,22.7297056398151,20.4314455832659,0,15.1480117556449,369.066647063924,-74.1581104785579,2,"metropolitana",4,0,0,0,73.5,1,147.454268292683,294.908536585366,2,0,0,0,1
"1299","01279-1",1299,106.273040927794,5.6589278864803,61.7723912606422,8.97437395793636,21.9963903287562,18.9024393816692,15.2235057625302,9.89673557875528,28.150406504065,12.9393494545541,289.787561043183,7.22658529828064,4,"metropolitana",4,0,1,3,29.75,1,74.2535365853659,297.014146341463,4,0,1,3,1
"1300","01280-1",1300,31.1474782665275,4.20325071816216,1.74350159594921,3.07876907856181,3.79492613565519,10.062005715481,9.43630392325647,9.29840779720616,0,8.72726803797666,81.4919112687762,6.31296678000432,1,"regiones",1,0,0,0,51,0,87.8048780487805,87.8048780487805,1,0,0,0,0
"1301","01281-1",1301,212.441530741407,16.8629747918683,54.5051556780444,11.8513605492195,49.5979322802954,34.0452251884509,16.0890853471501,33.371728823639,1.00664987567464,23.5665990452642,453.338242321014,-111.301253052721,4,"regiones",4,0,0,2,47,1,85.5092473170732,342.036989268293,4,0,0,2,1
"1302","01282-1",1302,89.5641775771483,14.6765640378529,18.2790513423424,8.44114528101803,7.80063626723224,7.03414634146342,11.4634146341463,25.1219512195122,3.04878048780488,6.63094455271067,192.060811741231,-86.3534946680607,6,"metropolitana",1,0,1,1,38.6666666666667,0,17.6178861788618,105.707317073171,6,0,1,1,0
"1303","01283-1",1303,33.9346669564596,4.27359490986214,12.1287512530653,1.16287803091654,45.7750530818158,108.135199094841,23.2413701186192,3.90243902439024,0,0,232.55395246997,-51.6554158846043,2,"regiones",3,0,0,0,71,0,90.4492682926829,180.898536585366,2,0,0,0,0
"1304","01284-1",1304,59.3555487804878,5.67608304936123,48.4387073170732,10.0686997052473,20.217220471362,26.9934139603827,2.36280487804878,0.040650407744617,0.101626016260163,10.0608231707317,183.3155777567,11.7042515115932,4,"metropolitana",3,0,2,2,20.5,0,48.7549573170732,195.019829268293,4,0,3,2,0
"1305","01285-1",1305,22.8625,6.32820784729586,22.8481042234491,0,6.62571580063627,10.4246951219512,10.9756097560976,19.4905487804878,0,11.2020579268293,110.757439456747,39.3149995676432,1,"metropolitana",2,0,0,1,25,1,150.07243902439,150.07243902439,1,0,0,1,1
"1306","01286-1",1306,111.267804878049,23.7072250345145,216.777389980737,240.501909104854,82.6085639547557,684.249883483759,95.6693925448689,140.645810149354,164.430894308943,103.25889135255,1863.11776479238,-951.168374548482,4,"metropolitana",5,0,0,1,37.5,2,227.987347560976,911.949390243902,4,0,0,1,3
"1307","01287-1",1307,59.7019512641721,1.04796745982597,51.3235650632969,0.975609756097561,5.20325203252033,6.34146341463415,7.07317073170732,1.88008134051067,0.691056910569106,1.53658536585366,135.774703339188,91.9614551973977,6,"metropolitana",3,1,0,3,27.6666666666667,0,37.9560264227642,227.736158536585,6,1,0,3,0
"1308","01288-1",1308,154.802932622283,18.8148408477099,91.3726874899674,25.594520862476,123.601797761677,57.6333881692537,35.9309918433979,10.0630395134202,0,51.2583724961479,569.072571606333,-83.9285065656823,4,"regiones",5,0,0,2,48.25,1,121.286016260163,485.14406504065,4,0,0,2,1
"1309","01288-2",1309,72.7383234201814,2.62604042608342,12.4957887568552,5.77029681107302,15.8333110958785,3.89284376977937,13.4411397354299,11.8021484417812,0,11.3474922203448,149.947384677407,4.86154215186147,4,"regiones",2,1,0,1,34,0,38.7022317073171,154.808926829268,4,1,0,1,0
"1310","01289-1",1310,136.172667411246,0,42.6868409515696,9.21134084437291,2.26829265315358,6.50243902439024,0,4.14634146341463,0,0,200.987922348147,16.8803703347799,4,"metropolitana",3,0,0,2,35.5,0,54.4670731707317,217.868292682927,4,0,0,2,0
"1311","01290-1",1311,14.7658536734232,1.64369034994698,4.14850477200424,2.29268292682927,0.487804878048781,1.13170731707317,0,0,0,0.365853658536585,24.8360975758622,-5.32390245391101,2,"regiones",1,0,0,0,35.5,0,9.75609756097561,19.5121951219512,2,0,0,0,0
"1312","01291-1",1312,56.9094475276296,0.31739480032163,13.6808941501524,4.01557045573876,3.48613601754096,13.508943258146,6.3390243902439,0,0,0,98.2574105997732,-23.6598496241635,2,"metropolitana",1,0,0,1,61.5,0,37.2987804878049,74.5975609756098,2,0,0,1,0
"1313","01292-1",1313,47.3373333154135,2.7235771960747,62.0712134685012,11.8173140273722,37.820752603453,159.87008641711,34.2017539051795,12.5360692240206,9.34959349593496,35.992906323232,413.720599976291,20.5972049017576,3,"regiones",5,0,1,1,29.3333333333333,0,144.772601626016,434.317804878049,3,0,1,1,0
"1314","01293-1",1314,7.41081023344675,4.43127759412883,28.8458365644988,1.14832317073171,4.45745426829268,2.92042682926829,0,6.70731707317073,0,7.64309220557764,63.5645379391154,99.3910718169822,3,"regiones",2,0,0,1,30.6666666666667,0,54.3185365853659,162.955609756098,3,0,0,1,0
"1315","01294-1",1315,66.7141273816912,5.42802012925236,25.1028041215998,2.24934958061097,20.9027001921042,27.6681436675314,12.6541241283562,7.6235651315672,0.304878048780488,4.52858515583172,173.176297537326,17.0041902675525,3,"metropolitana",3,0,0,2,39.3333333333333,0,63.3934959349594,190.180487804878,3,0,0,2,0
"1316","01295-1",1316,67.9059813020563,0.31813361611877,8.04878048780488,1.36031450893484,1.17073170731707,15.9512195270817,0,1.6679919527975,0,2.30620005225443,98.7293531543655,37.2462566017321,7,"metropolitana",2,1,1,2,31.5714285714286,0,19.4250871080139,135.975609756098,7,1,1,2,0
"1317","01296-1",1317,48.1628264148127,7.4998687117847,14.6585678822874,4.44702224084683,6.06556109845186,14.9903713768012,4.88411526237358,15.5621857471928,1.13821138211382,22.6529280621258,140.061658178791,5.47289469824184,4,"regiones",2,1,1,1,16.5,0,36.3836382192581,145.534552877033,4,1,1,1,0
"1318","01297-1",1318,55.3946341463415,0.593849416755037,35.0091345512576,9.89486744432662,62.208543944741,147.660762361722,8.04878048780488,5.12831389183457,13.8211382113821,13.6926829268293,351.452707382995,13.4272926170055,4,"metropolitana",4,0,0,0,33.5,0,91.22,364.88,4,0,0,0,0
"1319","01298-1",1319,35.749301006038,9.82856134894038,80.3349911629551,6.62188060254838,11.2950053320002,2.3186992663872,0,0.121951219512195,0.16260162601626,5.04065024771342,151.473641812111,-105.277763763331,6,"metropolitana",1,2,2,0,19.3333333333333,0,7.69931300813008,46.1958780487805,6,2,3,0,0
"1320","01299-1",1320,61.4604878346513,5.46975912691929,66.2235771911125,0,24.5706861180761,20.3951220256526,17.3121951219512,25.5365854849466,83.5569105691057,24.3609756693026,328.886299141718,-147.178982068547,7,"regiones",3,0,2,0,26.1428571428571,0,25.9581881533101,181.707317073171,7,0,3,0,0
"1321","01300-1",1321,31.7092196878573,1.27954971857411,14.9259331756199,16.4262774011275,10.2150200720761,4.06276420779345,0,0,0,0.297398383908156,78.9161626469565,-15.3034797201272,2,"regiones",1,0,0,0,72,0,31.8063414634146,63.6126829268293,2,0,0,0,0
"1322","01301-1",1322,24.0590244051305,5.32922354251122,48.4006834628786,0,4.56982042347896,1.48740503798481,19.7560975609756,1.09756097560976,0,0,104.699815408569,68.5075016646013,3,"regiones",2,0,1,0,45.6666666666667,0,57.7357723577236,173.207317073171,3,0,1,0,0
"1323","01302-1",1323,116.153057262927,11.2490094122162,81.3751921671769,8.89961479087978,54.2362769860607,2.88531992480621,17.348722605514,8.06275057248633,0,16.4185681826945,316.628511904762,99.0183173635311,6,"metropolitana",4,1,0,0,31.1666666666667,0,69.2744715447155,415.646829268293,6,1,0,0,0
"1324","01303-1",1324,31.2087805250214,1.402438994617,13.0102378450822,1.17073170731707,2.7353544563483,21.7170731856183,60.9756097560976,4.71707317073171,36.8719512195122,11.3170731707317,185.126324031078,-102.756024208923,3,"regiones",1,0,0,1,27,0,27.4567666073848,82.3702998221545,3,0,0,1,0
"1325","01304-1",1325,21.9613229494311,15.2041357370095,107.074307498837,6.30677719163107,7.51515774125133,23.5790031813362,29.7189819724284,0.986214209968187,0,55.2190610451962,267.56496152709,422.766072619252,2,"metropolitana",5,0,0,2,28,2,345.165517073171,690.331034146342,2,0,0,2,3
"1326","01305-1",1326,81.2847108660321,29.6020920667507,73.7436797354598,33.6155468547559,26.9690684149244,82.6430348885475,35.0636167994992,72.5819805892211,105.540650406504,152.816453018384,693.860833640079,93.2032687989454,4,"metropolitana",5,0,2,1,23.25,2,196.766025609756,787.064102439025,4,0,3,1,3
"1327","01306-1",1327,142.693567073171,17.8870625067313,124.674796747967,8.20939090668081,40.7957038706257,14.6341463414634,39.3769883351007,17.4306039723207,44.9186991869919,10.2399237804878,460.860882721541,-30.1840534532479,3,"regiones",5,0,2,0,20.6666666666667,1,143.558943089431,430.676829268293,3,0,3,0,1
"1328","01307-1",1328,24.2809756097561,4.61382097942073,12.5284552845528,6.44220572640509,4.58487804878049,10.5365853658537,19.8700954400848,11.5512195121951,0.304878048780488,0.292682926829268,95.0057969426586,2.55517866709748,4,"regiones",1,1,1,0,22.25,0,24.390243902439,97.5609756097561,4,1,1,0,0
"1329","01308-1",1329,59.6863421556426,2.6864111597502,49.7410528147176,1.15430896293826,22.515865213392,10.3139839879478,11.7560975609756,4.60211392286347,62.3983739837398,23.872520558427,248.727070320394,-118.694387369175,5,"metropolitana",2,1,0,2,25.4,0,26.0065365902439,130.03268295122,5,1,0,2,0
"1330","01309-1",1330,121.784399307041,0.0226368047575754,227.921379803632,7.84922067877807,24.8223623620824,42.2453426410656,28.5178840851862,15.8036515841391,0,18.9743649791707,487.941242245853,-1.58260322146288,2,"regiones",5,0,0,1,50.5,1,243.179319512195,486.35863902439,2,0,0,1,1
"1331","01310-1",1331,51.8990242413777,6.81235593674618,98.051626036109,51.4114196273489,13.9878044016768,41.3310822588247,11.4634146341463,8.73168051460735,97.5609756097561,5.78435292549647,387.03373618609,-133.326419112919,1,"regiones",3,0,0,0,65,1,253.707317073171,253.707317073171,1,0,0,0,1
"1332","01311-1",1332,103.400053993965,13.0918212395433,78.7659791843122,22.9673663380074,29.2533327687467,142.651169082355,27.8275023407331,28.2671609701005,14.6341463414634,32.3001699084171,493.158702167643,-55.9147948505697,4,"metropolitana",5,0,1,2,41.75,2,109.310976829268,437.243907317073,4,0,1,2,3
"1333","01312-1",1333,17.1067073170732,3.38443670150987,15.3658536585366,0,0.378048780487805,0,9.26829268292683,0,0,0,45.5033391405343,15.4722706155633,1,"metropolitana",1,0,0,0,34,0,60.9756097560976,60.9756097560976,1,0,0,0,0
"1334","01313-1",1334,38.7444561023247,30.1836338325573,151.236341463415,18.7594829032905,2.98910573075457,32.593317369504,25.9418900297954,41.0949593297447,12.8048780487805,54.6613090479954,409.009373858162,-270.408520199625,3,"metropolitana",2,0,0,0,27.6666666666667,1,46.2002845528455,138.600853658537,3,0,0,0,1
"1335","01314-1",1335,72.6995964359397,2.88314019425431,34.60347591175,12.8055444757641,11.2352963701867,28.0281014390233,20.8687601191148,4.66069108705663,0,11.3534078223776,199.138013855467,-21.1292333676622,2,"metropolitana",3,0,0,2,54.5,1,89.0043902439024,178.008780487805,2,0,0,2,1
"1336","01315-1",1336,8.40591463414634,4.54398197242842,16.6536585365854,0,11.1309451219512,8.5155487804878,8.14390243902439,5.41513334226749,0,0,62.809084826891,-23.0529872659154,1,"regiones",1,0,0,0,69,0,39.7560975609756,39.7560975609756,1,0,0,0,0
"1337","01316-1",1337,17.9573546700638,0.0737595462938265,67.5821673847651,0.73555148876236,4.88576271082667,11.6147346737841,5.95802811010953,6.31553209881575,0,10.3304438701209,125.453334553542,66.9979865846694,2,"metropolitana",3,0,0,2,32.5,0,96.2256605691057,192.451321138211,2,0,0,2,0
"1338","01317-1",1338,82.0535101991491,20.7209863307424,31.7333355698873,0,34.9755774144991,61.5976950177121,35.2357724371189,2.4390243902439,15.2439024390244,4.88157937366435,288.881383172042,33.313738779178,2,"regiones",4,0,1,1,26.5,0,161.09756097561,322.19512195122,2,0,1,1,0
"1339","01318-1",1339,42.6167411344721,14.9551471564093,27.3660610531924,2.7869228470149,21.4567551564338,9.00242248910166,6.98081056885734,37.9552428422168,64.9390243902439,7.04876303500936,235.107890672952,-86.571305307098,4,"metropolitana",2,0,3,1,15.5,0,37.1341463414634,148.536585365854,4,0,3,1,0
"1340","01319-1",1340,17.4044207317073,1.91139663182346,2.24390243902439,1.1530487804878,2.26829268292683,0,0,0,0,0.236280487804878,25.2173417537747,-0.339292973286874,1,"metropolitana",1,0,0,0,76,0,24.8780487804878,24.8780487804878,1,0,0,0,0
"1341","01320-1",1341,11.7724390392769,0.403252042444741,14.5159439927733,0,30.848617985423,19.2421537180831,10.6073170731707,0.56455283560404,0,5.08097557998285,93.0352522667586,-69.3755185269212,1,"metropolitana",1,0,0,0,76,0,23.6597337398374,23.6597337398374,1,0,0,0,0
"1342","01321-1",1342,79.66556985307,8.59352905202175,38.9769973349038,20.3032937325383,118.303377796777,81.0641237566801,17.7365876179735,3.14659938690147,0.121951219512195,1.99285288125022,369.904882631629,-216.246346046263,4,"regiones",2,0,1,2,35.25,0,38.4146341463415,153.658536585366,4,0,1,2,0
"1343","01322-1",1343,18.7956097560976,0,15.4048780487805,4.36585365853659,1.25853658536585,2.26829268292683,0,0,0,0,42.0931707317073,-5.50780487804878,1,"regiones",1,0,0,0,72,0,36.5853658536585,36.5853658536585,1,0,0,0,0
"1344","01323-1",1344,24.9360975609756,8.15217391304348,96.3933011753516,1.51033934252386,0,20.5639238809971,14.6317073170732,14.8998811368907,0,12.2529080675422,193.340332394398,-61.193990930983,1,"metropolitana",2,0,0,1,24,1,132.146341463415,132.146341463415,1,0,0,1,1
"1345","01324-1",1345,39.2487804878049,1.46341463414634,96.5491648612761,1.95121951219512,0,14.5853658536585,18.2926829268293,0,0,9.1219512195122,181.212579495422,42.9471083094556,3,"metropolitana",3,0,0,2,44,0,74.7198959349594,224.159687804878,3,0,0,2,0
"1346","01325-1",1346,34.0102766678973,15.4022067437964,4.29617886178862,1.12406503072599,11.262253253507,2.45983746784489,5.17073170731707,4.17398382047328,0.365853658536585,0,78.2653872118871,-11.0768506265213,2,"regiones",1,0,1,1,25.5,0,33.5942682926829,67.1885365853659,2,0,1,1,0
"1347","01326-1",1347,36.0188300175732,0.317271283905161,25.4013223210736,9.09245709801533,1.02730646871686,2.83536585365854,6.46341463414634,0.61473968865687,0.203252032520325,0,81.9739593982663,-1.48615452021751,3,"metropolitana",1,0,0,0,51.3333333333333,0,26.8292682926829,80.4878048780488,3,0,0,0,0
"1348","01327-1",1348,16.2,0.195121951219512,3.80341463414634,2.38950159066808,0,4.39024390243902,1.95121951219512,1.33170731707317,0,0,30.2612089077413,2.42171792152704,2,"regiones",1,0,0,1,45,0,16.3414634146341,32.6829268292683,2,0,0,1,0
"1349","01328-1",1349,154.753944317562,13.8862011416315,56.3524112352337,27.3344885082399,36.0853486084508,159.772177766989,12.6610642859746,3.81953707028465,0.538617886178862,3.34353162373226,468.547322444277,-402.182444395496,3,"regiones",1,0,1,1,36,0,22.1216260162602,66.3648780487805,3,0,1,1,0
"1350","01329-1",1350,56.2019829667999,6.3618769883351,48.3816219494051,0.985400621217459,2.82439024390244,27.9268292682927,22.6756097560976,13.5512195121951,44.0040650406504,8.48257322878525,231.395569575681,31.6558938389531,3,"regiones",4,0,0,2,31.6666666666667,1,87.6838211382114,263.051463414634,3,0,0,2,1
