id_hogar,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores6,n_menores12,n_men15,n_menores18,n_menores,n_mayores,n_tiempo,n_trabajadores,n_profesionales,hay_tercera,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_años,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo,quintil,macrozona,region,prop_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,t_total,temp,w,savings,alimentos,vestimenta,cuentas,hogar,salud,transporte,comunicaciones,recreacion,educacion,restaurantes,total_expenses
64,214,0,0,1,7,2,2,0,2,1,3,3,1,0,0,0,6,21.666666666666668,1,1,1,0,0,0,1,40,25-44,secundaria,0,0,0,3,norte,2,0,Inactiva(o),0,7,4,4,4,2,85,4,2,2,4,85,2,2,85,2,2,2,3,0,0,0,0,0,0,0,0,375,62.5,0,0,21.11,55.76,0,0,35.1,4.47,6.01,45.55,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
66,222,1,0,5,6,1,0,0,0,0,0,3,1,2,1,0,3,25.666666666666668,0,0,0,0,0,0,0,27,25-44,secundaria,1,1,45,5,norte,5,0.44,Ocupada(o),2,1,5,5,85,4,5,5,5,5,4,5,5,5,5,85,85,3,0,237.5,275,0,0,625,208.33333333333334,0,275,625,208.33333333333334,45,0,3.6,0.15,3.01,9.19,82.13,1.83,9.97,10.17,2.95,168,168,6.111111111111111,50.06991211196959,26.78,11.95,43.79,13.74,17.54,41.96,15.15,14.18,20.84,19.01,224.9300878880304
68,230,0,0,1,7,2,0,1,1,0,1,3,2,1,0,0,4,30,1,1,1,0,0,0,1,43,25-44,primaria,0,0,0,3,centro,7,0,Inactiva(o),0,7,3,4,5,4,85,2,2,2,4,85,2,4,85,2,3,1,2,0,0,0,0,0,0,0,0,250,50,0,0,51.06,17.76,0,0,30.85,3.42,8.24,56.66999999999999,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
70,235,1,1,3,6,2,1,0,1,0,1,2,2,2,0,0,3,12.333333333333334,1,1,1,0,0,0,1,18,12-24,primaria,0,1,45,2,metropolitana,13,0.4166666666666667,Ocupada(o),2,3,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,50,50,0,0,0,0,0,50,120,40,45,0,15.08,21.16,0,0,32.07,3.25,9.95,37.72,3.77,168,168,1.1111111111111112,-8.851401020070472,13.83,3.36,13.14,1.76,3.17,8.09,4.28,2.65,4.57,4.01,58.85140102007047
72,241,0,0,4,7,2,0,0,0,0,0,3,3,2,0,0,3,53.666666666666664,1,1,1,0,0,0,1,65,45-65,primaria,0,0,0,3,norte,5,0.11080711354309165,Inactiva(o),0,7,5,3,5,85,85,2,2,3,2,85,2,3,85,4,4,2,5,0,0,20.25,0,0,0,0,20.25,182.75,60.916666666666664,0,0,57.17,4.07,0,0,36.55,2.36,16.58,51.27,0,168,168,NA,2.4706783672463395,4.92,0.62,3.67,0.91,1.88,2.39,1.47,0.74,0.36,0.83,17.77932163275366
73,245,0,0,3,7,3,1,0,1,1,2,2,3,2,0,0,4,17.75,0,0,0,0,0,0,0,15,12-24,primaria,1,0,0,2,sur,9,0,Inactiva(o),0,7,4,85,85,2,85,4,2,2,4,85,4,4,85,85,85,2,2,0,0,0,0,0,0,0,0,122.75,26.9375,0,0,4.33,0.75,0,42.23,52.09,5.64,8.55,53.02000000000001,1.39,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
76,249,0,0,2,6,1,0,0,0,0,0,4,4,2,2,0,4,60.75,1,1,1,0,0,0,0,71,66+,secundaria,0,0,0,3,norte,5,0.21739130434782608,Inactiva(o),0,7,4,4,3,85,85,4,4,4,1,85,4,2,85,4,4,3,0,0,0,37.5,0,172.5,43.125,0,37.5,172.5,43.125,0,0,14.59,1.11,0,0,73.05,2.57,17.78,58.89999999999999,0,167.99999999999997,168,NA,-27.150570200693792,16.32,1.83,11.34,4.39,9.39,8.82,4.94,3.32,1.21,3.08,64.65057020069379
76,250,0,0,2,6,2,0,0,0,0,0,4,4,2,2,0,4,60.75,1,1,1,0,0,0,1,76,66+,primaria,0,0,0,3,norte,5,0.11594202898550725,Inactiva(o),0,7,4,4,4,85,85,4,2,4,2,85,4,1,85,3,4,3,0,0,0,20,0,0,0,0,20,172.5,43.125,0,0,32.25,0,0,0,53.13,6.68,19.89,56.05,0,168,168,NA,-14.480304107036691,8.7,0.98,6.05,2.34,5.01,4.71,2.64,1.77,0.65,1.64,34.48030410703669
78,254,0,0,3,7,1,0,1,1,0,1,3,1,0,0,0,4,42,1,1,1,0,0,0,1,63,45-65,ninguna,0,0,0,3,centro,6,0,Inactiva(o),0,7,2,4,2,85,85,2,2,1,2,85,2,2,85,4,4,2,9,0,0,0,20,208.375,52.09375,0,0,208.375,47.09375,0,0,39.06,9.23,0.51,0,63.28,3.7,9.38,42.78999999999999,0.05,167.99999999999997,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
79,258,0,0,4,7,1,0,0,0,0,0,2,2,1,1,0,2,45.5,1,0,0,0,0,0,1,64,45-65,universitaria,0,0,0,3,sur,12,0.6666666666666666,Inactiva(o),0,7,5,85,5,85,85,5,5,5,1,85,4,4,85,85,85,3,0,0,0,75,0,112.5,56.25,0,75,112.5,56.25,0,0,31.97,3.11,0,0,73.07,2.01,11.16,46.68000000000001,0,168.00000000000003,168,NA,-51.12027403733674,24.45,5.19,30.91,7.39,13.05,16.97,10.23,6.54,4.2,7.2,126.12027403733674
80,260,1,0,2,7,1,0,1,1,0,1,1,1,1,0,0,2,23,1,0,0,0,0,0,1,35,25-44,secundaria,0,1,40,2,norte,5,1,Ocupada(o),2,4,4,85,3,2,2,3,4,4,2,4,4,4,5,85,85,3,0,58,58,0,1.625,59.625,29.8125,1.625,59.62,59.625,29.8125,40,0,8.78,3.32,0.26,0,69.01,3.35,4.9,36.53,1.85,167.99999999999997,168,1.45,-54.22451894727136,21.84,7.74,31.16,5.34,7.24,14.78,8.49,6.08,5.15,6.03,113.84451894727135
81,264,1,0,2,7,3,0,0,0,0,0,3,3,2,0,0,3,48,1,0,0,0,0,0,0,27,25-44,secundaria,0,1,72,4,norte,5,0.3939393939393939,Ocupada(o),3,5,2,3,1,2,3,1,2,3,2,5,2,1,2,85,85,1,8,52.5,97.5,0,0,0,0,0,97.5,247.5,82.5,72,0,3.15,0.66,0,0,29.8,5.85,7.49,45.46,3.59,168,168,1.3541666666666667,8.840789101429497,20.15,3.43,18.03,4.94,9.47,13.39,7.35,4.26,2.54,5.11,88.6592108985705
82,265,0,0,4,7,1,1,1,2,0,2,4,4,3,1,0,6,35.333333333333336,1,0,0,0,0,0,1,82,66+,primaria,0,0,0,3,metropolitana,13,0.08571428571428572,Inactiva(o),0,7,4,85,5,85,85,4,4,4,4,85,4,4,4,85,85,2,8,0,0,30,0,350,58.333333333333336,0,30,350,58.333333333333336,0,0,23.84,13.89,17.69,0,50.13,3,18.63,40.82,0,168,168,NA,4.953126717886465,9.37,0.91,3.69,1.04,2.09,3.35,1.72,0.98,0.74,1.15,25.046873282113534
85,276,1,0,1,7,3,0,0,0,0,0,2,1,1,0,0,2,45,0,0,0,0,0,0,0,31,25-44,primaria,0,1,54,4,metropolitana,13,0.6666666666666666,Ocupada(o),2,3,4,85,85,4,3,4,3,3,2,2,4,4,4,85,85,3,0,100,100,0,0,0,0,0,100,150,75,54,0,8.7,2.38,0.52,2.26,55.15,1.65,4.36,38.30999999999999,0.67,168,168,1.8518518518518519,-31.380735867060668,28.63,4.57,31.16,7.37,13.01,16.79,10.23,6.52,4.19,8.9,131.38073586706068
86,277,0,0,4,6,1,0,0,0,0,0,4,4,3,0,0,4,45,1,0,0,0,0,0,1,74,66+,secundaria,0,0,0,5,sur,11,0.07122507122507123,Inactiva(o),0,7,4,85,4,85,85,4,4,4,2,85,4,4,85,85,85,2,4,0,0,31.25,0,438.75,109.6875,0,31.25,438.75,109.6875,0,0,23.2,0.31,0,0,79.08,1.97,6.54,55.31000000000002,1.59,168,168,NA,3.072385159344358,5.82,1.13,4.85,1.79,2.79,5.32,2.08,1.46,1.09,1.85,28.177614840655643
86,278,1,0,4,6,3,0,0,0,0,0,4,4,3,0,0,4,45,1,0,0,0,0,0,1,51,45-65,secundaria,0,1,45,5,sur,11,0.2564102564102564,Ocupada(o),3,3,3,85,4,4,4,3,5,2,4,4,5,5,3,85,85,1,1,112.5,112.5,0,0,0,0,0,112.5,438.75,109.6875,45,0,14.46,1.13,16.92,0,40.23,3.61,6.2,39.18999999999999,1.26,168,168,2.5,11.060586573639688,20.96,4.05,17.45,6.44,10.03,19.15,7.5,5.27,3.92,6.66,101.43941342636032
86,280,1,0,4,6,8,0,0,0,0,0,4,4,3,0,0,4,45,1,0,0,0,0,0,0,24,12-24,secundaria,0,1,48,5,sur,11,0.15954415954415954,Ocupada(o),2,3,4,85,2,2,4,4,4,4,4,4,4,4,4,85,85,2,9,70,70,0,0,0,0,0,70,438.75,109.6875,48,0,5.01,0.99,0,2.9,60.25,2.34,5.98,39.89,2.64,168.00000000000003,168,1.4583333333333333,6.882142756931361,13.04,2.52,10.86,4.01,6.24,11.92,4.67,3.28,2.44,4.15,63.11785724306864
87,281,0,0,1,6,1,0,0,0,0,0,2,2,0,0,0,2,80,1,1,1,0,0,0,0,80,66+,primaria,0,0,0,1,metropolitana,13,1,Inactiva(o),0,7,5,5,5,85,85,4,4,4,5,85,5,5,85,4,85,3,0,0,0,37.25,0,37.25,18.625,0,37.25,37.25,18.625,0,0,1.82,17.69,0,0,58.82,15.86,10.41,61.78,1.62,168,168,NA,-6.220817449811297,18.85,0.72,9.46,2.1,4.58,2.67,2.55,1.28,0.2,1.06,43.4708174498113
87,282,0,0,1,6,2,0,0,0,0,0,2,2,0,0,0,2,80,1,1,1,0,0,0,1,80,66+,primaria,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,4,4,85,85,4,4,4,4,85,4,4,85,4,85,3,0,0,0,0,0,0,0,0,0,37.25,18.625,0,0,32.38,14.68,0,0,32.78,7.16,11.5,69.49999999999999,0,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
89,290,1,0,2,7,8,0,1,1,0,1,3,2,2,2,1,4,44.75,1,0,0,0,0,0,1,23,12-24,universitaria,0,1,40,2,norte,4,0.29411764705882354,Ocupada(o),2,6,4,85,5,4,4,4,4,4,3,4,3,4,4,85,85,2,1,50,50,0,0,0,0,0,50,170,42.5,40,0,13.19,4.4,0,0,35.13,2.4,6.88,37.13999999999999,28.86,168,168,1.25,-31.674942047151518,20.46,3.55,16.33,5.35,8.79,11.01,5.87,4.84,1.72,3.75,81.67494204715152
90,292,1,1,2,7,1,0,1,1,0,1,2,1,2,1,0,3,24,1,1,1,0,0,0,0,33,25-44,secundaria,0,1,40,4,sur,10,0.9166666666666666,Ocupada(o),2,2,3,3,3,4,4,4,3,3,4,4,4,3,3,3,3,2,1,275,275,0,0,300,100,0,275,300,100,40,0,1.96,7.01,0.03,0,42.46,6.01,10.88,53.40999999999999,6.24,168,168,6.875,-3.5949445004273612,42.8,17.68,62.21,15.91,21.7,45.39,21.12,16.97,15.04,19.78,278.59494450042735
93,303,1,0,2,7,3,0,0,0,0,0,2,2,2,0,0,2,50.5,0,0,0,0,0,0,0,36,25-44,secundaria,1,1,54,3,sur,9,0.4076086956521739,Ocupada(o),2,3,2,2,85,2,4,2,2,2,2,2,2,2,2,85,85,2,6,37.5,37.5,0,0,0,0,0,37.5,92,46,54,0,2.11,0.08,0,32.38,32.95,2.51,4.18,35.65999999999999,4.13,167.99999999999997,168,0.6944444444444444,-13.28409169988867,11.7,1.99,12.09,2.68,4.97,6.99,4.29,2.28,1.06,2.73,50.78409169988867
94,304,1,1,4,7,1,0,0,0,0,0,2,2,1,0,0,2,65.5,1,1,1,0,0,0,0,76,66+,primaria,0,1,45,3,norte,3,1,Ocupada(o),2,4,5,4,4,85,4,2,5,4,3,4,5,4,3,3,85,2,9,51.5,51.5,50,0,101.5,50.75,0,101.5,101.5,50.75,45,0,3.56,0,0,0,46,5.44,12.46,48.82,6.72,168,168,1.1444444444444444,-24.603228022292164,33,3.65,28.95,7.86,15.48,14.57,10.23,5.32,1.75,5.29,126.10322802229217
94,305,0,0,4,7,2,0,0,0,0,0,2,2,1,0,0,2,65.5,1,1,1,0,0,0,1,55,45-65,secundaria,0,0,0,3,norte,3,0,Inactiva(o),0,7,3,2,5,85,2,2,2,3,2,2,3,3,3,2,85,1,2,0,0,0,0,0,0,0,0,101.5,50.75,0,0,68.87,0.7,4.54,0,26.45,7.4,9.96,50.08,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
95,307,0,0,2,6,2,3,1,4,0,4,2,1,1,1,0,6,13.166666666666666,1,1,1,0,0,0,1,31,25-44,primaria,0,0,4,1,metropolitana,13,0.11392405063291139,Ocupada(o),1,3,3,2,5,4,85,4,4,4,3,85,1,1,3,4,5,1,3,8.75,11.25,0,0,0,0,0.555379746835443,11.81,103.625,16.550896624472575,4,0,16.74,38.03,0,0,48.74,4.32,14.18,41.98999999999999,0,168,168,2.8125,-7.3130555504287065,7.7,1.07,4.21,0.74,1.08,1.41,1.1,0.71,0.54,0.57,19.123055550428706
97,314,0,0,1,6,1,0,1,1,0,1,4,2,2,1,0,5,33,1,0,0,0,0,0,1,67,66+,ninguna,0,0,0,3,sur,14,0.08902077151335311,Inactiva(o),0,7,5,85,5,85,85,5,5,5,2,85,5,5,85,85,85,2,4,0,0,22.5,4.75,257.5,51.5,0.42284866468842736,22.92,257.5,50.634569732937685,0,0,26.74,1.91,0,0,26.04,4.19,10.77,98.35,0,168,168,NA,-0.6166526432800393,6.42,1.15,4.22,1.19,2.11,3.45,1.77,1.11,1.01,1.09,23.536652643280043
98,320,0,0,3,7,2,0,0,0,0,0,5,4,2,0,0,5,35.6,1,1,1,0,0,0,1,50,45-65,secundaria,0,0,0,3,norte,1,0,Inactiva(o),0,7,2,4,2,4,4,4,4,4,2,4,4,2,4,2,5,2,9,0,0,0,0,0,0,0,0,262.5,52.5,0,0,53.95,6.81,0,0,63.58,4.54,11.6,27.52,0,168,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
102,332,0,0,4,6,1,0,0,0,0,0,4,4,1,1,0,4,41.25,1,1,1,0,0,0,0,61,45-65,técnica,0,0,0,2,centro,8,0.9836065573770492,Inactiva(o),0,7,5,5,5,4,85,5,5,5,4,85,5,4,85,4,4,3,0,0,0,150,0,152.5,38.125,0,150,152.5,38.125,0,0,1.07,3.1,0.05,0.22,61.8,33.13,10.82,50.78,7.03,168.00000000000003,168,NA,-41.29727144381422,55.7,7.58,36.69,8.93,18.91,24.45,14.35,8.87,7.67,8.14,191.29727144381422
102,335,0,0,4,6,3,0,0,0,0,0,4,4,1,1,0,4,41.25,0,0,0,0,0,0,1,20,12-24,secundaria,1,0,0,2,centro,8,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,152.5,38.125,0,0,7.09,0.44,3.79,19.62,76.69,2.72,5.55,52.099999999999994,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
104,339,1,1,4,6,1,0,0,0,1,1,2,2,1,1,0,3,34.666666666666664,1,1,1,0,0,0,1,44,25-44,universitaria,0,1,45,4,centro,8,1,Ocupada(o),3,1,2,1,2,2,4,4,2,2,2,4,2,2,4,2,2,2,5,200,200,0,0,200,66.66666666666667,0,200,200,66.66666666666667,45,0,27.67,9.6,3.9,0,33.07,3.62,7.26,37.02,0.86,167.99999999999997,168,4.444444444444445,-83.92240357414835,48.8,13.09,59.64,16.04,28.32,43.13,22.2,16.01,17.9,18.78,283.92240357414835
105,344,0,0,1,6,4,1,0,1,1,2,2,3,2,0,0,4,22,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,2,sur,9,0,Inactiva(o),0,7,4,85,85,2,85,5,4,5,2,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,150,37.5,0,0,3.44,5.91,0,42.56,44.24,4.96,7.73,56.16999999999999,2.99,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
108,349,1,1,3,6,1,0,0,1,1,1,3,4,1,0,0,4,32.5,1,1,1,0,0,0,0,50,45-65,secundaria,0,1,46,2,norte,2,1,Ocupada(o),2,6,2,4,4,2,4,3,4,4,2,4,4,4,4,4,4,2,1,112.5,112.5,0,0,112.5,28.125,0,112.5,112.5,28.125,46,0,8.55,28.39,0,0,22.13,3.36,4.63,52.24,2.7,168.00000000000003,168,2.4456521739130435,-40.175521262708344,44.55,6.98,29.72,5.97,12.52,19.87,11.53,6.55,8.38,6.6,152.67552126270834
108,352,0,0,3,6,3,0,0,1,1,1,3,4,1,0,0,4,32.5,0,0,0,0,0,0,0,14,12-24,ninguna,1,0,0,2,norte,2,0,Menor de 15 años,0,7,4,85,85,4,85,4,3,3,3,4,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,112.5,28.125,0,0,1.57,22.1,2.97,30,30.68,4.89,14.9,56.6,4.29,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
109,354,1,0,2,7,3,0,1,1,0,1,2,2,2,0,0,3,20.333333333333332,0,0,0,0,0,0,1,18,12-24,secundaria,0,1,10,1,norte,4,0.3181818181818182,Ocupada(o),2,3,4,85,85,3,4,3,3,3,3,3,4,5,1,85,85,3,0,14,14,0,0,0,0,1.4318181818181817,15.43,48.5,15.143939393939394,10,0,7.08,0.56,0.44,15.21,60.29,4.52,8.44,59.05,2.41,168,168,1.4,-10.543210396296727,6.94,1.82,6.75,0.93,1.37,3.12,1.81,1.14,0.91,1.18,25.97321039629673
110,357,1,0,3,7,2,0,0,0,0,0,2,2,2,2,0,2,28,0,1,1,0,0,0,0,28,25-44,universitaria,0,1,45,5,centro,6,0.6,Ocupada(o),3,1,3,4,85,4,5,4,3,2,4,4,3,4,4,4,85,1,1,212.5,262.5,0,0,0,0,0,262.5,437.5,218.75,45,0,10.02,1.44,0,0,61.12,2.19,5.22,41.31,1.7,168,168,5.833333333333333,-56.44836041464606,25.72,16.35,66.49,23.96,26.7,58.35,20.12,24.78,24.63,31.85,318.94836041464606
111,361,0,0,1,6,8,1,0,2,1,2,3,2,1,0,0,5,26.4,0,0,0,0,0,0,1,12,12-24,ninguna,1,0,0,1,sur,14,0,Menor de 15 años,0,7,4,85,85,2,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,42.5,6.5,0,0,15.31,18.79,0,28.62,48.85,3.82,8.81,42.64,1.16,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
112,365,1,0,2,6,3,1,0,1,0,1,3,3,2,0,0,4,32.75,1,0,0,0,0,0,1,22,12-24,secundaria,1,1,25,4,centro,6,0.10714285714285714,Ocupada(o),3,1,5,85,5,5,5,4,3,4,5,5,3,4,5,85,85,2,6,0,30,0,0,0,0,0.21428571428571427,30.21,282,70.05357142857143,25,0,11.59,26.29,0.12,5.41,29.51,2.25,8.39,57.12,2.32,168.00000000000003,168,1.2,2.653068544470487,6.15,1.28,5.06,1.26,2.49,4.48,2.22,1.31,1.63,1.68,27.556931455529515
113,368,0,0,3,7,9,0,0,0,0,0,4,1,0,0,0,4,23.75,0,0,0,0,0,0,0,21,12-24,secundaria,1,0,0,1,norte,5,0,Inactiva(o),0,7,3,85,85,2,85,3,1,1,3,85,3,2,85,85,85,1,9,0,0,0,0,0,0,0,0,10,0,0,0,10.7,0.66,0,44.61,59.54,2.67,5.11,42.87000000000001,1.84,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
115,374,1,1,1,7,1,1,0,1,0,1,2,1,1,0,0,3,18.666666666666668,1,1,1,0,0,0,0,26,25-44,secundaria,0,1,40,2,centro,6,1,Ocupada(o),2,5,4,4,2,2,4,4,4,2,2,4,2,2,4,2,4,1,4,87.5,87.5,0,0,87.5,29.166666666666668,0,87.5,87.5,29.166666666666668,40,0,7.92,13.5,0,0.91,23.09,3.27,8.45,69.50000000000001,1.36,168,168,2.1875,-48.341422027594,28.78,8.2,30.6,4.87,8.82,18.8,10.26,6.45,11.61,7.44,135.841422027594
117,380,0,0,4,7,1,0,0,0,0,0,2,1,0,0,0,2,75.5,0,1,1,0,0,0,1,76,66+,primaria,0,0,0,2,metropolitana,13,0.3347107438016529,Inactiva(o),0,7,5,5,85,85,85,4,4,4,4,4,96,4,85,5,85,3,0,0,0,20.25,0,60.5,30.25,0,20.25,60.5,30.25,0,0,28.83,18.44,0,0,40.96,3.29,12.72,63.75999999999999,0,168,168,NA,-8.335812973192871,10.42,0.53,6.14,1.64,3.5,2.27,1.93,1.04,0.22,0.9,28.585812973192873
120,387,1,1,5,6,1,1,0,1,0,1,2,2,2,0,0,3,22.666666666666668,1,1,1,0,0,0,1,33,25-44,primaria,0,1,20,4,centro,6,0.3150684931506849,Ocupada(o),2,3,2,4,4,2,4,3,2,2,4,4,2,2,2,4,4,2,1,20,57.5,0,10.5,193,64.33333333333334,3.308219178082192,60.81,193,61.93607305936073,20,0,24.04,9.18,0,0,40.1,3.33,3.58,67.33,0.44,168,168,2.875,-10.714147066445395,11.94,4.09,14.91,3.08,5.32,11.98,5.69,3.67,5.59,5.25,71.5241470664454
121,392,0,0,4,6,3,2,0,2,0,2,4,3,0,0,0,6,20.166666666666668,1,0,0,0,0,0,1,20,12-24,secundaria,0,0,0,1,norte,4,0,Inactiva(o),0,7,4,85,5,5,85,4,4,4,4,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,23.25,0,0,0,10.61,59.69,0,0,16.99,18.14,8.17,54.39999999999999,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
121,393,0,0,4,6,7,2,0,2,0,2,4,3,0,0,0,6,20.166666666666668,1,1,1,0,0,0,1,20,12-24,secundaria,0,0,0,1,norte,4,0,Inactiva(o),0,7,4,4,4,2,85,4,2,4,4,85,5,4,85,4,4,2,4,0,0,0,0,0,0,0,0,23.25,0,0,0,15,20.19,2.91,0,56.49,4.89,9.86,58.65999999999999,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
123,399,0,0,4,6,3,1,0,2,1,2,3,3,0,0,0,5,24.6,0,0,0,0,0,0,0,19,12-24,secundaria,1,0,0,1,centro,6,0,Inactiva(o),0,7,4,85,85,2,85,5,3,3,3,85,4,3,85,85,85,2,6,0,0,0,0,0,0,0,0,125,25,0,0,2.44,5.36,3.48,20.86,60.71,3.14,5.36,56.21999999999999,10.43,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
123,400,0,0,4,6,3,1,0,2,1,2,3,3,0,0,0,5,24.6,0,0,0,0,0,0,0,14,12-24,ninguna,1,0,0,1,centro,6,0,Menor de 15 años,0,7,3,85,85,2,85,5,4,3,3,85,4,3,85,85,85,3,0,0,0,0,0,0,0,0,0,125,25,0,0,1.75,0.67,0,43.27,56.9,4.36,3.97,54.62999999999999,2.45,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
124,402,0,0,3,7,1,0,0,0,0,0,1,1,0,0,0,1,86,0,0,0,0,0,0,1,86,66+,ninguna,0,0,0,2,norte,5,1,Inactiva(o),0,7,4,85,85,85,85,3,3,4,4,85,4,4,85,85,85,3,0,0,0,32.5,0,32.5,32.5,0,32.5,32.5,32.5,0,0,27.81,0,0,0,70.65,5.12,11.85,52.57,0,168.00000000000003,168,NA,-25.794703853509603,17.39,1.18,13.94,4.15,8.25,4.89,4.26,2.29,0.3,1.66,58.2947038535096
126,407,0,0,1,6,2,1,0,1,0,1,2,2,1,0,0,3,21.666666666666668,1,1,1,0,0,0,1,28,25-44,secundaria,1,0,0,5,norte,1,0,Inactiva(o),0,7,2,2,4,4,4,4,2,2,4,4,2,2,2,5,5,1,6,0,0,0,0,0,0,0,0,412.5,120.83333333333333,0,0,12.71,10.68,0,48.62,40.41,2.95,3.4,47.14000000000001,2.09,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
127,409,1,1,3,7,1,0,0,0,0,0,2,2,2,0,0,2,51,1,1,1,0,0,0,0,55,45-65,primaria,0,1,45,4,sur,14,0.44954128440366975,Ocupada(o),2,6,4,2,2,85,4,2,4,2,1,4,2,2,3,4,85,3,0,61.25,61.25,0,0,136.25,68.125,0,61.25,136.25,68.125,45,0,46.35,0.65,0.65,0,22.41,1.66,5.7,43.92000000000001,1.66,168,168,1.3611111111111112,-18.934184205837347,16.04,3.13,18.34,4.8,8.51,11.86,6.74,4.03,1.81,4.93,80.18418420583734
128,412,0,0,5,7,3,0,2,3,1,3,1,2,1,0,0,4,17,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,3,metropolitana,13,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,3,5,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,173.75,43.4375,0,0,3.3,11.34,1.03,27.56,48.46,15.76,8.32,50.58999999999999,1.64,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
130,419,0,0,4,7,3,2,1,3,0,3,2,2,0,0,0,5,13.4,1,0,0,0,0,0,1,18,12-24,primaria,1,0,0,1,centro,7,0,Inactiva(o),0,7,4,85,4,4,85,4,4,4,85,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,62.5,11,0,0,4.16,11.93,0,32.55,52.9,3.1,8.8,51.67,2.89,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
131,423,1,0,2,6,1,0,0,0,0,0,2,2,2,1,0,2,42.5,0,1,1,0,0,0,0,40,25-44,primaria,0,1,45,5,metropolitana,13,0.6521739130434783,Ocupada(o),2,3,2,2,85,1,2,3,4,3,4,4,2,5,4,4,85,3,0,75,150,0,0,230,115,0,150,230,115,45,0,8.59,0,2.22,0,65.62,2.57,6.07,29.30999999999999,8.62,167.99999999999997,168,3.3333333333333335,-89.83989708100248,36.34,8.92,53.81,17.57,22.4,38.56,16.45,14.94,9.27,21.58,239.83989708100248
131,424,1,0,2,6,2,0,0,0,0,0,2,2,2,1,0,2,42.5,0,1,1,0,0,0,1,45,45-65,técnica,0,1,42,5,metropolitana,13,0.34782608695652173,Ocupada(o),2,3,2,3,85,85,4,3,3,3,4,4,3,3,3,4,85,3,0,80,80,0,0,0,0,0,80,230,115,42,0,10.77,1.82,0,0,45.28,3.51,7.38,49.10000000000001,8.14,168.00000000000003,168,1.9047619047619047,-47.914611776534656,19.38,4.76,28.7,9.37,11.95,20.57,8.77,7.97,4.94,11.51,127.91461177653466
135,433,1,1,3,7,1,2,0,2,0,2,2,2,1,2,0,4,18.75,1,1,1,0,0,0,0,35,25-44,universitaria,0,1,54,5,centro,8,0.2156862745098039,Ocupada(o),2,1,2,2,2,1,2,4,1,2,3,3,1,4,1,5,5,3,0,275,275,0,142.5,1417.5,354.375,30.735294117647058,305.74,1417.5,326.43382352941177,54,0,5.25,17.68,0,0,39.42,2.83,8.62,38.68000000000001,1.52,168,168,5.092592592592593,118.2522203721403,17.69,9.27,30.27,11.92,15.33,32.25,10.72,13.12,31.64,15.27,187.4877796278597
