id_persona,id_hogar,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores6,n_menores12,n_men15,n_menores18,n_menores,n_mayores,n_tiempo,n_trabajadores,n_profesionales,hay_tercera,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_años,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo,quintil,macrozona,region,prop_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,t_total,temp,w
2577,782,1,0,3,6,1,0,0,0,0,0,1,1,1,0,0,1,62,1,0,0,0,0,0,1,62,45-65,primaria,0,1,45,2,metropolitana,13,1,Ocupada(o),2,3,2,85,3,85,4,2,2,2,2,2,2,2,4,85,85,1,4,40,40,0,0,40,40,0,40,40,40,45,0,19.9,0.21,0,0,30.13,1.87,11.12,52.9,6.87,168,168,0.8888888888888888
2581,784,1,1,5,6,1,0,0,0,0,0,2,2,1,0,0,2,57,1,1,1,0,0,0,0,58,45-65,primaria,0,1,45,4,sur,14,1,Ocupada(o),2,5,4,4,4,85,4,4,4,4,4,4,4,4,4,4,85,3,0,142.5,142.5,0,0,142.5,71.25,0,142.5,142.5,71.25,45,0,10.99,1.79,7.7,0,33.69,3.89,7.09,50.96999999999999,6.88,168,168,3.1666666666666665
2582,784,0,0,5,6,2,0,0,0,0,0,2,2,1,0,0,2,57,1,1,1,0,0,0,1,56,45-65,primaria,0,0,0,4,sur,14,0,Inactiva(o),0,7,5,5,5,4,85,4,5,5,2,85,5,4,85,3,85,2,9,0,0,0,0,0,0,0,0,142.5,71.25,0,0,34.3,4.08,0,0,66.76,5.93,6.56,50.37000000000001,0,167.99999999999997,168,NA
2584,786,1,0,1,6,1,0,0,0,0,0,2,2,1,0,0,2,69.5,0,0,0,0,0,0,1,58,45-65,primaria,0,1,24,4,metropolitana,13,0.6779661016949152,Ocupada(o),2,3,3,3,85,5,4,4,2,4,4,4,2,4,3,85,85,3,0,100,100,0,0,147.5,73.75,0,100,147.5,73.75,24,0,29.77,0.02,0.08,0,50.2,2.17,11.05,46.49000000000001,4.22,168,168,4.166666666666667
2586,787,0,0,1,6,1,0,0,0,0,0,2,2,0,0,0,2,62,1,1,1,0,0,0,1,63,45-65,primaria,0,0,0,2,norte,15,0.29411764705882354,Inactiva(o),0,7,3,4,2,85,85,4,4,2,1,85,4,3,85,96,85,2,9,0,0,18.75,0,63.75,31.875,0,18.75,63.75,31.875,0,0,37.37,21.54,20,0,36.62,4.47,11.31,36.69000000000002,0,168,168,NA
2587,787,0,0,1,6,2,0,0,0,0,0,2,2,0,0,0,2,62,1,1,1,0,0,0,0,61,45-65,primaria,0,0,0,2,norte,15,0.7058823529411765,Inactiva(o),0,7,2,2,2,85,85,2,2,2,2,85,2,2,85,96,96,1,4,0,0,45,0,0,0,0,45,63.75,31.875,0,0,0.09,0.26,0,0,79,0.38,6.87,81.39999999999999,0,168.00000000000003,168,NA
2588,788,0,0,1,7,1,0,0,0,0,0,2,2,1,0,0,2,53.5,1,0,0,0,0,0,1,63,45-65,ninguna,0,0,0,2,centro,8,0.36363636363636365,Inactiva(o),0,7,4,85,4,85,85,4,4,4,2,85,4,4,85,85,85,2,9,0,0,20,0,55,27.5,0,20,55,27.5,0,0,46.23,2.25,7.19,0,48.9,5.4,5.5,52.43,0.1,168,168,NA
2591,790,0,0,1,7,1,1,0,1,0,1,2,2,1,1,0,3,33,1,0,0,0,0,0,1,65,45-65,ninguna,0,0,0,2,centro,8,0.14285714285714285,Inactiva(o),0,7,4,85,4,85,85,4,4,3,2,85,4,4,85,85,85,2,4,0,0,12.5,0,87.5,29.166666666666668,0,12.5,87.5,29.166666666666668,0,0,60.76,18.63,0,0,40.23,3.02,4.79,40.57000000000001,0,168,168,NA
2594,791,1,1,2,7,1,0,0,0,0,0,3,3,1,0,0,3,48,1,1,1,0,0,0,0,64,45-65,primaria,0,1,45,2,metropolitana,13,1,Ocupada(o),2,6,4,4,4,85,5,4,4,4,2,4,4,4,2,4,85,2,4,125,125,0,0,125,41.666666666666664,0,125,125,41.666666666666664,45,0,9.06,0.85,0.09,0,28.42,5.77,20.16,49.83999999999999,8.81,168,168,2.7777777777777777
2595,791,0,0,2,7,2,0,0,0,0,0,3,3,1,0,0,3,48,1,1,1,0,0,0,1,51,45-65,primaria,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,2,4,4,4,85,4,2,2,1,85,4,4,4,2,4,1,4,0,0,0,0,0,0,0,0,125,41.666666666666664,0,0,60.04,3.6,0.71,0,35.95,6,11.64,50.06000000000001,0,168.00000000000003,168,NA
2599,792,0,0,1,6,3,0,1,1,1,2,2,2,2,1,0,4,23.5,0,0,0,0,0,0,1,16,12-24,primaria,1,0,0,5,metropolitana,13,0,Inactiva(o),0,7,5,5,85,5,85,5,5,3,5,85,5,5,85,85,85,3,0,0,0,0,0,0,0,0,0,450,112.5,0,0,3.71,0,0,35.62,55.32,2.38,9.84,54.45,6.68,168,168,NA
2601,793,1,0,3,6,1,0,1,1,1,2,3,3,2,0,0,5,32.4,1,1,0,0,0,0,1,42,25-44,primaria,0,1,30,1,norte,15,0.43478260869565216,Ocupada(o),4,3,2,85,4,4,4,3,2,2,1,2,2,4,3,85,85,3,0,50,50,0,12.5,127.5,25.5,5.434782608695652,55.43,127.5,24.08695652173913,30,0,17.07,13.75,0,0,48.96,2.95,8.42,45.43,1.42,168,168,1.6666666666666667
2603,793,1,0,3,6,9,0,1,1,1,2,3,3,2,0,0,5,32.4,0,0,0,0,0,0,1,28,25-44,secundaria,0,1,45,1,norte,15,0.5652173913043479,Ocupada(o),3,3,3,85,85,4,4,3,3,2,2,2,2,3,3,85,85,2,4,65,65,0,0,0,0,7.065217391304347,72.07,127.5,24.41304347826087,45,0,6.39,3.99,0.34,0,52.36,3.45,9.56,45.14,1.77,168.00000000000003,168,1.4444444444444444
2604,793,0,0,3,6,3,0,1,1,1,2,3,3,2,0,0,5,32.4,0,0,0,0,0,0,1,15,12-24,ninguna,1,0,0,1,norte,15,0,Inactiva(o),0,7,2,85,85,4,85,2,2,2,1,85,2,3,85,85,85,2,4,0,0,0,0,0,0,0,0,127.5,23,0,0,1.31,2.89,0,38.1,61.85,4.29,6.86,50.58,2.12,168,168,NA
2606,794,0,0,2,6,1,0,0,0,0,0,2,2,0,0,0,2,69,1,1,1,0,0,0,0,71,66+,primaria,0,0,0,3,sur,14,0.7901234567901234,Inactiva(o),0,7,5,4,4,85,85,2,5,5,2,85,5,5,85,5,85,3,0,0,0,80,0,101.25,50.625,0,80,101.25,50.625,0,0,17.03,0.56,0,0,61.57,6.94,22.79,59.10999999999999,0,168.00000000000003,168,NA
2611,796,1,1,3,7,1,0,0,0,0,0,2,2,2,0,0,2,67,1,1,1,0,0,0,0,67,66+,primaria,0,1,21,3,metropolitana,13,0.31769722814498935,Ocupada(o),2,3,2,3,2,85,2,2,2,3,1,4,4,2,3,3,3,1,4,16,16,21.25,0,117.25,58.625,0,37.25,117.25,58.625,21,0,3.02,8.44,0.15,0,53.08,2.15,7,56.98999999999999,16.17,168,168,0.7619047619047619
2613,797,0,0,5,7,1,0,0,0,0,0,2,2,1,1,0,2,40,1,0,0,0,0,0,1,53,45-65,secundaria,0,0,0,1,centro,8,0,Inactiva(o),0,7,5,85,4,2,85,4,4,4,2,85,2,3,85,85,85,2,9,0,0,0,0,0,0,0,0,0,0,0,0,42.04,1.09,3.36,0,50.59,10.58,10.56,48.96999999999999,0.81,168,168,NA
2618,799,1,1,5,7,3,0,0,0,0,0,3,3,1,0,0,3,70.33333333333333,1,1,1,0,0,0,0,63,45-65,primaria,0,1,77,2,sur,10,0.625,Ocupada(o),1,3,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,2,9,62.5,62.5,0,0,0,0,0,62.5,100,33.333333333333336,77,0,14.09,2.18,6.57,0,24.98,1.33,8.76,32.30999999999999,0.78,168,168,0.8116883116883117
2622,801,1,1,4,6,1,2,0,2,0,2,2,1,2,1,0,4,12.5,1,1,1,0,0,0,0,23,12-24,primaria,0,1,54,2,metropolitana,13,0.34375,Ocupada(o),2,5,2,2,2,2,1,1,1,1,1,4,1,1,1,4,5,2,1,55,55,0,0,160,40,0,55,160,40,54,0,14.43,9.71,0,0,20.04,4.89,10.43,44.84,9.66,168,168,1.0185185185185186
2627,802,0,0,1,6,2,0,0,0,0,0,2,1,1,0,0,2,62,1,1,1,0,0,0,1,63,45-65,primaria,0,0,0,3,metropolitana,13,0.27741935483870966,Inactiva(o),0,7,3,1,4,85,85,3,4,4,4,85,4,4,85,1,85,2,5,0,0,26.875,0,0,0,0,26.88,96.875,48.4375,0,0,21.27,2.3,56.35,0,36.74,3.41,6.56,41.37,0,168.00000000000003,168,NA
2628,803,0,0,4,6,1,0,0,0,0,0,2,2,0,0,0,2,71.5,1,1,1,0,0,0,0,73,66+,ninguna,0,0,0,2,norte,4,0.704225352112676,Inactiva(o),0,7,4,4,2,85,85,4,4,4,2,85,4,4,85,4,85,2,4,0,0,50,0,71,35.5,0,50,71,35.5,0,0,34.69,1.89,0,0,34.49,15.71,16.65,61.64999999999999,2.92,168,168,NA
2629,803,0,0,4,6,2,0,0,0,0,0,2,2,0,0,0,2,71.5,1,1,1,0,0,0,1,70,66+,primaria,0,0,0,2,norte,4,0.29577464788732394,Inactiva(o),0,7,4,4,4,85,85,4,4,4,2,85,4,4,85,4,85,2,2,0,0,21,0,0,0,0,21,71,35.5,0,0,7.29,12.19,0,0,55.35,8.05,23.62,61.5,0,168,168,NA
2636,806,0,0,4,6,1,0,0,0,0,0,2,1,0,0,0,2,88.5,0,1,1,0,0,0,1,89,66+,primaria,0,0,0,3,centro,6,0.19168591224018477,Inactiva(o),0,7,3,5,85,85,85,4,3,4,4,85,4,4,4,4,96,1,3,0,0,20.75,12.5,120.75,60.375,2.3960739030023093,23.15,120.75,55.32303695150115,0,0,29.06,18.64,0,0,42.74,6.3,9.07,62.19,0,167.99999999999997,168,NA
2638,807,1,0,4,7,1,0,0,0,0,0,2,2,2,0,0,2,37,0,1,1,0,0,0,1,36,25-44,secundaria,0,1,55,3,centro,8,0.2,Ocupada(o),1,3,4,4,85,2,5,2,2,4,4,4,4,4,4,4,85,2,9,25,25,0,0,125,62.5,0,25,125,62.5,55,0,7.39,0.47,0,0,56.32,2.47,4.56,38.96000000000001,2.83,168.00000000000003,168,0.45454545454545453
2642,809,0,0,3,6,1,0,0,0,0,0,1,1,0,0,0,1,75,1,0,0,0,1,1,1,75,66+,secundaria,0,0,0,4,centro,8,1,Inactiva(o),0,7,4,85,4,85,85,4,3,4,2,85,4,4,85,85,85,3,0,0,0,62.5,5,67.5,67.5,5,67.5,67.5,67.5,0,0,29.83,0.01,29.79,0,30.57,4.66,9.54,62.94,0.66,168,168,NA
2645,810,0,0,1,6,3,1,0,1,0,1,3,2,0,0,0,4,36.25,1,0,0,0,0,0,1,31,25-44,secundaria,0,0,0,1,sur,11,0,Inactiva(o),0,7,4,85,4,4,85,4,4,4,4,85,4,4,85,85,85,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12.05,36.89,0,0,52.43,1.85,5.47,59.31,0,168,168,NA
2647,811,0,0,1,7,1,0,0,0,0,0,3,2,0,0,0,3,55.333333333333336,0,1,1,0,0,0,1,38,25-44,secundaria,0,0,0,3,norte,5,0,Inactiva(o),0,7,3,4,85,4,85,2,3,3,4,3,3,4,4,4,85,3,0,0,0,0,0,135,45,0,0,135,45,0,0,31.65,4.38,0,0,63.03,3.11,8.75,57.07999999999999,0,168,168,NA
2657,816,0,0,3,7,1,0,0,0,0,0,1,1,0,0,0,1,80,0,0,0,0,0,0,1,80,66+,ninguna,0,0,0,3,sur,10,1,Inactiva(o),0,7,4,85,85,85,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,25,37.5,62.5,62.5,37.5,62.5,62.5,62.5,0,0,18.1,0,0,0,52.79,5.21,15.02,76.88,0,168,168,NA
2673,821,0,0,4,6,1,0,0,0,0,0,2,1,0,0,0,2,23,0,0,0,0,0,0,0,23,12-24,secundaria,1,0,0,3,metropolitana,13,0,Inactiva(o),0,7,2,4,85,2,85,4,2,2,5,85,3,2,85,85,85,2,6,0,0,0,37.5,87.5,43.75,0,0,87.5,25,0,0,19.62,1.26,0,50.91,42.53,3.27,9.1,34.62,6.69,168,168,NA
2675,822,1,0,3,7,1,2,0,2,0,2,4,4,3,0,0,6,20.666666666666668,1,0,0,0,0,0,1,50,45-65,primaria,0,1,50,1,metropolitana,13,0.3442622950819672,Ocupada(o),2,3,4,85,4,85,4,3,3,3,2,3,3,3,4,85,85,2,1,52.5,52.5,0,0,152.5,25.416666666666668,0,52.5,152.5,25.416666666666668,50,0,11.57,2.42,0.09,0,24.06,1.03,7.38,59.09,12.36,168,168,1.05
2676,822,1,0,3,7,3,2,0,2,0,2,4,4,3,0,0,6,20.666666666666668,0,0,0,0,0,0,0,20,12-24,primaria,0,1,50,1,metropolitana,13,0.32786885245901637,Ocupada(o),2,3,4,5,85,5,2,3,3,5,1,2,3,3,5,85,85,3,0,50,50,0,0,0,0,0,50,152.5,25.416666666666668,50,0,1.56,5.12,0.05,0,61.61,0.71,6.77,38.80000000000001,3.38,167.99999999999997,168,1
2679,822,1,0,3,7,3,2,0,2,0,2,4,4,3,0,0,6,20.666666666666668,1,0,0,0,0,0,1,25,25-44,primaria,0,1,50,1,metropolitana,13,0.32786885245901637,Ocupada(o),2,3,4,85,4,4,1,3,2,2,2,2,2,3,2,85,85,2,1,50,50,0,0,0,0,0,50,152.5,25.416666666666668,50,0,10.28,12.75,0,0.1,39.34,1.45,5.39,41.89,6.8,168.00000000000003,168,1
2680,822,0,0,3,7,3,2,0,2,0,2,4,4,3,0,0,6,20.666666666666668,0,0,0,0,0,0,1,23,12-24,secundaria,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,2,85,4,85,3,3,4,2,85,2,2,85,85,85,3,0,0,0,0,0,0,0,0,0,152.5,25.416666666666668,0,0,6.71,40.99,0,0,50.78,1.29,8.04,60.19000000000001,0,168,168,NA
2682,823,1,0,1,6,3,0,1,2,1,2,2,3,2,0,0,4,22.75,0,0,0,0,0,0,0,23,12-24,secundaria,0,1,20,2,metropolitana,13,0.3,Ocupada(o),2,6,4,85,85,4,4,4,5,4,1,3,4,4,4,85,85,2,7,0,37.5,0,0,0,0,0,37.5,125,31.25,20,0,14.18,6.77,1.1,0.14,65.76,4.44,9.24,40.89,5.48,167.99999999999997,168,1.875
2692,826,0,0,3,6,3,1,0,1,1,2,3,4,2,1,0,5,21,1,0,0,0,0,0,1,22,12-24,técnica,0,0,0,2,sur,9,0,Inactiva(o),0,7,3,4,5,5,85,3,3,4,1,85,4,3,85,85,85,2,4,0,0,0,0,0,0,0,0,159.75,17.5,0,0,14.13,25.66,0,0,42.85,13.1,12.77,59.49,0,168,168,NA
2694,826,0,0,3,6,3,1,0,1,1,2,3,4,2,1,0,5,21,0,0,0,0,0,0,0,15,12-24,primaria,1,0,0,2,sur,9,0,Inactiva(o),0,7,1,85,85,3,85,4,5,5,4,85,3,3,85,85,85,2,6,0,0,0,0,0,0,0,0,159.75,17.5,0,0,0.08,4.03,0,38.75,50.34,2.35,11.64,54.65999999999999,6.15,168,168,NA
2701,828,0,0,2,6,5,0,1,1,0,1,4,3,2,0,0,5,43.8,1,0,0,0,0,0,1,85,66+,ninguna,0,0,0,2,norte,2,0.22857142857142856,Inactiva(o),0,7,3,85,5,85,85,4,2,5,3,85,4,4,85,85,85,2,9,0,0,40,0,0,0,0,40,175,35,0,0,2.94,1.16,0,0,89.17,3.95,14.74,56.040000000000006,0,168.00000000000003,168,NA
2705,829,1,0,4,6,1,0,0,0,0,0,1,1,1,0,0,1,29,0,0,0,0,0,0,0,29,25-44,secundaria,1,1,48,4,metropolitana,13,1,Ocupada(o),2,5,4,2,85,4,4,4,4,4,2,4,4,4,4,85,85,2,1,87.5,87.5,0,0,87.5,87.5,0,87.5,87.5,87.5,48,0,2.03,0,0,9.3,59.74,0.64,6.11,36.53,5.65,168,168,1.8229166666666667
2707,830,1,1,1,7,2,0,0,2,2,2,3,3,3,0,0,5,26.2,1,1,1,0,0,0,1,42,25-44,primaria,0,1,15,3,norte,5,0.2222222222222222,Ocupada(o),1,3,5,5,5,4,4,4,5,4,4,4,5,5,5,5,5,3,0,50,50,0,0,0,0,0,50,225,45,15,0,19.45,22.96,0,0,59.45,2.83,6.37,41.63000000000001,0.31,168,168,3.3333333333333335
2712,832,1,1,4,6,1,0,1,2,1,2,3,4,2,0,0,5,28,1,1,1,0,0,0,0,53,45-65,secundaria,0,1,30,4,sur,10,0.453551912568306,Ocupada(o),1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,87.5,207.5,0,0,457.5,91.5,0,207.5,457.5,91.5,30,0,2.14,5.4,0.24,0,44.88,5.67,18.08,57.48,4.11,168,168,6.916666666666667
2713,832,1,1,4,6,2,0,1,2,1,2,3,4,2,0,0,5,28,1,1,1,0,0,0,1,46,45-65,secundaria,0,1,42,4,sur,10,0.546448087431694,Ocupada(o),1,1,4,3,3,3,4,3,4,4,4,4,4,4,3,4,4,2,1,250,250,0,0,0,0,0,250,457.5,91.5,42,0,19.95,2.92,0,0,37.29,5.22,10.29,49.33,1,168,168,5.9523809523809526
2716,832,0,0,4,6,3,0,1,2,1,2,3,4,2,0,0,5,28,0,0,0,0,0,0,0,12,12-24,ninguna,1,0,0,4,sur,10,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,457.5,91.5,0,0,3.6,8.11,0,41.29,43.63,6.34,6.55,58.150000000000006,0.33,167.99999999999997,168,NA
2718,834,1,0,2,6,1,0,0,0,0,0,1,1,1,0,0,1,59,1,0,0,0,0,0,0,59,45-65,secundaria,0,1,70,4,sur,10,1,Ocupada(o),1,3,2,85,2,85,4,2,2,2,4,4,2,4,85,85,85,2,1,75,75,0,0,75,75,0,75,75,75,70,0,16.84,0,0,0,22.85,1.57,11.29,44.81,0.64,168,168,1.0714285714285714
2723,836,0,0,5,6,3,0,0,1,1,1,2,3,0,0,0,3,27,0,0,0,0,0,0,0,12,12-24,ninguna,1,0,0,1,sur,10,0,Menor de 15 años,0,7,4,85,85,3,85,1,4,5,4,85,5,5,85,85,85,3,0,0,0,0,0,0,0,0,0,49.75,0,0,0,10.02,0.21,0.3,19.24,77.66,0.86,4.16,47.95000000000002,7.6,168,168,NA
2729,838,0,0,1,6,3,0,1,2,2,3,2,4,1,2,0,5,25.2,0,0,0,0,0,0,1,16,12-24,primaria,1,0,0,5,centro,8,0,Inactiva(o),0,7,3,85,85,3,85,1,2,3,5,85,1,1,85,85,85,2,6,0,0,0,0,0,0,0,0,700,130,0,0,0.59,1.95,0,39.21,60.35,5.53,7.24,50.35000000000001,2.78,168,168,NA
2741,841,1,1,5,6,2,1,0,2,1,2,2,3,2,1,0,4,25.75,1,1,1,0,0,0,1,40,25-44,universitaria,0,1,4,5,norte,2,0.12280701754385964,Ocupada(o),1,1,4,3,4,3,5,3,4,4,4,3,3,3,4,3,4,2,2,70,70,0,0,0,0,0,70,570,142.5,4,0,26.82,21.08,0,0,46.94,2.56,8.12,58.48000000000002,0,168,168,17.5
2742,841,0,0,5,6,3,1,0,2,1,2,2,3,2,1,0,4,25.75,0,0,0,0,0,0,0,12,12-24,ninguna,1,0,0,5,norte,2,0,Menor de 15 años,0,7,1,85,85,1,85,5,5,5,5,85,4,5,85,85,85,2,6,0,0,0,0,0,0,0,0,570,142.5,0,0,18.22,2.16,5.28,15.85,57.84,2.51,13.57,50.80999999999999,1.76,168,168,NA
2745,842,1,1,1,7,2,0,1,1,0,1,2,2,2,0,0,3,40,1,1,1,0,0,0,1,42,25-44,primaria,0,1,36,2,norte,5,0.625,Ocupada(o),2,3,4,4,4,85,4,4,4,4,4,4,4,4,4,4,4,3,0,55,55,0,0,0,0,1.40625,56.41,90.25,29.802083333333332,36,0,28.88,1.41,9.7,0,12.71,2.54,11.91,62.599999999999994,2.25,168,168,1.5277777777777777
2756,846,0,0,2,6,3,0,0,0,0,0,5,4,2,0,1,5,50.8,0,0,0,0,0,0,0,29,25-44,ninguna,0,0,0,2,metropolitana,13,0.1111111111111111,Inactiva(o),0,7,4,85,85,5,85,4,4,4,4,85,4,4,4,85,85,2,9,0,0,21.25,0,0,0,0,21.25,191.25,38.25,0,0,4.74,0.08,0,0,60.8,4.01,12.2,86.17,0,168,168,NA
2758,847,0,0,5,6,8,0,0,0,1,1,3,4,0,2,0,4,36,0,0,0,0,0,0,1,16,12-24,primaria,1,0,0,1,norte,4,0,Inactiva(o),0,7,3,85,85,85,85,4,4,5,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,24.845,5.60625,0,0.92,3.61,0.99,0,20.71,70.5,8.52,9.31,52.40000000000001,1.04,168,168,NA
2764,850,1,1,1,7,1,0,1,1,1,2,2,2,2,1,0,4,30.25,1,1,1,0,0,0,0,46,45-65,secundaria,0,1,45,3,centro,8,0.5,Ocupada(o),1,5,2,2,2,4,2,2,4,3,2,2,3,3,4,4,4,2,1,100,100,0,0,200,50,0,100,200,50,45,0,12.15,5.84,0,0,43.83,3.32,8.12,45.14,4.6,168,168,2.2222222222222223
2767,850,1,1,1,7,2,0,1,1,1,2,2,2,2,1,0,4,30.25,1,1,1,0,0,0,1,48,45-65,universitaria,0,1,35,3,centro,8,0.5,Ocupada(o),3,1,2,2,3,85,3,2,2,2,3,2,2,3,2,4,4,1,1,100,100,0,0,0,0,0,100,200,50,35,0,31.83,23.15,0,0,13.83,2.19,10.19,44.94,6.87,168,168,2.857142857142857
2770,852,0,0,2,6,1,0,0,0,0,0,3,2,0,2,0,3,47.666666666666664,1,1,1,0,0,0,0,65,45-65,técnica,0,0,0,2,sur,9,1,Inactiva(o),0,7,4,4,4,85,85,3,4,4,4,85,4,4,85,4,4,3,0,0,0,120,0,120,40,0,120,120,40,0,0,10.97,2.27,0,0,67.69,2.32,11.89,72.86,0,167.99999999999997,168,NA
2771,852,0,0,2,6,2,0,0,0,0,0,3,2,0,2,0,3,47.666666666666664,1,1,1,0,0,0,1,57,45-65,técnica,0,0,0,2,sur,9,0,Inactiva(o),0,7,2,4,3,85,85,4,4,4,4,85,4,4,85,4,4,2,9,0,0,0,0,0,0,0,0,120,40,0,0,41.1,2.37,0,0,42.62,3.98,10.42,67.50999999999999,0,168,168,NA
2779,854,0,0,3,6,3,0,0,0,0,0,3,2,2,1,1,3,63,1,0,0,0,0,0,1,42,25-44,primaria,0,0,0,5,centro,8,0,Inactiva(o),0,7,4,85,3,4,85,4,4,4,1,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,368.25,106.08333333333333,0,0,19.44,19.51,7.73,0,51.95,6.19,9.14,54.040000000000006,0,168,168,NA
2784,856,0,0,1,7,6,1,0,2,1,2,5,4,3,1,0,7,29.714285714285715,1,0,0,0,0,0,0,71,66+,ninguna,0,0,0,3,norte,3,0.1079136690647482,Inactiva(o),0,7,4,85,4,85,85,4,4,5,4,85,4,4,85,85,85,3,0,0,0,37.5,0,0,0,0.06744604316546762,37.57,348.125,49.652492291880776,0,0,4.01,0.65,0,0,92.77,6.33,10.41,53.81999999999999,0.01,168,168,NA
2792,857,0,0,1,7,3,0,0,1,1,1,2,2,1,0,0,3,29,0,0,0,0,0,0,1,14,12-24,ninguna,1,0,0,4,norte,15,0,Menor de 15 años,0,7,4,85,85,5,85,3,2,1,5,85,5,5,85,85,85,3,0,0,0,0,0,0,0,0,0,275,91.66666666666667,0,0,5.39,0,0,31.74,75.61,5.93,8.4,40.27,0.66,168,168,NA
2794,858,1,1,4,7,3,0,1,1,0,1,4,2,3,1,0,5,27,1,1,1,0,0,0,0,27,25-44,secundaria,1,1,40,4,metropolitana,13,0.2247191011235955,Ocupada(o),3,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3,0,100,100,0,0,0,0,0,100,445,89,40,0,7.86,10.25,0,0,58.82,2.08,8.86,36.39000000000001,3.74,168,168,2.5
2803,860,0,0,5,7,1,0,0,0,0,0,3,3,1,0,0,3,65,1,1,1,0,0,0,0,66,66+,primaria,0,0,0,2,centro,7,0.31512605042016806,Inactiva(o),0,7,4,4,4,85,2,3,3,4,2,85,3,3,3,3,4,3,0,0,0,37.5,0,119,39.666666666666664,0,37.5,119,39.666666666666664,0,0,27.29,4.62,0,0,33.92,4.73,18.27,79.17,0,167.99999999999997,168,NA
2804,860,0,0,5,7,2,0,0,0,0,0,3,3,1,0,0,3,65,1,1,1,0,0,0,1,75,66+,ninguna,0,0,0,2,centro,7,0.17857142857142858,Inactiva(o),0,7,4,4,4,85,2,3,3,4,3,85,3,3,4,4,4,3,0,0,0,21.25,0,0,0,0,21.25,119,39.666666666666664,0,0,37.29,12.11,0,0,26.54,3.58,15.75,72.73,0,168,168,NA
2805,860,1,0,5,7,3,0,0,0,0,0,3,3,1,0,1,3,65,0,0,0,0,0,0,0,54,45-65,ninguna,0,1,66,2,centro,7,0.5063025210084033,Ocupada(o),2,3,4,85,85,4,3,3,3,3,3,3,3,3,3,85,85,3,0,60.25,60.25,0,0,0,0,0,60.25,119,39.666666666666664,66,0,11.52,2.13,0.17,0,24.31,1.9,10.54,46.41000000000001,5.02,168,168,0.9128787878787878
2806,861,1,1,4,6,1,0,0,0,0,0,3,1,1,0,0,3,38,1,1,1,0,0,0,0,53,45-65,secundaria,0,1,45,4,centro,8,0.9782608695652174,Ocupada(o),2,2,4,4,4,85,4,4,4,4,4,4,4,4,4,4,4,1,1,225,225,0,0,230,76.66666666666667,0,225,230,76.66666666666667,45,0,9.14,4.79,0,0,23.79,7.34,15.87,56.1,5.97,168,168,5
2809,862,1,1,2,6,1,0,0,0,0,0,3,3,2,0,0,3,42.666666666666664,1,1,1,0,0,0,0,52,45-65,ninguna,0,1,6,2,metropolitana,13,0.20408163265306123,Ocupada(o),1,5,5,5,5,85,2,3,3,4,2,2,4,2,4,4,4,2,4,25,25,0,0,122.5,40.833333333333336,0,25,122.5,40.833333333333336,6,0,14.09,3.81,4.26,0.13,75.52,2.89,7.34,53.28,0.68,168.00000000000003,168,4.166666666666667
2815,863,0,0,2,6,13,0,0,0,0,0,5,5,1,1,0,5,23.8,0,0,0,0,0,0,0,25,25-44,secundaria,1,0,0,1,centro,7,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,75,15,0,0,1.95,0.27,0,32.13,30.48,1.16,11.15,83.35999999999999,7.5,168,168,NA
2816,863,1,0,2,6,13,0,0,0,0,0,5,5,1,1,0,5,23.8,0,0,0,0,0,0,0,26,25-44,universitaria,0,1,60,1,centro,7,1,Ocupada(o),2,3,4,85,85,3,4,4,4,4,4,4,4,4,85,85,85,3,0,75,75,0,0,0,0,0,75,75,15,60,0,7.27,0.81,0.39,0.77,27.46,1.42,10.17,55.35,4.36,168,168,1.25
