id_persona,id_hogar,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores6,n_menores12,n_men15,n_menores18,n_menores,n_mayores,n_tiempo,n_trabajadores,n_profesionales,hay_tercera,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_años,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo,quintil,macrozona,region,prop_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_to,t_to_js,t_tcnr_ce,t_tcnr_re,t_tcnr_oac,t_tdnr_psc,t_tdnr_lv,t_tdnr_lrc,t_tdnr_mrm,t_tdnr_admnhog,t_tdnr_comphog,t_tdnr_cmp,t_tvaoh_tv,t_tvaoh_oh,t_cpaf_cp,t_cpag_comer,t_cpag_dormir,t_ed,t_vsyo_csar,t_vsyo_aa,t_mcm,t_tt1,t_total,w
20219,6266,0,0,5,6,3,0,0,1,1,1,2,3,1,0,0,3,30.666666666666668,0,0,0,0,0,0,1,14,12-24,primaria,1,0,0,1,sur,14,0,Menor de 15 años,0,7,5,85,85,3,85,4,5,3,5,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,22,6.666666666666667,0,0,0,0,0,6.01,3.93,3.45,0,0,1.18,0.47,0,0.4,8.37,21.95,50.17,0,13.23,22.99,35.85,0,168,NA
20223,6270,0,0,5,7,1,0,0,0,0,0,2,2,0,0,0,2,74.5,1,1,1,0,0,0,0,75,66+,primaria,0,0,0,3,metropolitana,13,0.5853658536585366,Inactiva(o),0,7,4,4,4,85,85,4,4,4,4,85,4,4,4,4,85,2,8,0,0,30,50,101.25,50.625,29.26829268292683,59.27,101.25,40.25914634146341,0,0,0,0,0,7.74,5.53,5.54,0,1.67,1.53,4.55,0,0,3.28,13.14,58.24999999999999,0,18.16,4.03,44.58,0,168,NA
20224,6270,0,0,5,7,2,0,0,0,0,0,2,2,0,0,0,2,74.5,0,1,1,0,0,0,1,74,66+,primaria,0,0,0,3,metropolitana,13,0.41463414634146345,Inactiva(o),0,7,4,4,85,85,85,4,4,4,4,4,4,4,4,4,85,2,5,0,0,21.25,0,0,0,20.73170731707317,41.98,101.25,35.99085365853659,0,0,0,0,0,14.39,6.98,5.36,0,2.68,5.9,3.22,0,0,3.4,14.7,63.48000000000001,0,19.33,5.36,23.2,0,168,NA
20226,6271,1,1,2,6,2,0,0,0,0,0,2,2,2,0,0,2,51,1,1,1,0,0,0,1,50,45-65,secundaria,0,1,50,5,norte,4,0.5333333333333333,Ocupada(o),2,3,4,4,5,85,3,4,4,3,4,3,2,4,3,4,4,2,1,100,100,0,0,0,0,30.653200000000002,130.65,244.97475,109.0766,50,0,0,0,0.81,5.79,1.36,1.48,0,0.3,2.65,2.34,0,0,2.36,8.05,36.17,0,15.46,10.5,28.09,2.64,168,2
20227,6272,0,0,5,7,1,0,0,0,0,0,2,1,0,1,0,2,59.5,1,0,0,0,0,0,1,76,66+,secundaria,0,0,0,1,centro,8,1,Inactiva(o),0,7,4,85,4,4,85,4,4,4,2,85,3,4,85,85,85,3,0,0,0,19.75,0,19.75,9.875,0,19.75,19.75,9.875,0,0,0,0,0.15,21.39,5.06,0.35,0,0,0.63,0.77,1.84,0,9.13,10.94,72.47,0,13.22,0,32.05,0,168,NA
20229,6273,1,0,2,6,1,0,0,0,0,0,2,2,1,0,0,2,20,0,1,1,0,0,0,0,22,12-24,secundaria,0,1,48,2,sur,9,1,Ocupada(o),2,2,4,4,85,4,4,4,3,3,2,4,4,2,4,4,4,2,9,77.25,77.25,0,0,77.25,38.625,0,77.25,77.25,38.625,48,0,0.1,1.33,2.71,2.47,1.92,0.11,0,0,0.71,0.11,0,0.03,3.89,5.48,39.150000000000006,0,13.3,1.16,46.21,1.32,168,1.609375
20233,6275,1,0,4,7,2,0,0,0,0,0,3,3,2,0,0,3,48,0,1,1,0,0,0,0,57,45-65,primaria,0,1,45,3,metropolitana,13,0.4408543078248248,Ocupada(o),2,3,3,3,85,85,4,2,3,3,3,4,96,96,96,3,85,3,0,65,65,0,0,0,0,0,65,147.441,49.147,45,0,0,0,0.21,0,1.41,0,0,0,0,0,0,0,3.65,9.69,47.24999999999999,0,24.32,0.13,29.88,6.46,167.99999999999997,1.4444444444444444
20237,6277,0,0,2,6,2,0,0,1,2,2,2,3,1,0,0,4,32.5,1,1,1,0,0,0,1,43,25-44,secundaria,0,0,0,3,norte,2,0,Inactiva(o),0,7,4,2,4,1,85,3,2,4,4,85,4,4,85,2,3,2,2,0,0,0,0,0,0,0,0,175,43.75,0,0,0.96,5.02,6.32,14.75,15.41,2.95,0,0,0.64,2.38,0,0,3.51,8.12,58.87999999999999,0,21.09,0.24,27.73,0,167.99999999999997,NA
20239,6277,0,0,2,6,3,0,0,1,2,2,2,3,1,0,0,4,32.5,0,0,0,0,0,0,0,14,12-24,ninguna,1,0,0,3,norte,2,0,Menor de 15 años,0,7,4,85,85,4,85,5,5,4,4,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,175,43.75,0,0,0.32,5.93,4.26,4.98,1.24,0.05,0.32,0,1.92,0.24,0,0,5.45,9.6,54.67,12.68,17.95,29.65,14.73,4.01,168,NA
20253,6282,1,0,3,7,1,0,1,2,1,2,1,2,1,0,0,3,17.666666666666668,1,0,0,0,0,0,1,33,25-44,secundaria,0,1,28,1,centro,7,1,Ocupada(o),1,5,3,85,3,85,4,4,3,2,2,4,4,4,3,85,85,1,5,15,15,0,32.25,47.25,15.75,32.25,47.25,47.25,15.75,28,0,6.8,3.97,2.86,7.47,6.12,25.84,0,3,4.4,2.3,0,0.1,1.48,8.42,49.64000000000001,0,2.01,0,15.44,0.15,168.00000000000003,0.5357142857142857
20254,6282,0,0,3,7,3,0,1,2,1,2,1,2,1,0,0,3,17.666666666666668,0,0,0,0,0,0,0,14,12-24,ninguna,1,0,0,1,centro,7,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,4,3,85,3,3,4,85,85,3,0,0,0,0,0,0,0,0,0,47.25,5,0,0,1.36,3.17,0.84,3.02,4.09,1.39,0.01,0,2.5,0.3,0,0,2.99,9.05,59.94000000000001,41.22,7.98,6.03,19.06,5.05,168,NA
20267,6285,0,0,3,6,1,0,0,0,0,0,3,3,1,0,0,3,44.333333333333336,1,1,1,0,0,0,0,55,45-65,primaria,0,0,10,2,centro,8,0.05555555555555555,Ocupada(o),1,3,3,4,4,85,4,4,4,4,2,2,4,3,4,4,4,1,4,5,5,0,0,90,30,0,5,90,30,10,0,0,0,0.86,0.19,1.82,0,0,0,1.07,0.16,0,0,2.59,9.96,78.16999999999999,0,9.89,0,53.29,0,168,0.5
20268,6285,0,0,3,6,2,0,0,0,0,0,3,3,1,0,0,3,44.333333333333336,1,1,1,0,0,0,1,49,45-65,primaria,0,0,5,2,centro,8,0.08333333333333333,Ocupada(o),1,3,2,4,2,85,2,4,4,5,1,4,5,4,4,5,4,2,4,7.5,7.5,0,0,0,0,0,7.5,90,30,5,0,0.02,0,1.23,6.98,1.93,0.13,0,0,1.05,1.59,0,0,5.75,13.91,82.46000000000001,0.01,16.74,0,28.81,2.39,168,1.5
20280,6288,1,1,4,6,2,0,0,0,0,0,2,2,2,0,0,2,62,1,1,1,0,0,0,1,63,45-65,ninguna,0,1,60,5,sur,11,0.5614035087719298,Ocupada(o),1,3,5,5,4,85,4,4,4,4,4,4,4,4,2,4,85,3,0,100,100,28,0,0,0,0,128,228,114,60,0,0.09,0,0.02,7.97,3.7,0.06,0,5.24,0.36,0.35,0,0,1.61,4.93,35.94999999999999,0,20.02,0,26.01,1.69,168,1.6666666666666667
20282,6289,1,1,1,7,2,0,1,3,2,3,2,1,1,1,0,5,21.4,1,1,1,0,0,0,1,36,25-44,secundaria,1,1,45,5,metropolitana,13,0.14893617021276595,Ocupada(o),2,7,2,1,1,2,3,2,2,2,2,3,2,2,1,3,3,1,1,87.5,87.5,0,0,0,0,0,87.5,587.5,117.5,45,0,1.38,0.46,4.36,9.83,5.25,0.96,0.35,0,0.57,0.08,0,0,3.79,7.76,41.12999999999999,14.85,2.45,0,8.12,21.66,168,1.9444444444444444
20287,6290,0,0,5,6,3,0,0,0,0,0,2,2,1,0,0,2,34,0,0,0,0,0,0,1,20,12-24,secundaria,1,0,0,4,norte,5,0,Inactiva(o),0,7,3,85,85,3,85,3,3,3,4,85,2,2,85,85,85,1,6,0,0,0,0,0,0,0,0,150,75,0,0,0,0,1.94,2.74,3.45,2.23,0,0,4.11,0,0,0,4.93,5.44,43.39000000000001,34.2,39.32,7.6,14.85,3.8,168,NA
20288,6291,1,0,4,6,1,0,1,1,1,2,1,2,1,0,0,3,21.666666666666668,1,0,0,0,0,0,1,37,25-44,secundaria,0,1,54,2,norte,2,1,Ocupada(o),1,3,2,85,4,2,3,3,2,2,2,4,2,2,2,85,85,1,1,87.5,87.5,0,37.5,125,41.666666666666664,37.5,125,125,41.666666666666664,54,0,1.79,1.19,3.06,14.37,10.21,2.51,0,0.21,2.95,4.69,0.02,0,4.52,4.09,38.21999999999999,0,7.71,0.36,13.91,4.19,167.99999999999997,1.6203703703703705
20289,6291,0,0,4,6,3,0,1,1,1,2,1,2,1,0,0,3,21.666666666666668,0,0,0,0,0,0,0,17,12-24,primaria,0,0,0,2,norte,2,0,Desocupada(o),0,7,2,85,85,1,85,4,3,4,3,85,4,2,85,85,85,2,9,0,0,0,0,0,0,0,0,125,29.166666666666668,0,0,2.41,0,0.57,1.65,0.68,0.05,0,0,0.63,0.6,0,0,3.76,4.45,57.20000000000002,0.17,25.45,5.06,65.32,0,168,NA
20291,6292,1,0,5,6,1,0,1,1,0,1,3,2,2,0,0,4,34.5,1,0,0,0,0,0,1,59,45-65,secundaria,0,1,48,4,sur,10,0.608695652173913,Ocupada(o),3,2,4,85,4,4,4,4,4,4,4,4,4,4,4,85,85,2,1,175,175,0,4.75,292.25,73.0625,2.891304347826087,177.89,292.25,72.59782608695653,48,0,0.64,0.81,0.87,2.07,0.69,2.14,0,0.24,2.61,0.12,0,0,2.31,8.29,52.79,0,32.42,0,11.89,2.11,168,3.6458333333333335
20292,6292,1,1,5,6,3,0,1,1,0,1,3,2,2,0,0,4,34.5,1,1,1,0,0,0,0,34,25-44,secundaria,0,1,48,4,sur,10,0.21739130434782608,Ocupada(o),2,3,3,2,2,2,2,3,3,3,2,2,2,2,2,4,4,3,0,62.5,62.5,0,0,0,0,1.032608695652174,63.53,292.25,72.13315217391305,48,0,0.17,1.52,0.11,0.07,0.25,0,0.17,0,3.38,0.77,0,0.17,2.5,6.73,53.279999999999994,0,34.85,0,7.52,8.51,168,1.3020833333333333
20295,6293,1,0,3,7,1,0,0,0,0,0,1,1,1,1,0,1,27,0,0,0,0,0,0,1,27,25-44,universitaria,0,1,42,5,metropolitana,13,1,Ocupada(o),3,1,2,2,85,2,4,2,2,4,5,5,2,4,2,85,85,1,1,125,125,0,0,125,125,0,125,125,125,42,0,0,0,0,7.05,0.78,0.21,0.01,0,1.03,0,11.36,0.15,3.06,5.91,35.98999999999999,14.58,6.54,1.58,37.63,0.12,168,2.9761904761904763
20296,6294,1,0,3,7,1,0,0,0,0,0,1,1,1,1,0,1,27,0,0,0,0,0,0,0,27,25-44,universitaria,0,1,45,5,metropolitana,13,1,Ocupada(o),3,1,4,4,85,4,3,2,2,4,4,5,2,4,3,85,85,3,0,247.5,247.5,0,0,247.5,247.5,0,247.5,247.5,247.5,45,0,0,0,0,1.26,1.01,0.26,0,0.38,3.1,0.14,3.38,0,2.42,7.87,40.97999999999999,3.38,31.34,0.38,25.13,1.97,168.00000000000003,5.5
20301,6296,1,0,5,7,1,0,0,0,0,0,2,2,2,1,0,2,26.5,0,0,0,0,0,0,0,26,25-44,técnica,0,1,30,4,norte,4,0.32142857142857145,Ocupada(o),1,3,4,85,85,4,5,5,3,2,4,4,2,2,4,85,85,3,0,20,45,0,0,140,70,0,45,140,70,30,0,0.08,0,5.14,6.61,7.58,0.08,13.13,0.1,1.19,2.15,0,0.05,4.6,4.11,36.24999999999999,0,21.99,16.04,18.76,0.14,168,1.5
20303,6297,1,0,3,6,1,0,0,1,1,1,1,2,1,0,0,2,28,1,0,0,0,0,0,1,44,25-44,secundaria,0,1,48,3,norte,4,1,Ocupada(o),2,3,5,85,5,5,5,5,4,4,3,5,4,4,4,85,85,2,9,62.25,62.25,0,23.5,85.75,42.875,23.5,85.75,85.75,42.875,48,0,0.82,0.81,3.58,14.13,2.28,4.43,0,0,0.58,0.34,0,24.35,3.74,5.66,38.209999999999994,0.25,5.2,0.16,8.89,6.57,167.99999999999997,1.296875
20304,6297,0,0,3,6,3,0,0,1,1,1,1,2,1,0,0,2,28,0,0,0,0,0,0,1,12,12-24,ninguna,1,0,0,3,norte,4,0,Menor de 15 años,0,7,5,85,85,5,85,4,5,5,5,85,4,5,85,85,85,2,6,0,0,0,0,0,0,0,0,85.75,31.125,0,0,0,0,1.76,1.62,0.84,0.37,0,0,0,0.18,0,0,4.48,14.88,50.829999999999984,33.67,14.66,18.71,21.46,4.54,168,NA
20305,6298,1,0,5,7,1,0,0,0,0,0,2,2,2,2,0,2,32.5,0,1,1,0,0,0,0,33,25-44,universitaria,0,1,40,5,sur,9,0.8275862068965517,Ocupada(o),1,1,2,4,85,2,2,2,2,2,2,4,2,2,4,4,85,2,9,300,300,0,50,412.5,206.25,41.37931034482759,341.38,412.5,201.9396551724138,40,0,0,0,2.62,3.47,0.43,0,0,0,0.89,0.43,0,0,3.06,15.74,54.28000000000001,0,7.94,9.66,28.03,1.45,168,7.5
20306,6298,1,0,5,7,2,0,0,0,0,0,2,2,2,2,0,2,32.5,0,1,1,0,0,0,1,32,25-44,universitaria,0,1,8,5,sur,9,0.1724137931034483,Ocupada(o),1,1,4,4,85,4,4,4,4,4,4,4,4,4,4,5,85,3,0,62.5,62.5,0,0,0,0,8.620689655172415,71.12,412.5,185.5603448275862,8,0,1.27,0.11,5.87,8.78,11.44,0.36,0,0.01,3.8,1.25,0.21,1.31,2.27,8.22,51.00000000000001,0,21.77,6.95,33.61,1.77,168,7.8125
20307,6299,0,0,4,7,1,0,0,0,0,0,4,4,1,0,0,4,70.25,0,1,1,0,0,0,1,72,66+,primaria,0,0,0,2,centro,7,0.13611615245009073,Inactiva(o),0,7,3,4,85,85,85,3,3,3,3,85,3,3,3,4,85,3,0,0,0,18.75,0,137.75,34.4375,0,18.75,137.75,34.4375,0,0,1.04,0,3.49,19.01,12.88,11.54,0,0.2,1.88,1.29,0,0,4.03,12.17,73.13,0,6.82,0,20.52,0,168,NA
20309,6299,0,0,4,7,9,0,0,0,0,0,4,4,1,0,0,4,70.25,0,0,0,0,0,0,0,71,66+,ninguna,0,0,0,2,centro,7,0.13611615245009073,Inactiva(o),0,7,4,85,85,85,85,4,4,4,4,85,4,4,4,85,85,3,0,0,0,18.75,0,0,0,0,18.75,137.75,34.4375,0,0,0,0,0.29,0.35,0.22,0,0,0,0.01,0.34,0,0,3.87,20.72,106.19,0,3.02,0,32.99,0,167.99999999999997,NA
20312,6300,0,0,1,6,3,0,0,0,0,0,2,2,0,1,0,2,68,0,0,0,0,0,0,1,47,45-65,técnica,1,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,85,85,5,85,4,4,4,3,85,4,3,3,85,85,3,0,0,0,0,0,0,0,0,0,32.5,16.25,0,1.91,0,0,6.01,11.47,6.16,2.78,0,0.27,2.64,4.43,0,0,2.52,11.66,51.69,24.86,6.05,2.81,30.25,2.49,168,NA
20313,6301,0,0,4,6,1,0,0,0,0,0,1,1,0,1,0,1,66,0,0,0,0,0,0,1,66,66+,universitaria,0,0,0,4,centro,7,1,Inactiva(o),0,7,4,85,85,85,85,4,4,4,4,85,4,4,3,85,85,3,0,0,0,75,0,75,75,0,75,75,75,0,0,0,0,0,12.11,14.08,3.77,0,0,2.56,1.84,0,0,4.02,11.08,84.16,0,10.74,0,23.64,0,168,NA
20319,6304,0,0,2,7,3,0,0,0,2,2,1,3,2,0,0,3,26.333333333333332,0,0,0,0,0,0,0,16,12-24,primaria,1,0,0,3,sur,10,0,Desocupada(o),0,7,5,85,85,3,85,4,3,5,2,85,3,4,85,85,85,2,6,0,0,0,0,0,0,0,0,136.625,38.25,0,1.11,0.4,0,0.35,5.41,1.48,1.12,0,0,1.56,1.34,0,0,2.79,5.7,52.60000000000001,34.75,23.29,13.24,21.7,1.16,168,NA
20322,6305,0,0,1,7,3,0,1,1,0,1,2,2,1,0,0,3,26,0,0,0,0,0,0,1,21,12-24,secundaria,1,0,0,2,metropolitana,13,0,Inactiva(o),0,7,2,3,85,3,85,2,1,2,2,85,1,3,85,85,85,1,6,0,0,0,0,0,0,0,0,125,41.666666666666664,0,0,2.8,0,0.92,2.17,1.03,0.69,0,0,0.6,0,2.87,0,5.19,5.64,34.67,50.03,13.67,1.2,32.01,14.51,168.00000000000003,NA
20325,6306,1,1,1,7,2,0,0,1,1,1,4,3,2,2,0,5,29.8,1,1,1,0,0,0,1,47,45-65,universitaria,0,1,40,5,metropolitana,13,0.2708333333333333,Ocupada(o),2,1,3,2,3,1,96,5,4,2,5,4,3,3,3,4,4,96,1,325,325,0,0,0,0,0,325,1200,240,40,0,1.83,0,0.15,11.21,11.02,2.93,0.74,0.9,3.25,0.6,0,0,4.73,6.61,35.19999999999999,5.04,25.19,0.25,12.83,5.52,168,8.125
20326,6306,0,0,1,7,3,0,0,1,1,1,4,3,2,2,0,5,29.8,0,0,0,0,0,0,0,22,12-24,secundaria,1,0,0,5,metropolitana,13,0,Inactiva(o),0,7,2,4,85,4,85,2,1,4,5,85,3,3,85,85,85,2,6,0,0,0,0,0,0,0,0,1200,240,0,0,0,0,0.28,0.3,0.54,0.08,0.16,0,0.07,0.02,0,0,1.08,4.98,61.44000000000001,40.35,24.45,3.02,27.52,3.71,168,NA
20329,6307,0,0,4,7,1,0,0,0,1,1,2,3,0,0,0,3,29,1,1,1,0,0,0,0,35,25-44,secundaria,0,0,4,1,sur,12,0,Ocupada(o),1,5,4,4,4,4,2,3,4,4,4,4,4,4,4,4,4,3,0,0,0,0,1.75,1.75,0.5833333333333334,0,0,1.75,0,4,0,0.27,0,1.75,0.27,0.96,0,0,0,0.09,3.34,0,0,3.54,6.25,75.01,0,21.49,0.49,46.92,3.62,168,0
20330,6307,0,0,4,7,2,0,0,0,1,1,2,3,0,0,0,3,29,1,1,1,0,0,0,1,35,25-44,secundaria,0,0,0,1,sur,12,0,Desocupada(o),0,7,2,4,2,85,85,4,96,2,2,85,4,4,3,2,2,2,4,0,0,0,0,0,0,0,0,1.75,0,0,0,0.43,0,10.46,10.03,5.55,2.42,0,0,0,7.9,0,0,4.22,7.61,60.68999999999999,0,23.44,0,35.25,0,168,NA
20331,6307,0,0,4,7,4,0,0,0,1,1,2,3,0,0,0,3,29,0,0,0,0,0,0,0,17,12-24,primaria,1,0,0,1,sur,12,0,Desocupada(o),0,7,4,85,85,4,85,4,4,5,2,85,4,5,4,85,85,3,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,15.27,0.17,0.99,0.02,0.03,0,0.65,4.34,0.97,0.58,2.82,6.4,45.459999999999994,29.8,27.27,8.48,24.13,0.62,168,NA
20336,6309,0,0,4,6,3,0,1,1,1,2,1,2,1,1,0,3,24.666666666666668,0,0,0,0,0,0,1,16,12-24,primaria,1,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,4,85,3,85,4,5,4,3,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,67.5,22.5,0,0,1.88,0.04,1.04,0.89,0.76,3.81,0.71,0,0.17,8.24,0,0,1.4,6.87,48.379999999999995,27.59,21.59,19.5,21.32,3.81,168,NA
20339,6310,0,0,1,7,2,0,0,0,0,0,2,1,0,1,0,2,54,1,1,1,0,0,0,1,52,45-65,secundaria,0,0,0,5,norte,4,0,Inactiva(o),0,7,4,4,4,4,85,4,4,4,4,85,4,4,85,4,4,2,8,0,0,0,0,0,0,0,0,500,250,0,0,0,0,10.13,9.67,1.42,0.86,0,0,6.11,0.56,0,7.6,2.68,11.2,39.10000000000001,0.65,35.9,0.93,41.19,0,168,NA
20340,6311,1,1,3,6,1,0,0,0,0,0,5,2,3,3,0,5,35,1,1,1,0,0,0,0,53,45-65,universitaria,0,1,45,3,sur,9,0.5429864253393665,Ocupada(o),3,1,2,2,2,85,3,3,3,2,3,96,2,2,2,4,4,1,1,150,150,0,0,276.25,55.25,0,150,276.25,55.25,45,0,0.02,0,2.97,0.66,0.82,0.35,0.79,0.34,1.52,0.03,0,4.75,4.7,13.77,39.04999999999999,0,24.96,4.75,19.51,4.01,168,3.3333333333333335
20345,6312,0,0,1,7,1,0,0,1,2,2,1,3,0,0,0,3,21,1,0,0,0,0,0,1,35,25-44,primaria,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,5,3,85,85,4,4,4,3,85,4,4,4,85,85,2,4,0,0,0,50,50,16.666666666666668,0,0,50,0,0,0,0.29,7.72,6.61,13.14,7.5,12.04,0.11,0.63,5.54,2,0,0,2,17.07,51.39999999999999,0,13.2,0.07,28.68,0,168.00000000000003,NA
20351,6314,0,0,1,6,2,0,0,2,2,2,2,3,1,0,0,4,29.75,1,1,1,0,0,0,1,47,45-65,secundaria,0,0,0,1,sur,9,0,Inactiva(o),0,7,2,2,4,2,85,1,2,2,1,85,2,2,85,4,96,2,5,0,0,0,0,0,0,0,0,41,9.375,0,0,1.03,0.95,0.48,1.59,0.16,0.32,0,0,0,0.8,0,63.75,5.86,8.01,45.96000000000001,0,21.52,0,17.57,0,167.99999999999997,NA
20355,6315,0,0,5,7,9,0,0,0,0,0,2,2,0,2,0,2,68,1,0,0,0,0,0,1,69,66+,universitaria,0,0,0,5,norte,5,0.42857142857142855,Inactiva(o),0,7,5,85,4,85,85,4,5,5,5,85,4,5,85,85,85,3,0,0,0,112.5,0,0,0,0,112.5,262.5,131.25,0,0,0,0,2.16,33.74,2.92,3.17,0,0,5.53,0,0,1.35,6.61,9.6,69.3,0,12.18,5.31,16.13,0,167.99999999999997,NA
20356,6316,0,0,3,6,1,0,0,0,0,0,2,2,0,0,0,2,69,1,1,1,0,0,0,0,69,66+,primaria,0,0,0,2,metropolitana,13,0.49429657794676807,Inactiva(o),0,7,4,4,3,85,85,3,3,3,1,85,3,3,85,4,85,2,4,0,0,32.5,0,65.75,32.875,0,32.5,65.75,32.875,0,0,0,0,47.87,8.99,6.55,0,0,0.31,1.23,1.05,0,0,3.5,6.15,51.28999999999999,0,1.87,0,39.19,0,168.00000000000003,NA
20360,6317,0,0,4,6,3,1,0,1,1,2,3,1,1,0,0,5,35,1,0,0,0,0,0,1,22,12-24,primaria,0,0,0,2,centro,8,0,Inactiva(o),0,7,4,4,4,4,85,3,4,4,4,85,5,3,85,85,85,2,3,0,0,0,0,0,0,0,0,178.25,19.25,0,0,10.39,0.47,2.37,2.75,2.81,1.7,0,0,2.1,0.16,0,0,5.18,6.48,48.64999999999999,0,58.62,0.15,26.17,0,168,NA
20363,6318,0,0,5,6,1,0,0,0,0,0,3,1,1,0,0,3,48.333333333333336,1,1,1,0,0,0,0,71,66+,ninguna,0,0,0,1,metropolitana,13,0.3644067796610169,Inactiva(o),0,7,4,4,4,85,85,4,4,4,4,85,4,4,85,4,4,3,0,0,0,21.5,0,59,19.666666666666668,0,21.5,59,19.666666666666668,0,0,0.69,0,3.29,2.6,2.12,0.83,0,0,0.63,0.16,0,0,10.17,15.78,62.42,0,31.77,0,37.54,0,168,NA
20366,6319,1,0,5,6,1,0,0,0,0,0,2,2,2,0,0,2,47,0,1,1,0,0,0,0,47,45-65,secundaria,0,1,40,3,metropolitana,13,0.3333333333333333,Ocupada(o),2,6,4,4,85,2,4,4,4,4,2,3,4,4,2,4,85,2,1,0,37.5,0,0,112.5,56.25,0,37.5,112.5,56.25,40,0,0,0,1.67,6,2.51,0.86,3.52,0,3.06,0,4.22,0,3.26,6.77,49.58,0,16.46,1.06,19.36,9.67,168,0.9375
20373,6321,1,0,1,6,1,0,0,1,1,1,2,3,1,2,0,3,30,1,0,0,0,0,0,1,51,45-65,universitaria,0,1,45,3,sur,10,0.8163265306122449,Ocupada(o),2,1,2,85,2,2,4,3,2,4,4,4,4,4,4,85,85,2,1,100,100,0,50,172.5,57.5,40.81632653061225,140.82,172.5,54.43877551020408,45,0,5.27,0,4.28,11.24,6.92,7.19,0.08,0.83,2.47,2.17,0,0.73,3.27,8.56,46.96000000000001,0,4.22,0,17.47,1.34,167.99999999999997,2.2222222222222223
20383,6325,1,1,5,6,1,0,0,0,1,1,3,4,2,1,0,4,35.75,1,1,1,0,0,0,0,60,45-65,secundaria,0,1,56,2,norte,5,0.8163265306122449,Ocupada(o),1,5,3,3,2,4,2,3,2,3,2,2,3,2,2,4,4,2,4,100,100,0,17.5,140,35,14.285714285714286,114.29,140,34.19642857142857,56,0,0.21,0,8.5,3.55,0.55,0,0,0.15,3.28,1.7,0,3.72,1.92,9.64,53.349999999999994,0,4.36,0.08,19.75,1.24,168.00000000000003,1.7857142857142858
20385,6325,0,0,5,6,3,0,0,0,1,1,3,4,2,1,0,4,35.75,0,0,0,0,0,0,0,19,12-24,secundaria,1,0,4,2,norte,5,0,Ocupada(o),5,3,2,85,85,3,4,2,2,2,2,4,2,2,3,85,85,2,6,0,0,0,0,0,0,0,0,140,30.625,4,0,0.07,0,2.49,3.34,3.59,0.08,0,0.39,0.16,0.36,0,0.95,3.35,10.44,58.32999999999999,12.44,32.72,5.67,29.62,0,168,0
20394,6327,0,0,4,7,3,2,2,5,2,4,3,4,1,0,0,9,16.444444444444443,0,0,0,0,0,0,0,15,12-24,ninguna,1,0,0,1,centro,8,0,Inactiva(o),0,7,2,85,85,4,85,4,5,4,2,85,3,1,85,85,85,2,9,0,0,0,0,0,0,0,0,178.25,17.5,0,0,1.94,2.48,0.34,0.83,0.23,0.39,0,0,0.04,0.37,0,0,1.38,3.97,55.460000000000015,54.97,10.33,3.18,27.13,4.96,168,NA
20402,6329,0,0,3,6,1,0,1,1,0,1,2,1,0,0,0,3,41.666666666666664,1,0,0,0,0,0,0,75,66+,primaria,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,85,4,85,85,2,4,4,3,85,3,3,85,85,85,2,2,0,0,0,25,25,8.333333333333334,0,0,25,0,0,0,0.05,0,8.4,25.91,10.88,4.15,0,0,1.55,2.77,0,0,2.36,14.9,56.63999999999999,0,2.95,0.2,37.24,0,168,NA
20407,6330,0,0,3,7,6,0,0,0,0,0,4,4,1,2,0,4,72,1,1,1,0,0,0,1,85,66+,secundaria,0,0,0,5,norte,2,0,Inactiva(o),0,7,3,4,5,85,85,4,4,5,2,85,5,4,85,96,85,3,0,0,0,0,0,0,0,0,0,442.5,110.625,0,0,0,0,2.52,3.04,0.42,0.22,0,0,1.27,0.25,0,0,4.03,12.82,60.7,0,39.82,1.52,41.39,0,168.00000000000003,NA
20408,6330,0,0,3,7,2,0,0,0,0,0,4,4,1,2,1,4,72,1,1,1,0,0,0,1,57,45-65,técnica,0,0,0,5,norte,2,0,Inactiva(o),0,7,4,4,3,4,85,4,4,4,2,85,4,4,85,4,85,3,0,0,0,0,0,0,0,0,0,442.5,110.625,0,0,0,0,0.95,15.01,13.66,4.58,0,0,0.16,0,0,0,3.63,16.06,61.35999999999999,0,27.48,0,25.11,0,168,NA
